1.7203,50181280,0.0741816
1.72041,50180712,0.074224
1.72053,50177752,0.07426680000000001
1.73783,68550628,0.070927
1.73794,68500912,0.0709757
1.73806,68500744,0.0710177
1.79059,60085528,0.0746777
1.79071,60064676,0.0747263
1.79082,60059684,0.0747677
1.7203,50184904,0.07417979999999999
1.72041,50182624,0.0742226
1.72053,50182168,0.0742646
1.73783,48590708,0.075478
1.73794,48583492,0.0755223
1.73806,48583372,0.0755642
1.79059,48735008,0.0779607
1.79071,48721484,0.0780096
1.79082,48722148,0.0780504
1.7203,50184848,0.07417979999999999
1.72041,50182624,0.0742226
1.72053,50182168,0.0742646
1.73783,48589996,0.0754784
1.73794,48583492,0.0755223
1.73806,48583372,0.0755642
1.79059,48539144,0.0780312
1.79071,48509876,0.078083
1.79082,48516364,0.0781237
1.73576,48160740,0.0765104
1.73588,48157508,0.0765538
1.73599,48157492,0.0765957
1.75329,68493268,0.0723042
1.75341,68452968,0.0723651
1.75352,68452168,0.0724071
1.80606,59989744,0.07624449999999999
1.80617,59964636,0.076266
1.80629,59972880,0.0763071
1.73576,48155316,0.07651179999999999
1.73588,48150340,0.0765557
1.73599,48150324,0.0765976
1.75329,34139360,0.0844992
1.75341,34130416,0.08454880000000001
1.75352,34130512,0.0845907
1.80606,37798864,0.0850869
1.80617,37548840,0.085315
1.80629,37470484,0.08539759999999999
1.73576,48155324,0.07651179999999999
1.73588,48150340,0.0765557
1.73599,48150324,0.0765976
1.75329,34142896,0.0844964
1.75341,34128560,0.0845503
1.75352,34131712,0.08459
1.80606,33336560,0.0883103
1.80617,33244120,0.0884337
1.80629,33222032,0.0884798
1.75683,48150572,0.07845830000000001
1.75694,48148036,0.0785015
1.75706,48148028,0.07854330000000001
1.77436,68493492,0.0737086
1.77447,68452800,0.0737548
1.77459,68452024,0.0737969
1.82712,59978024,0.0777804
1.82724,59959780,0.0777993
1.82735,59974888,0.0778431
1.75683,48145540,0.0784593
1.75694,48143028,0.0785025
1.75706,48143012,0.07854430000000001
1.77436,33624472,0.0873998
1.77447,33643512,0.08742939999999999
1.77459,33645672,0.08746960000000001
1.82712,37987264,0.0872833
1.82724,37646872,0.0876208
1.82735,37407236,0.0878025
1.75683,48145524,0.0784593
1.75694,48143028,0.0785025
1.75706,48143012,0.07854430000000001
1.77436,33676992,0.0873613
1.77447,33680068,0.0873993
1.77459,33682572,0.0874393
1.82712,32942144,0.0913509
1.82724,32926356,0.0914198
1.82735,32939980,0.091452
1.78391,48150572,0.0803912
1.78402,48148036,0.08043449999999999
1.78414,48148028,0.0804764
1.80143,68493492,0.0752085
1.80155,68452800,0.0752556
1.80167,68452024,0.0752977
1.8542,59978024,0.0794261
1.85432,59959780,0.0794453
1.85443,59974888,0.0794897
1.78391,48145540,0.0803923
1.78402,48143028,0.0804356
1.78414,48143012,0.0804775
1.80143,33613112,0.0901032
1.80155,33635772,0.0901239
1.80167,33640272,0.090162
1.8542,38112368,0.08956839999999999
1.85432,37642480,0.089994
1.85443,37405628,0.0901902
1.78391,48145524,0.0803923
1.78402,48143028,0.0804356
1.78414,48143012,0.0804775
1.80143,33656024,0.0900648
1.80155,33676164,0.09008920000000001
1.80167,33678660,0.090129
1.8542,32845784,0.0941537
1.85432,32879860,0.0941681
1.85443,32840724,0.09426509999999999
1.74483,49691512,0.07541400000000001
1.74495,49685336,0.0754579
1.74506,49684880,0.0754999
1.76236,68547020,0.071949
1.76247,68500832,0.0719981
1.76259,68500784,0.0720399
1.81513,60076280,0.0757298
1.81524,60059136,0.0757777
1.81536,60053984,0.0758189
1.74483,49681336,0.0754173
1.74495,49680696,0.0754596
1.74506,49680240,0.0755016
1.76236,48418216,0.0766254
1.76247,48407676,0.0766708
1.76259,48407668,0.0767126
1.81513,48503568,0.0791351
1.81524,48481772,0.0791869
1.81536,48480996,0.0792288
1.74483,49681280,0.0754173
1.74495,49680696,0.0754596
1.74506,49680240,0.0755016
1.76236,48418152,0.0766256
1.76247,48407676,0.07667109999999999
1.76259,48407668,0.0767128
1.81513,48388072,0.079179
1.81524,48370540,0.0792263
1.81536,48369564,0.0792684
1.76029,48128588,0.0776341
1.76041,48125532,0.0776774
1.76053,48125516,0.0777194
1.77782,68492260,0.0733304
1.77794,68452584,0.0733883
1.77805,68451448,0.0734304
1.83059,59984648,0.0773011
1.8307,59962028,0.07732069999999999
1.83082,59972344,0.077361
1.76029,48126564,0.0776343
1.76041,48123532,0.0776776
1.76053,48123508,0.0777196
1.77782,33040976,0.0865049
1.77794,33021644,0.0865607
1.77805,33024548,0.0866005
1.83059,37348280,0.0865594
1.8307,36963360,0.086881
1.83082,36780028,0.0870252
1.76029,48126548,0.0776343
1.76041,48123532,0.0776777
1.76053,48123508,0.0777196
1.77782,33045288,0.0865017
1.77794,33021700,0.0865607
1.77805,33024548,0.0866006
1.83059,32269252,0.0904019
1.8307,32170184,0.0905433
1.83082,32058792,0.09064420000000001
1.78136,48126500,0.0795651
1.78147,48123444,0.0796085
1.78159,48123428,0.0796505
1.79889,68491948,0.0747327
1.799,68452488,0.0747808
1.79912,68451368,0.074823
1.85165,59976936,0.0788391
1.85177,59956052,0.0788567
1.85188,59971688,0.0789007
1.78136,48124780,0.0795652
1.78147,48121724,0.0796087
1.78159,48121700,0.0796506
1.79889,32532720,0.0894891
1.799,32561788,0.0895122
1.79912,32564044,0.0895523
1.85165,37486936,0.0888197
1.85177,37043320,0.0892321
1.85188,36692512,0.0894826
1.78136,48124764,0.0795652
1.78147,48121724,0.0796087
1.78159,48121700,0.0796506
1.79889,32608152,0.0894318
1.799,32612164,0.0894668
1.79912,32616044,0.0895055
1.85165,31837104,0.0935918
1.85177,31864084,0.0936371
1.85188,31840964,0.0936907
1.80844,48126500,0.0814994
1.80855,48123444,0.081543
1.80867,48123428,0.0815849
1.82597,68491948,0.0762336
1.82608,68452488,0.0762829
1.8262,68451368,0.076325
1.87873,59976936,0.0804858
1.87885,59956052,0.0805037
1.87896,59971688,0.0805482
1.80844,48124780,0.0814996
1.80855,48121724,0.08154310000000001
1.80867,48121700,0.0815851
1.82597,32528640,0.0922832
1.82608,32562652,0.0922905
1.8262,32564444,0.0923309
1.87873,37626176,0.0911081
1.87885,37037600,0.0916413
1.87896,36685868,0.09191579999999999
1.80844,48124764,0.0814996
1.80855,48121724,0.08154310000000001
1.80867,48121700,0.0815851
1.82597,32577240,0.09223619999999999
1.82608,32617284,0.09224009999999999
1.8262,32619316,0.09228030000000001
1.87873,31768136,0.09645519999999999
1.87885,31830124,0.0964464
1.87896,31779132,0.09655839999999999
1.79042,48667016,0.0782602
1.79053,48663496,0.0783036
1.79065,48663568,0.0783454
1.80795,68534772,0.0741728
1.80806,68483568,0.07422340000000001
1.80818,68483536,0.0742653
1.86071,60052088,0.0780804
1.86083,60045140,0.078125
1.86094,60032308,0.07817059999999999
1.79042,48659088,0.0782642
1.79053,48656336,0.0783073
1.79065,48655856,0.0783493
1.80795,48182872,0.0792174
1.80806,48179988,0.0792607
1.80818,48179868,0.0793026
1.86071,48187584,0.0817638
1.86083,48179132,0.08181
1.86094,48178780,0.081852
1.79042,48659088,0.0782642
1.79053,48656336,0.0783073
1.79065,48655856,0.0783493
1.80795,48180504,0.0792185
1.80806,48179988,0.079261
1.80818,48179868,0.07930290000000001
1.86071,48173840,0.0817741
1.86083,48158524,0.0818202
1.86094,48158572,0.08186159999999999
1.80588,48117300,0.0802594
1.806,48114236,0.0803028
1.80611,48114220,0.0803448
1.82341,68486436,0.0755576
1.82352,68451848,0.0756126
1.82364,68450712,0.0756547
1.87617,59973264,0.0796587
1.87629,59952100,0.079675
1.87641,59967944,0.0797147
1.80588,48116444,0.0802593
1.806,48113396,0.0803027
1.80611,48113372,0.0803446
1.82341,30705728,0.0913254
1.82352,30695256,0.0913753
1.82364,30695184,0.09141740000000001
1.87617,36025272,0.0902972
1.87629,35415472,0.09082559999999999
1.87641,35144196,0.091036
1.80588,48116428,0.0802593
1.806,48113396,0.0803027
1.80611,48113372,0.0803446
1.82341,30702544,0.0913266
1.82352,30688688,0.0913796
1.82364,30688616,0.0914217
1.87617,29879560,0.0955791
1.87629,29974640,0.0955775
1.87641,29551824,0.0959538
1.82695,48119092,0.0821015
1.82706,48116028,0.082145
1.82718,48116012,0.082187
1.84447,68486412,0.0769567
1.84459,68451800,0.0770139
1.8447,68450672,0.077056
1.89724,59973008,0.0812044
1.89735,59952108,0.0812072
1.89747,59967768,0.0812626
1.82695,48117772,0.0821015
1.82706,48114724,0.082145
1.82718,48114700,0.08218690000000001
1.84447,30354608,0.0944068
1.84459,30410652,0.0944094
1.8447,30412212,0.0944498
1.89724,36272144,0.0926231
1.89735,35643008,0.0931592
1.89747,35021676,0.09364130000000001
1.82695,48117756,0.0821015
1.82706,48114724,0.082145
1.82718,48114700,0.08218690000000001
1.84447,30447320,0.0943353
1.84459,30441468,0.0943774
1.8447,30443556,0.0944173
1.89724,29463080,0.0990685
1.89735,29653108,0.0989717
1.89747,29473412,0.09916440000000001
1.85402,48119092,0.0840368
1.85414,48116028,0.0840805
1.85426,48116012,0.0841224
1.87155,68486412,0.0784594
1.87167,68451800,0.0785182
1.87178,68450672,0.0785604
1.92432,59973008,0.0828541
1.92443,59952108,0.082856
1.92455,59967768,0.08291219999999999
1.85402,48117772,0.0840368
1.85414,48114724,0.0840804
1.85426,48114700,0.0841224
1.87155,30354608,0.097411
1.87167,30415068,0.09738949999999999
1.87178,30419364,0.0974269
1.92432,36300784,0.0950327
1.92443,35641904,0.09564349999999999
1.92455,35019604,0.0961748
1.85402,48117756,0.0840368
1.85414,48114724,0.0840804
1.85426,48114700,0.0841224
1.87155,30388768,0.09736929999999999
1.87167,30446084,0.0973559
1.87178,30449468,0.09739419999999999
1.92432,29456696,0.10207859999999999
1.92443,29604748,0.1019201
1.92455,29482716,0.1021642
1.72172,49483984,0.0749623
1.72184,49481648,0.0750053
1.72196,49481176,0.0750473
1.73925,68543836,0.0713496
1.73937,68501728,0.0713989
1.73948,68501256,0.0714409
1.79202,60067752,0.0751665
1.79213,60059004,0.07521159999999999
1.79225,60044788,0.07525609999999999
1.72172,49485768,0.0749618
1.72184,49483808,0.0750046
1.72196,49483344,0.07504659999999999
1.73925,48340836,0.0761497
1.73937,48341156,0.0761922
1.73948,48336636,0.0762355
1.79202,48371656,0.0786821
1.79213,48358132,0.0787293
1.79225,48357780,0.07877129999999999
1.72172,49485712,0.0749618
1.72184,49483800,0.0750046
1.72196,49483336,0.07504659999999999
1.73925,48340836,0.0761504
1.73937,48341156,0.07619240000000001
1.73948,48336604,0.0762358
1.79202,48330632,0.0786992
1.79213,48318524,0.07874429999999999
1.79225,48318436,0.0787846
1.73719,48108164,0.077158
1.7373,48106724,0.0772007
1.73742,48106700,0.0772427
1.75472,68491892,0.0727351
1.75483,68452184,0.0727901
1.75495,68451032,0.0728322
1.80748,59983688,0.0767503
1.8076,59955380,0.076766
1.80771,59971368,0.0768057
1.73719,48107436,0.0771583
1.7373,48106716,0.0772007
1.73742,48106684,0.0772427
1.75472,32417120,0.0865282
1.75483,32415120,0.0865706
1.75495,32417632,0.08661060000000001
1.80748,37636432,0.0859444
1.8076,37216160,0.08631459999999999
1.80771,37172340,0.086372
1.73719,48107420,0.0771583
1.7373,48106716,0.0772007
1.73742,48106684,0.0772427
1.75472,32442608,0.0865112
1.75483,32415088,0.0865706
1.75495,32417616,0.08661060000000001
1.80748,31917232,0.0902823
1.8076,31680792,0.0905956
1.80771,31670928,0.0905739
1.75825,48108148,0.0790936
1.75837,48106708,0.0791364
1.75848,48106684,0.0791784
1.77578,68491180,0.0741345
1.7759,68452080,0.0741923
1.77601,68450960,0.07423439999999999
1.82855,59976248,0.0782914
1.82866,59954900,0.0783074
1.82878,59970784,0.0783524
1.75825,48107380,0.0790939
1.75837,48106700,0.0791364
1.75848,48106668,0.0791784
1.77578,32379240,0.0892516
1.7759,32390124,0.0892854
1.77601,32390012,0.0893275
1.82855,37807864,0.0882409
1.82866,37101664,0.0887816
1.82878,36515980,0.0891892
1.75825,48107380,0.0790939
1.75837,48106700,0.0791364
1.75848,48106668,0.0791784
1.77578,32404008,0.0892316
1.7759,32405556,0.08927109999999999
1.77601,32409628,0.0893096
1.82855,31597232,0.093427
1.82866,31593060,0.093532
1.82878,31599972,0.0935618
1.78533,48135644,0.0811574
1.78545,48127628,0.0812033
1.78556,48127144,0.0812454
1.80286,56503088,0.07881189999999999
1.80298,68452080,0.07569519999999999
1.80309,68450960,0.0757374
1.85563,59976248,0.0799388
1.85574,59954900,0.0799546
1.85586,59970784,0.0799995
1.78533,48107380,0.0810303
1.78545,48106700,0.0810728
1.78556,48106668,0.0811148
1.80286,32378656,0.09206049999999999
1.80298,32389700,0.09209039999999999
1.80309,32394512,0.0921278
1.85563,37802992,0.0905966
1.85574,37096096,0.0911844
1.85586,36514564,0.0916318
1.78533,48107380,0.0810303
1.78545,48106700,0.0810728
1.78556,48106668,0.0811148
1.80286,32381144,0.0920554
1.80298,32409724,0.092071
1.80309,32409628,0.0921131
1.85563,31479912,0.0963846
1.85574,31475564,0.09644050000000001
1.85586,31444764,0.0964994
1.7423,49453032,0.0760576
1.74241,49450904,0.0761005
1.74253,49450440,0.0761425
1.75983,68543468,0.0723467
1.75994,68501448,0.07239620000000001
1.76006,68501400,0.0724381
1.81259,60067272,0.0761961
1.81271,60059004,0.076241
1.81282,60045100,0.0762854
1.7423,49453288,0.07605819999999999
1.74241,49451264,0.0761011
1.74253,49450792,0.07614309999999999
1.75983,48329656,0.0772418
1.75994,48329588,0.0772844
1.76006,48328900,0.0773265
1.81259,48344572,0.0797802
1.81271,48327764,0.0798285
1.81282,48327612,0.07987040000000001
1.7423,49453232,0.0760583
1.74241,49451256,0.0761011
1.74253,49450784,0.07614309999999999
