n,hit,dist,nabla,sigma,hv
1759,89,689.100469923,143479929.175,989784.09392,92695827.6585
1575,86,805.703625966,154853386.422,995924.475763,92645056.8164
605,31,5048.73198293,137398788.192,1397956.82798,92069731.9936
1718,84,1693.51402399,125754344.977,1013449.99681,92674303.338
1763,78,528.210400161,125754344.977,1042897.66657,92689473.0567
1768,79,706.920797292,154853386.422,1063380.79768,92624316.0621
1917,82,634.6823532,154843519.455,1016167.31546,92692168.6409
1528,86,452.612903979,154853386.422,1005017.08669,92708486.8564
1611,90,715.336288206,154853386.422,992440.282503,92677677.5002
1606,79,1358.4317127,154853386.422,1041823.8783,92606286.3242
1518,74,1113.25831785,154853386.422,1066609.86271,92678532.5886
1578,82,555.330102313,125768705.628,1039246.72038,92646160.4102
792,45,3392.47059257,124872219.618,1285424.34176,92497718.7518
1590,78,1850.4862066,154853386.422,1012895.6115,92622072.45
1688,77,1245.81034509,154853386.422,1038895.264,92707680.4188
1646,84,425.092857313,154853386.422,1035181.42274,92698935.185
1164,53,3554.29665229,132509854.616,1172076.78578,92539441.9694
1706,77,931.032751179,125768705.628,1050932.33317,92661191.9721
1712,85,425.020575583,127105283.471,1001870.51774,92689942.2714
1679,84,991.582955378,133752119.363,1012677.27948,92631394.814
1584,81,818.603824609,125768705.628,1030714.59653,92620701.0023
1675,89,487.063210371,125754344.977,994817.300839,92678215.6741
1491,75,1828.14772836,133733095.706,1031090.61846,92656588.1475
1636,83,700.255715291,154843519.455,1000682.40712,92691919.3028
1698,85,613.269233378,154853386.422,996060.561776,92709379.8809
1035,54,3650.70696361,125752472.28,1165812.61004,92584687.7953
1624,84,985.230953586,154853386.422,1006299.13797,92654306.3741
1568,82,796.480957467,125754344.977,1029249.47767,92649211.3168
1708,76,2097.00953857,154853386.422,1029704.45963,92493997.0837
1602,80,1060.59908184,154853386.422,1022784.45768,92607562.4548
1633,85,252.908235679,154853386.422,1023233.74035,92720979.7517
799,35,6452.82982383,124586631.69,1415345.99829,92394383.9868
1685,82,1453.3491284,154853386.422,993727.865884,92655430.1569
1667,81,1353.78910454,125768705.628,1028906.53222,92646514.216
1704,86,199.588372186,154853386.422,1010226.20395,92719708.787
1692,87,411.949777166,125768705.628,1000875.60504,92688453.8202
1407,78,1023.93069829,154853386.422,1049766.93781,92659232.8041
1566,80,1099.02394883,154853386.422,1033281.33363,92644591.5927
1580,84,655.039813185,154853386.422,1022858.06819,92700444.2607
1668,76,2437.70853506,138686358.665,1026931.15651,92510768.3074
1616,80,812.421056346,125768705.628,1024082.68608,92714379.4954
1714,88,467.230254824,154853386.422,995108.075231,92675640.1694
1524,84,758.552518765,154853386.422,1000514.69777,92690438.7944
1633,80,968.778832342,125768705.628,1026134.18697,92623705.1516
1608,89,462.62472478,154853386.422,983854.127449,92719976.3542
1469,84,360.803282694,125768705.628,1013210.52558,92701801.5305
1770,76,571.560725515,125768705.628,1065590.75463,92698302.8478
1604,84,288.221153946,154853386.422,1034478.87691,92713136.946
1613,81,784.720100763,125754344.977,1032007.99212,92665763.863
1700,86,327.123288032,125754344.977,1000608.67394,92719925.4705
1626,82,1677.66046854,118378771.22,1023121.3801,92368632.45
1508,79,2858.22483043,154853386.422,1023546.92337,92609437.1482
1464,77,616.36319618,154853386.422,1065695.81781,92696062.9106
1529,78,907.128084304,154853386.422,1060614.68915,92622647.9161
1633,87,601.503416929,125768705.628,1006909.43005,92683968.4942
1700,81,1296.74584481,154853386.422,1020578.51537,92692448.362
1640,82,109.617647072,125768705.628,1036405.13458,92715739.5985
1800,85,1034.78959322,154853386.422,995904.385426,92696971.4551
1675,88,476.974944772,154853386.422,999297.413647,92701258.0741
1587,72,1775.37245675,133752119.363,1084771.17451,92579475.945
1595,82,886.590593309,154853386.422,1023401.85498,92651979.8664
1597,83,1404.91742173,154853386.422,996942.002202,92648261.2222
