n,hit,dist,nabla,sigma,hv
1127,64,2624.97799903,125768705.628,1112070.87591,92587023.2238
1025,46,7405.01322952,125768705.628,1216228.55642,92357557.498
1030,55,2148.06645773,152158261.588,1184905.80596,92601741.2146
1159,59,2428.85803138,125754344.977,1170685.19329,92644961.6219
1192,65,1513.67200641,154843519.455,1089131.10858,92662458.0217
1144,61,1710.33336614,125754344.977,1156896.62825,92521255.4064
876,50,3051.48198244,138686358.665,1212123.25924,92548531.2388
1100,62,2470.4802439,124600928.647,1154205.67496,92621938.4881
1159,42,2897.84400058,124586631.69,1349492.39924,92558525.7606
1050,59,2205.87730799,154853386.422,1175438.59869,92605398.815
1121,58,3357.853877,154853386.422,1129506.18971,92644387.9909
1150,58,3416.26427187,154019798.975,1172739.399,92493282.1822
1115,64,1344.43402497,154853386.422,1141625.89462,92594443.0035
1084,67,2001.8901707,154853386.422,1111250.47364,92586727.7931
754,32,4319.86076217,125768705.628,1399137.24706,92455295.4297
1065,57,3412.95256273,153418425.855,1165722.17169,92586083.1501
1021,54,2941.23081424,154853386.422,1217959.69619,92604388.4733
1102,46,3907.21742639,146448764.304,1202133.07615,92162346.4611
1045,57,5593.40439167,154853386.422,1167950.68585,92610693.5888
1015,52,2161.17685208,153349056.855,1217483.03506,92578703.227
1178,62,3437.23224225,154853386.422,1094163.80447,92687091.8107
