n,hit,dist,nabla,sigma,hv
2500,94,402.867803982,154853386.422,974391.005138,92712970.1419
2563,98,94.1538462748,154853386.422,954995.560796,92726408.9811
2946,98,0.0,154853386.422,957965.191856,92726893.4028
2762,98,0.0,154853386.422,961968.812076,92723926.5021
2906,96,96.9764455207,154853386.422,976621.995114,92722255.3004
2835,98,0.0,154853386.422,958957.637815,92727613.1757
2797,98,94.5469729815,154853386.422,956975.622095,92726095.8905
2459,91,222.607064137,154853386.422,983828.552748,92722165.7961
2717,95,545.341106501,154853386.422,963993.199441,92679047.4058
2987,98,84.9875534134,154853386.422,954013.624264,92726389.7769
2507,98,94.3500001212,154853386.422,955980.644596,92726407.0353
2490,93,836.306559917,154853386.422,970453.197657,92672284.6464
2843,95,547.944919812,154853386.422,963985.524624,92692703.5786
2585,98,84.9875534134,154853386.422,954013.624264,92726389.7769
3079,97,247.21218512,154853386.422,960119.577653,92723342.2223
2405,97,95.3431580172,154853386.422,960969.845617,92726211.0904
2484,92,953.189478383,154853386.422,968417.304135,92657300.2966
2633,97,417.309628055,154853386.422,957953.227401,92687231.5292
2968,97,95.9491526656,154853386.422,964140.304153,92725672.7297
2787,98,94.1538462748,154853386.422,954995.560796,92726408.9811
2666,92,707.507499138,154853386.422,976470.890649,92660228.1552
2849,98,297.012500124,154853386.422,955982.907453,92708562.9231
2749,98,413.846477615,154853386.422,954007.423498,92687955.6859
2728,98,84.9875534134,154853386.422,954013.624264,92726389.7769
2844,98,94.5469729815,154853386.422,956970.172961,92726408.9749
3330,97,0.0,154853386.422,970287.36276,92725100.362
3114,99,0.0,154853386.422,956968.498215,92727825.8898
3048,98,94.5469729815,154853386.422,956969.130724,92726406.3581
2457,92,771.443501276,154853386.422,974545.077445,92656561.4784
2896,99,0.0,154853386.422,956968.180009,92727936.4499
2645,98,0.0,154853386.422,959113.34883,92727553.4356
3081,98,126.135699511,154853386.422,956982.675189,92723364.0279
3058,98,0.0,154853386.422,960959.807189,92727464.0643
2891,98,80.8288100611,154853386.422,956972.890253,92726381.9501
3020,98,94.1538462748,154853386.422,954995.560796,92726408.9811
3156,98,103.48117167,154853386.422,958131.614173,92726156.5248
2605,96,83.0836910285,154853386.422,970169.189653,92722719.2557
2725,95,553.93206104,154853386.422,972484.3501,92699394.7509
2674,98,0.0,154853386.422,958963.201108,92727277.2826
3331,98,94.1538462748,154853386.422,955001.340638,92726296.4927
2876,99,0.0,154853386.422,955979.773608,92727928.3783
1119,43,2971.17899693,153418425.855,1354015.89549,92221503.5816
2913,96,105.242553315,154853386.422,966180.708372,92723532.0894
2341,85,1289.05767823,154853386.422,986088.997089,92656495.1609
2948,98,94.3500001212,154853386.422,955984.253444,92726196.267
2694,98,84.9875534134,154853386.422,954013.624264,92726389.7769
2692,95,0.0,154853386.422,977621.506092,92725278.0453
2440,90,780.704993978,154853386.422,982917.526154,92655110.0854
3013,98,94.9433963483,154853386.422,966232.976422,92723766.4681
2733,98,211.362500003,154853386.422,955980.131927,92712042.2472
2877,98,94.5469729815,154853386.422,956974.362892,92726058.3743
2881,88,655.096851561,154853386.422,1001263.73455,92654320.1606
2607,97,0.0,125768705.628,965155.681579,92727705.7717
3134,98,94.9433963483,154853386.422,958958.53561,92726191.4108
2417,84,1480.17273565,125768705.628,1007964.20521,92674808.7089
2896,93,697.389011044,154853386.422,970301.902895,92678390.69
2804,92,702.202995939,154853386.422,975435.914945,92657482.356
2563,98,244.642411886,154853386.422,955000.295471,92724056.0187
2722,95,533.30882793,154853386.422,967394.471808,92687613.7732
2528,98,94.1538462748,154853386.422,954995.560796,92726408.9811
2817,98,94.9433963483,154853386.422,958956.210252,92726406.3139
2911,98,94.5469729815,154853386.422,956973.766937,92726196.2609
2761,96,128.825160055,154853386.422,967036.203075,92724100.6401
2591,98,85.1642427136,154853386.422,954995.969402,92726387.1742
2504,83,650.865584623,125768705.628,1024494.23616,92700063.6469
2933,93,814.659048413,154853386.422,962272.010383,92679389.6519
2958,98,0.0,154853386.422,958957.904297,92727612.8409
2922,98,94.1538462748,154853386.422,954995.560796,92726408.9811
2730,98,0.0,154853386.422,960960.044227,92725599.3269
2740,98,94.7447699962,154853386.422,957961.004333,92726404.9502
2627,98,94.9433963483,154853386.422,959127.429506,92726034.0019
3036,97,166.450939592,154853386.422,956992.313389,92722212.3095
2714,98,94.9433963483,154853386.422,958961.282529,92725880.1479
2297,86,1375.43808147,125754344.977,992393.933955,92640782.7948
2859,98,94.1538462748,154853386.422,954995.560796,92726408.9811
2261,90,766.417949322,154853386.422,987179.836232,92655360.0967
3023,98,94.7447699962,154853386.422,957965.264819,92726195.9261
2524,89,589.81432248,154853386.422,998068.608535,92681650.1293
2356,87,868.548250633,154853386.422,988135.554347,92680014.7764
2864,99,0.0,154853386.422,956968.558207,92727777.0757
2541,98,85.5198345412,154853386.422,956973.541077,92726177.0628
2816,98,94.1538462748,154853386.422,954995.560796,92726408.9811
2840,98,94.1538462748,154853386.422,954995.560796,92726408.9811
2990,98,94.3500001212,154853386.422,955981.071072,92726319.8689
2918,95,122.4170213,154853386.422,966023.632523,92720561.7258
2094,70,1048.54498753,154853386.422,1100505.44761,92676520.3272
2302,94,420.062639644,154853386.422,973433.361829,92670947.5099
2546,99,0.0,154853386.422,956969.40801,92727935.7929
2671,98,94.1538462748,154853386.422,954994.515444,92726605.6917
3019,98,84.9875534134,154853386.422,954013.624264,92726389.7769
1346,51,2696.58827554,142148090.463,1204466.08985,92490676.5011
2909,97,103.69811333,125768705.628,966241.313458,92723889.3299
3178,98,85.3416682193,154853386.422,955981.18024,92726298.7189
2745,96,96.9147121537,154853386.422,974370.416262,92723203.9893
2554,98,94.1538462748,154853386.422,954998.120476,92726394.9234
2820,99,410.440333766,154853386.422,950095.567803,92687679.1439
3063,98,0.0,154853386.422,957963.3221,92727613.1757
2944,98,94.1538462748,154853386.422,954998.120476,92726394.9234
2473,96,96.1528663655,154853386.422,965197.935332,92723049.3305
2616,90,652.984683246,154853386.422,979763.568656,92697267.2448
2708,97,0.0,154853386.422,972312.221222,92725181.3672
3252,99,8.663900415,154853386.422,954012.35729,92727983.5046
