n,hit,dist,nabla,sigma,hv
980,39,6472.33825871,125752472.28,1299995.45724,92466055.7681
1844,85,989.295735874,125768705.628,994823.391917,92688269.7348
1786,86,1049.80174333,154853386.422,977868.716228,92697736.1072
1752,84,1479.10564623,125768705.628,1000105.42879,92645540.1039
1662,83,612.513064159,125768705.628,1028191.82451,92675841.5365
1791,88,348.332584451,154853386.422,1000140.36893,92707237.2646
1881,89,149.058427224,125768705.628,992600.337828,92721085.0541
1836,89,104.110344961,154853386.422,1003801.72295,92723756.6726
1831,87,961.421291148,154843519.455,985999.065416,92671494.0023
1560,79,1193.89125851,154853386.422,1026300.76445,92640009.0739
1842,91,259.030770913,154843519.455,981695.323807,92722345.9812
1893,93,416.434689779,154853386.422,969158.431157,92725595.5883
1752,91,288.938866506,154853386.422,978879.205146,92722308.8647
1717,89,407.179372244,154853386.422,991493.879917,92711112.0187
1839,81,1158.40233309,154853386.422,1017445.91854,92648585.2103
754,30,3246.44125472,106395990.426,1534094.23838,92136524.2599
1630,84,1327.21187378,154853386.422,1007054.15509,92624521.4149
1812,83,2586.14288654,154843519.455,981820.22466,92634879.6247
1825,88,741.564185331,133752119.363,992576.437699,92669450.761
1777,89,120.773755959,154853386.422,1003738.02907,92721685.2939
1307,65,1666.2598953,142148090.463,1121124.06355,92588725.4595
1762,86,298.940527251,125754344.977,1001577.5527,92719690.4117
1760,88,1053.9013225,154853386.422,988329.24507,92659874.7549
1901,81,681.326145894,125768705.628,1033223.77524,92651413.2426
1790,91,393.601750806,125768705.628,979696.774375,92701832.2925
1913,91,168.241071449,154853386.422,989398.325805,92723412.6082
1705,93,90.2152174793,154853386.422,977804.691188,92719190.2469
1772,79,740.923267093,143496771.37,1033043.71316,92653441.1894
1818,86,922.899333949,154853386.422,997889.185379,92664892.1186
1751,90,266.471005242,154853386.422,989362.987287,92721507.9566
1541,86,470.329473711,125768705.628,1008691.62274,92684666.5072
1738,85,425.431559517,154833482.229,1029825.77189,92649498.4373
1871,90,875.537966259,154853386.422,975533.397709,92665434.3932
1735,83,1031.04196319,154853386.422,1018425.89452,92651982.878
1743,93,212.081721526,154853386.422,971217.180827,92724780.2133
1795,86,925.034349151,143496771.37,1001753.92396,92692740.19
1663,89,3277.21973261,154853386.422,986380.929775,92720926.3636
1805,90,2162.6083579,125754344.977,963243.29064,92684919.2731
1769,90,1074.70195032,143479929.175,980710.683445,92658938.5662
1799,85,360.907625133,125768705.628,1006253.06544,92719285.1804
1802,80,791.644950811,125768705.628,1036893.62327,92647343.4619
1790,84,767.688250433,125768705.628,1006329.5023,92658986.196
1628,82,944.460099383,154853386.422,1022216.32219,92650422.0627
1829,90,790.648356722,154853386.422,981924.723074,92675979.1723
1603,84,932.320283176,154853386.422,1012802.16765,92649987.2807
1783,80,1421.45843475,154853386.422,1020632.82108,92675092.8326
1719,92,609.760688469,154853386.422,968394.306665,92684081.655
836,37,7622.71212181,153408601.701,1314279.34812,92523026.3997
1788,91,161.526549036,154843519.455,985011.383081,92723583.855
1828,86,1289.57426311,125768705.628,978819.669182,92666358.0733
1788,89,202.938775673,133733095.706,997304.376213,92719919.6004
1766,88,701.477683253,154853386.422,996908.498191,92662093.9116
1737,81,883.216157349,154853386.422,1020588.16454,92643071.4284
1611,88,815.158841803,154853386.422,998162.095668,92666693.7878
1811,90,621.56044443,125768705.628,981761.861057,92694342.1213
1781,83,2081.93471342,154853386.422,1001214.49538,92609767.9936
1845,84,2044.84389277,125768705.628,995934.086168,92710011.8028
2021,87,193.826110719,125754344.977,1002521.31255,92717976.311
886,36,4335.01234547,135895174.486,1380907.10074,92242103.9375
1690,87,1038.34452788,154843519.455,998054.053207,92619964.9313
805,42,2395.60165826,121042159.673,1356846.21369,92492729.0977
1832,89,631.63853108,125768705.628,974350.933288,92690321.6118
1766,88,781.286675401,125768705.628,994890.630411,92677740.4115
1755,83,709.782510869,154843519.455,1027154.47866,92651164.2187
1852,90,282.933482969,154853386.422,986005.652085,92722982.6491
1936,89,76.5540229904,125768705.628,1012026.73922,92716413.6706
1562,77,2671.73223394,154853386.422,1027052.06719,92633429.7875
1597,78,1863.62267188,125768705.628,1024566.58853,92607662.5301
1956,88,617.64562174,154853386.422,995011.47145,92678430.9144
1753,90,455.208889257,125768705.628,987105.01009,92719622.4835
1803,85,741.263284687,125768705.628,1006190.35734,92663258.0991
1908,88,2550.83927165,154843519.455,964426.960314,92677011.0402
1747,91,694.723548251,154853386.422,980622.573394,92658470.7627
1386,62,1308.34125601,154853386.422,1151582.05067,92636842.4791
1708,82,1025.51276635,154853386.422,1016400.76251,92649534.2289
1747,85,1033.59000191,125768705.628,999371.1086,92681217.1121
1739,93,362.126637606,154843519.455,987219.632705,92701817.0972
1848,84,992.983876327,154853386.422,1013001.31517,92656244.7368
1944,86,673.940234683,125754344.977,1011483.71681,92657806.2051
1780,87,177.674364992,154853386.422,1006221.56725,92713874.0235
1678,85,507.756949493,154853386.422,1007677.62351,92689037.333
1718,94,147.017353707,154843519.455,975380.666963,92717120.6884
1693,87,1374.03299495,154853386.422,989138.618771,92629556.865
1871,81,1031.60238625,154853386.422,1029476.53216,92649763.9512
1717,87,926.710767926,154853386.422,999022.098782,92626780.2486
1055,47,3231.29334375,143887610.347,1218446.89845,92564174.9329
1818,91,381.086768853,125768705.628,980429.595801,92702419.3752
1699,85,904.165914546,146760851.487,1005978.93786,92660333.9779
1875,90,749.918525393,125768705.628,982877.784465,92695015.6412
1760,88,111.381609335,154853386.422,1004071.97416,92715731.9726
1850,93,379.870967994,154853386.422,971217.985893,92722751.0906
1665,82,1262.02564653,125768705.628,1011073.65479,92602347.5051
1798,88,655.630539898,154843519.455,984908.55917,92690120.3858
1972,84,811.114871038,154853386.422,1001544.6064,92594116.9828
412,11,17840.6129144,153969270.796,2011397.16713,91667413.7688
1921,90,107.19144312,154853386.422,993660.590329,92722794.4581
1741,80,856.212719234,123236332.548,1043085.64964,92638909.8057
1674,83,779.50588743,154853386.422,1023196.79033,92650417.7314
1885,91,227.342226869,125768705.628,987114.771201,92698819.8535
1754,87,666.223714796,125768705.628,997894.027496,92661701.8435
