n,hit,dist,nabla,sigma,hv
821,48,3337.77778111,153408601.701,1262065.78607,92598662.4072
839,42,4940.32855594,125768705.628,1300077.51813,92436401.8374
822,40,7691.10036348,154823615.858,1291009.68433,92405603.9287
869,36,4271.17484029,123898258.238,1352160.616,92488298.5718
783,38,5280.13029737,138668477.231,1342076.97939,92454800.5846
785,41,3943.01115997,153418425.855,1299134.92979,92485996.3112
828,39,9642.00371552,154843519.455,1266250.18873,92371122.313
796,46,3934.43772437,125768705.628,1247275.50874,92546419.6711
764,36,5398.61202524,108497350.917,1354614.62445,91818239.4284
596,26,6931.11503371,135459784.009,1527113.94831,92153499.7084
713,32,5688.93087996,125752472.28,1458976.96892,92451318.5849
853,45,4171.79444572,142164862.261,1270019.07011,92140570.0775
869,42,7318.57633985,125754344.977,1290767.574,92501843.9227
818,33,6425.7891104,146760851.487,1336053.5258,92026942.741
758,38,8478.119532,135552561.248,1332074.60515,92536471.5894
743,34,4824.95379945,138640341.343,1374265.74377,92334415.1564
830,46,3214.64895116,146760851.487,1247449.33923,92454972.0828
839,44,2782.27272806,154853386.422,1276882.67236,92625153.5508
824,35,8201.23933125,121321205.571,1379531.89656,92072361.2941
800,39,3144.88804948,138686358.665,1308519.6566,92477037.3236
584,29,11466.8489369,152193757.704,1437598.78899,91894068.1903
833,48,1909.47017849,142092778.764,1269311.4067,92627619.0521
764,42,4255.69929433,125754344.977,1300007.82517,92472677.4465
824,37,8916.94738094,142092778.764,1316038.88995,92142162.1076
609,21,15620.8862744,126159438.746,1484882.24121,91741887.7196
694,35,5830.11213277,123898258.238,1414787.20781,92426579.1385
837,36,6186.9260845,153959430.524,1327508.36071,92405105.6768
759,36,8231.80994551,153770068.228,1318115.32762,92470271.7822
766,36,5243.41463838,142109547.623,1354243.11251,92319836.2818
723,32,7193.50224374,126159438.746,1435971.77961,91966774.9686
876,39,5661.0576702,133752119.363,1241681.39646,92555070.1302
764,44,2038.36187064,115496183.727,1339961.7532,92262969.6033
759,40,4677.89966067,125768705.628,1304597.86004,92318271.0214
816,35,5982.33075531,142346075.021,1348563.47105,92527381.7549
836,42,3776.27175194,134811576.073,1268754.13164,92559829.5435
448,17,15791.1055369,145653770.694,1600264.98122,91596447.1844
789,37,9408.4548974,151230178.389,1302073.23981,92351168.6619
752,34,9350.86475967,124600928.647,1367746.00707,92472464.8167
649,38,4449.58197209,125754344.977,1392374.7204,92117087.1819
875,44,4532.7963993,154019798.975,1315972.38756,92425876.477
824,43,3135.59023699,127088881.818,1285225.07143,92532430.9332
792,41,4960.89131624,143479929.175,1302187.89084,92077916.2139
848,43,8452.75358001,104211557.403,1256703.7332,92401271.3857
766,38,3883.95528792,122754933.301,1356947.70972,92489283.3681
661,34,6539.48862294,115444216.262,1446119.8042,92236640.4341
743,34,8067.10590459,153418425.855,1329801.22359,92463535.2902
844,41,3104.27070999,122228996.303,1283397.98129,92575474.7421
802,31,9850.05222977,134875341.43,1372522.2462,91883156.7501
784,39,4362.3358544,153679636.402,1306135.33163,92441589.0097
787,45,3713.65359052,119902146.163,1258755.39619,92445562.6894
776,37,4350.71319542,142346075.021,1329526.02378,92116130.8832
768,44,3018.87786809,125754344.977,1291584.07626,92587314.6297
785,39,3347.82870111,134732042.226,1369348.06739,92203250.343
822,37,4855.35900206,124586631.69,1295907.56284,92422746.9803
772,30,9938.47659951,143479929.175,1387624.32408,92486437.9991
842,46,3763.16891531,134706485.248,1213300.25964,92521285.9402
769,44,5873.64486767,125754344.977,1248898.40247,92449517.3104
821,42,5029.9142012,125768705.628,1315964.3003,92493751.1197
858,39,5020.71328344,146448764.304,1278380.72797,92124336.7923
794,42,4304.33570472,146439419.978,1292580.25325,92253671.555
720,42,4533.29200369,154853386.422,1287068.02312,92338918.698
769,39,6327.17695562,131660617.173,1346351.83621,92527926.5669
462,19,7220.67049292,145085171.025,1704785.01538,91609963.7124
745,36,7038.98450982,117275564.509,1349128.13628,92074245.5049
788,42,4950.0664707,152453605.696,1256571.84001,92454881.4592
720,39,4337.28465251,124552365.282,1316891.89725,92499485.7238
815,37,5051.65143121,125768705.628,1329468.57332,92461187.5644
782,42,2496.27780792,143479929.175,1363907.75058,92196662.3821
