n,hit,dist,nabla,sigma,hv
1018,42,3293.11316172,138686358.665,1244130.79077,92489006.7846
942,53,3183.99013272,154853386.422,1222129.87973,92510540.2346
996,58,2659.13098788,154853386.422,1156024.83575,92486177.4009
875,38,6125.51200549,154853386.422,1347817.33104,92444162.9498
1017,56,1921.24367845,125738112.516,1188206.41506,92565135.4493
985,51,5013.67155522,146760851.487,1130955.63752,92602856.8503
901,48,5224.73269907,122228996.303,1261411.87937,92166881.8277
1002,55,4180.94255446,154853386.422,1132320.35295,92421024.8472
1013,44,5323.868255,133752119.363,1235753.87394,92513321.3767
925,54,1792.28840425,154853386.422,1173550.20159,92644212.6547
955,50,1641.5087726,154823615.858,1285300.89987,92645736.7981
855,51,2605.06841522,152463401.011,1218480.06612,92263255.6192
717,32,5866.50001211,154853386.422,1376351.68204,92503771.5036
970,51,5763.90432807,154853386.422,1176493.10522,92505138.6549
948,56,1809.02876511,125768705.628,1190879.54341,92562839.8469
917,46,3572.46667376,129606860.531,1252952.71358,92443000.932
870,43,5290.34647851,125768705.628,1249934.88904,92523027.3521
993,49,4768.88891554,124586631.69,1162378.07688,92585279.2934
989,44,3472.62362636,143479929.175,1300037.7466,92578822.7315
923,43,3363.09678434,136876660.177,1281712.00481,92223465.8933
963,50,4505.31026058,143496771.37,1157320.30571,92534986.4077
974,56,3205.36286731,125754344.977,1137760.67912,92543179.8185
888,48,3955.15082699,141022241.03,1201274.2832,92564494.0578
1031,57,1846.85047535,154853386.422,1198317.93626,92427764.3014
913,56,2080.09805052,142327696.499,1196563.62196,92495119.4578
992,56,1856.1993908,154853386.422,1185144.45767,92651338.8569
927,49,4272.85714477,125657691.732,1224436.7444,92660483.0873
1028,54,5152.14806932,143478281.576,1159417.98168,92547503.2054
968,35,8244.13201842,125768705.628,1334895.73026,92504095.4169
952,50,6324.71019403,154853386.422,1222484.03166,92621243.426
887,38,4764.07936677,140995065.093,1355835.13193,92462415.2101
1026,60,3216.19358901,154843519.455,1102946.31767,92517657.7601
868,48,3407.96798352,117456382.136,1267674.02288,92499386.9511
957,51,3649.4716506,124600928.647,1216552.85323,92574526.1617
1005,55,3216.38390471,154843519.455,1205993.63869,92506728.2704
1010,55,2960.90911858,154843519.455,1164753.8977,92550030.9148
922,56,3491.72615497,154853386.422,1221272.4576,92361034.3667
954,49,3284.12749127,118324580.443,1238917.56034,92510942.9992
817,48,4541.11864873,154833482.229,1242711.46556,92390368.3649
896,40,3992.54943825,125754344.977,1354669.50751,92524125.9736
907,45,3365.66085326,124982290.023,1278995.21757,92065515.856
1035,55,1566.04262344,125754344.977,1219329.80034,92626406.5826
898,48,3715.33448986,133752119.363,1241256.22444,92597455.3337
766,26,7702.06583595,137370767.366,1426865.69972,92038002.7285
