n,hit,dist,nabla,sigma,hv
1013,48,2613.63214579,145075865.585,1276927.6468,92582113.0778
1944,97,95.5443039202,125768705.628,961977.872488,92725870.225
1971,92,814.153523112,125768705.628,967206.773712,92660479.2735
2028,88,496.325116853,125768705.628,999159.316828,92677875.273
1903,94,341.495746399,154853386.422,966023.729412,92721218.8506
2424,95,614.594146756,154853386.422,957960.751209,92680699.8945
1121,37,4384.6400425,154843519.455,1339376.34711,92459777.8406
2258,89,848.294510248,154853386.422,989170.348852,92653978.5246
1936,96,57.2692308557,154853386.422,968207.925763,92724333.1056
2188,86,909.946093888,154853386.422,1000131.25518,92653158.0394
2192,96,249.588607868,154853386.422,969278.09981,92721634.5109
2244,93,406.291309276,153679636.402,976394.000609,92694424.9851
2074,95,151.06779835,125768705.628,964013.792088,92725148.0037
2309,93,180.505470804,154853386.422,979573.169069,92724017.3757
2105,92,943.256982113,154853386.422,969252.986432,92683227.5303
1813,91,538.905499525,154843519.455,989178.699501,92669141.899
1955,91,388.133333552,154853386.422,994730.187344,92699352.0783
2048,90,702.312227233,154843519.455,986126.416528,92682278.2111
1940,90,252.89485486,143496771.37,997960.006487,92711420.2028
1929,87,762.247170411,154853386.422,1004619.65103,92652766.5744
2199,95,215.30916869,154853386.422,967101.255173,92721730.6717
2052,95,348.862873842,154853386.422,961974.222919,92697026.49
2105,86,794.709095801,154853386.422,1005927.99647,92652813.3603
2124,87,752.049332186,154853386.422,999157.467529,92654664.2503
1774,90,550.188603341,125768705.628,980830.326529,92671858.626
2231,88,612.267420802,154853386.422,992781.933698,92662877.2358
2260,97,95.9491526656,154853386.422,964140.967854,92726121.2144
1893,89,453.676476951,154853386.422,996110.981271,92675857.6424
2219,93,189.897828012,154853386.422,976465.789715,92722059.6489
2137,93,295.338395181,154853386.422,975451.183284,92722347.105
2109,95,579.30962832,154853386.422,965277.45504,92668882.5816
2324,90,769.871686452,154853386.422,984923.091486,92669832.0382
1947,94,99.1515152774,154853386.422,981851.236748,92720591.4925
2025,89,1585.3915165,154853386.422,973527.847823,92625639.4855
2092,95,98.9373651364,154853386.422,973268.281044,92724197.8582
2103,86,804.892206799,154843519.455,1010477.78833,92650409.4336
2163,92,326.158351765,154853386.422,975479.584978,92723302.6983
2152,96,0.0,125768705.628,976449.176337,92724558.2449
1947,91,634.459699602,154843519.455,985036.277091,92671288.1896
2032,96,659.516828722,125754344.977,960016.778873,92699275.2044
1190,54,2651.80002576,126026270.482,1219407.57575,92247848.759
1931,93,604.717027434,154853386.422,966225.474573,92682791.1442
2134,89,588.474618442,154853386.422,991374.332074,92665261.6467
2058,93,655.061315746,125768705.628,970298.255768,92674306.4131
855,42,2363.16993904,125768705.628,1318265.29545,92506501.0634
2346,95,230.513685279,154853386.422,961019.575209,92719545.2166
2276,94,299.801282411,143496771.37,968225.102912,92720792.0375
2180,92,409.550001631,125768705.628,976582.24296,92708395.5427
2110,97,247.21218512,154853386.422,959955.787425,92724244.0022
2081,93,457.040262745,154853386.422,964148.418233,92693003.1516
2101,96,154.010638423,154853386.422,966025.278247,92725350.6436
2134,93,99.5340660619,125768705.628,981895.290952,92724449.0738
1996,97,86.6046527384,154853386.422,962981.037212,92725666.5842
2052,90,809.743425771,125768705.628,988221.522508,92672895.8159
1921,89,438.060000413,125768705.628,994774.18672,92710827.187
2324,92,276.24946879,154853386.422,971189.543755,92693887.9923
1781,87,1427.02200728,154853386.422,989189.726446,92625428.6729
2595,95,96.0557955907,125754344.977,970231.891525,92723721.6417
2207,95,262.84042733,143496771.37,967365.118237,92719855.6965
2056,96,235.115790774,154853386.422,968253.210388,92721567.3673
2321,86,725.785393036,125768705.628,1008033.78768,92652969.6105
1172,51,3327.01902839,154853386.422,1193540.87345,92520445.7844
2160,96,0.0,125768705.628,970136.314865,92720771.2832
2006,92,193.421633756,125768705.628,991307.296118,92708452.0985
1752,95,257.317701976,125768705.628,967038.035042,92699127.5164
2227,88,1421.48474372,154853386.422,986120.139274,92625946.2162
