n,hit,dist,nabla,sigma,hv
1696,80,1188.24886497,154843519.455,1023828.92978,92341541.8167
1508,80,1289.70398514,125752472.28,1018756.55784,92653027.5173
1473,80,1220.93617567,154853386.422,1032740.07105,92633024.3233
1530,79,533.13184792,154853386.422,1044089.37578,92654251.2832
878,48,4477.71429509,137370767.366,1227312.62674,92518133.5045
1542,81,1517.53664659,154853386.422,1018206.84311,92676443.9547
1648,84,1142.85014175,154853386.422,990650.193213,92637506.2682
1453,69,1470.84555433,154853386.422,1110921.95853,92232427.0119
1586,87,867.715907774,125768705.628,990538.605657,92683297.4162
1623,86,228.754587554,143479929.175,1010358.87198,92715145.3574
1515,81,1373.75291959,154853386.422,1018834.98783,92636568.5233
1561,86,430.837209447,125768705.628,1009683.71414,92695479.196
1575,78,1680.95934119,122228996.303,1032361.00342,92595863.5747
1582,86,311.983893243,125768705.628,1005201.34216,92718815.6083
1531,72,1941.85025719,138831824.396,1054287.3599,92692124.5151
1490,76,2299.62500731,125768705.628,1034364.39612,92639941.0903
1617,79,522.7049035,154853386.422,1034285.1917,92643644.9008
1601,78,1183.01707426,146760851.487,1041805.49022,92621055.7996
1639,73,1367.82734347,125768705.628,1063471.92838,92631619.4855
765,36,3235.96052902,154843519.455,1407709.79386,92382936.1853
1622,81,753.040596088,154853386.422,1036625.89464,92668624.2322
1593,84,342.697619199,154853386.422,1021524.33567,92712935.9364
1516,82,1163.09663271,143496771.37,1000329.2521,92677113.14
1644,85,987.848994865,154853386.422,1009885.73448,92677582.9289
1521,83,1480.77221674,154853386.422,1006894.87334,92656672.7348
1607,77,1374.49281904,138686358.665,1034766.07811,92604457.7045
384,18,10346.1583429,109992663.359,1754399.62965,91646206.3205
1514,81,1780.37471254,154853386.422,1013173.16865,92641643.4803
1448,60,1639.91127425,125768705.628,1153269.86186,92621885.5087
1494,77,569.926396148,154853386.422,1065301.55298,92713786.1238
1586,82,1375.67500854,154853386.422,1006343.92536,92626784.0792
1623,74,1010.23725122,125768705.628,1065144.61698,92643035.7277
1467,78,776.443923921,122228996.303,1041597.36255,92618807.0698
1626,76,3310.34192523,138686358.665,1013284.84632,92656964.6546
1492,80,431.826307922,154833482.229,1050705.71215,92651780.5494
1555,79,487.493797672,125752472.28,1043745.69609,92710855.6251
1481,85,1218.15803736,154853386.422,1002353.72972,92663278.1366
1605,82,1149.05649559,143496771.37,1015601.96651,92662040.5866
1560,76,2291.20003013,143496771.37,1017480.98653,92599179.4437
1609,80,1140.69378534,154853386.422,1032002.07658,92656468.5474
1582,84,1160.80324831,154853386.422,1014923.9315,92605140.1476
591,23,10639.5618699,105828284.326,1633115.98198,91766223.548
399,15,8298.38060274,122754933.301,1939788.42581,91859329.8186
1654,78,1116.39423633,125752472.28,1034774.84324,92647235.5815
1462,80,1324.08839697,125768705.628,1017494.65513,92616835.8149
1556,86,162.722226148,125754344.977,1007355.17657,92714092.059
1566,84,750.291085108,154853386.422,1027886.70453,92655070.6166
1531,82,641.618483865,154853386.422,1020474.11633,92715388.4942
1715,78,708.328205426,143479929.175,1059630.43963,92714792.1781
1479,81,630.391827317,154853386.422,1027903.41553,92713108.9242
716,29,7727.51599034,134236241.248,1471812.36898,91951510.2788
1552,77,727.034913196,125754344.977,1055303.70672,92667725.0483
1475,71,1099.71081232,125768705.628,1088180.81523,92704917.3194
1547,81,2196.36832759,133752119.363,1018634.24973,92623798.8878
1562,84,909.266209012,154853386.422,1008804.62654,92660007.5177
1522,76,1689.1565121,154853386.422,1048985.71113,92617273.2821
1423,69,2222.60212857,125754344.977,1078849.16074,92627367.5735
1450,80,1095.12919347,125768705.628,1031896.49882,92647326.5555
1514,77,1432.93284313,154843519.455,1052317.49773,92655772.3143
1460,67,2942.07752795,154843519.455,1072618.98107,92627071.1691
1674,78,1741.9078319,125768705.628,1025611.62917,92627249.787
1552,77,1181.61235145,125768705.628,1040492.33586,92641204.9118
1556,81,1410.06077729,143496771.37,1020681.69811,92541789.037
1554,82,818.334118222,143496771.37,1024563.13708,92682273.3217
1623,86,172.502338194,154853386.422,1012282.48558,92721525.3313
1582,79,1570.89737977,125768705.628,1030849.81257,92646856.0113
1579,79,1142.76156275,133752119.363,1040573.3378,92628148.9597
1570,80,18.3636363643,125754344.977,1059759.1764,92710085.2104
1564,77,1773.03047612,125768705.628,1021058.17358,92604639.515
1577,77,991.275005471,125768705.628,1054613.22373,92645175.8672
1663,83,625.877344061,125768705.628,1012819.00298,92676662.8713
1375,72,1194.53298535,154853386.422,1076056.32657,92650651.8514
1555,75,947.030854011,154853386.422,1069361.04891,92654229.9905
1787,81,198.721271917,154853386.422,1035113.77506,92714676.5918
1558,77,717.119294827,125768705.628,1062649.62676,92655781.6388
870,35,6270.32232873,125752472.28,1430880.1916,91837241.441
1669,87,560.770793572,143496771.37,992604.64268,92687862.9921
1498,73,908.97631673,138686358.665,1074898.38046,92676028.2025
1521,81,243.318407995,125768705.628,1044422.63173,92720945.1039
1503,79,973.117943975,125768705.628,1037525.3003,92621698.9294
1627,83,1122.45796847,154853386.422,1012064.88121,92690553.1069
1115,61,514.179249362,135552561.248,1174682.05284,92572405.291
1449,85,147.75233821,154853386.422,1012078.77196,92723530.4579
1608,73,1307.5495085,125754344.977,1078764.40294,92634157.7342
1619,81,694.665898729,154843519.455,1022677.5263,92637476.8548
1596,83,1579.62242762,125768705.628,1002410.91604,92638723.3615
1657,82,1646.18161183,154853386.422,1004140.90494,92711890.9441
1582,77,1083.71040333,154853386.422,1049399.99095,92534393.1759
651,29,8487.92059746,154853386.422,1467480.61827,92294308.238
1489,77,1977.11466731,154853386.422,1034461.95171,92538984.5302
1646,81,1989.58352587,154853386.422,1013430.28987,92682587.6089
1639,82,95.8501234067,154853386.422,1039035.06762,92721168.8335
1497,76,956.862162512,154853386.422,1056136.63654,92639946.3396
1641,79,934.905945925,154853386.422,1049447.73869,92646691.4045
1593,79,1126.36453854,154853386.422,1054686.81518,92654691.2148
1552,84,916.016193387,154853386.422,1015792.43716,92658462.043
1566,83,740.100504847,154853386.422,1025540.16697,92687098.045
1361,68,1727.25798982,146760851.487,1094529.48956,92295834.1779
1558,85,594.55477908,125768705.628,1018469.10188,92710965.0538
757,31,6404.60000293,154843519.455,1383669.95294,92276038.1785
