n,hit,dist,nabla,sigma,hv
3006,98,85.5198345412,154853386.422,956972.67976,92726073.4839
2482,85,236.764847377,154843519.455,1020390.96326,92717179.7779
2825,98,80.9979079901,154853386.422,957978.183103,92726215.4331
2930,96,86.972400733,154853386.422,964995.103706,92725403.3343
2890,98,94.7447699962,154853386.422,957964.320346,92726194.8389
3066,98,85.1642427136,154853386.422,954999.274877,92726177.0628
2517,89,745.345902775,154853386.422,993667.922213,92653191.3213
2511,98,93.6514538284,154853386.422,954015.893416,92726303.7099
2508,93,773.714593862,154853386.422,970472.862146,92657017.1432
3103,97,386.800004584,154853386.422,955976.210475,92699188.6388
2935,99,93.9585063447,154853386.422,954010.210503,92726383.2621
2688,98,102.835758957,154853386.422,954994.920126,92726530.0759
3045,98,252.275362561,154853386.422,953028.742509,92724725.203
2867,97,86.2400015689,154853386.422,961113.885227,92725643.2414
3097,98,94.1538462748,154853386.422,954995.560796,92726408.9811
2320,89,748.665929068,154853386.422,995698.914308,92653236.0976
2980,98,84.9875534134,154853386.422,954013.624264,92726389.7769
2948,98,84.9875534134,154853386.422,954013.624264,92726389.7769
2761,94,523.04904508,154853386.422,967050.888364,92677097.563
2519,98,185.927687511,154853386.422,952062.999192,92724195.3406
2732,98,94.9433963483,154853386.422,958961.374031,92725568.6338
2917,98,0.0,154853386.422,967229.989266,92725295.2347
2399,98,85.1642427136,154853386.422,954999.274877,92726177.0628
2446,97,356.371607642,154853386.422,964226.613178,92713228.2409
2762,98,203.510460254,154853386.422,958112.047709,92713764.3574
2844,95,274.639830646,125768705.628,964006.376554,92710548.3105
2901,96,96.1528663655,154853386.422,972320.326602,92721922.4354
2548,98,94.5469729815,125768705.628,956980.021143,92726408.9811
2832,97,98.4620253175,154853386.422,961962.196224,92722226.1052
2690,97,95.5443039202,154853386.422,961979.26324,92725862.9801
2842,97,364.268754603,154853386.422,955982.214484,92690126.5159
2752,97,285.824018263,154853386.422,953030.588382,92724660.1568
2716,97,81.6814346398,154853386.422,961960.283548,92725533.7929
2415,97,163.851774659,154853386.422,964232.523779,92722984.4569
2773,98,94.7447699962,154853386.422,957961.522574,92726280.1968
2758,98,94.3500001212,154853386.422,955980.692658,92726408.9609
