n,hit,dist,nabla,sigma,hv
2075,92,225.589404176,153679636.402,983921.210489,92711425.2672
2016,93,1.15299334812,125768705.628,986093.83335,92724758.2636
2125,90,1031.57513507,125754344.977,970296.758937,92668280.8892
2166,89,718.592022407,154853386.422,993687.346692,92655594.4019
2120,91,908.36344709,154853386.422,978576.121285,92659643.152
2121,93,379.151924734,154843519.455,969260.242847,92692543.4008
1626,64,1595.98889214,143496771.37,1108660.273,92531067.9749
2098,88,782.123900047,154853386.422,992585.760819,92647707.0772
2416,88,622.155410902,154853386.422,1001378.25654,92630803.5194
1956,95,260.222690257,125768705.628,959973.232609,92724535.8922
2099,88,1051.47222933,125768705.628,975606.759797,92652902.5341
1360,68,2063.99186143,125768705.628,1108547.328,92530742.9566
463,15,12386.6770452,137398788.192,1709091.78637,91844508.6291
2060,94,766.654030654,125768705.628,961984.316173,92698011.7444
2203,96,187.809726818,154853386.422,970279.458832,92721417.2928
1597,78,293.11340212,125768705.628,1062492.96822,92720976.7172
1992,84,2738.63837472,125768705.628,984907.026908,92609613.6982
2356,91,519.035325009,154853386.422,983800.430056,92604131.8896
1703,78,1076.63316804,154853386.422,1048999.55291,92618984.1227
1049,46,1981.43382846,121089552.824,1299076.53642,92224364.9938
2188,95,0.0,154853386.422,974422.82613,92727009.5907
1416,67,854.439307546,154853386.422,1146508.40315,92572125.3456
2614,93,245.619049569,146760851.487,974284.597528,92722157.0438
2060,95,665.105954389,154853386.422,971301.219254,92695784.6614
2161,93,616.775165431,154853386.422,969200.806156,92667537.7032
2155,94,433.88771226,125768705.628,963990.758617,92709969.9458
1971,91,1498.13462669,154853386.422,975417.813269,92633092.3404
2156,95,87.8969957259,154843519.455,970110.376978,92724346.4366
2262,91,555.030371054,154833482.229,975556.902263,92715785.4325
1091,43,5278.04676502,122226604.093,1270543.88527,92465028.9044
1822,95,185.982758659,154853386.422,972342.582163,92719404.3444
2139,95,157.025806605,154853386.422,971138.573296,92725642.2524
1442,72,909.373093466,125754344.977,1076638.29214,92668994.3192
2246,92,715.69957538,154853386.422,977503.193924,92660625.0652
1905,89,748.477978348,154853386.422,990240.681719,92655820.0608
2352,91,231.25274759,125768705.628,981782.977344,92721716.5521
2025,96,97.4946922937,154853386.422,964991.11633,92725629.6721
2091,91,586.55337718,154853386.422,985022.724983,92709217.0441
1861,87,706.37923723,125768705.628,1002517.01175,92668913.3299
1973,88,763.550890272,154853386.422,992437.056558,92659980.3375
2091,91,684.921593046,154853386.422,977570.944475,92696089.7384
1997,86,941.723240453,154853386.422,989428.332077,92649694.0787
2023,89,822.116745109,154853386.422,990251.06688,92669806.7149
2129,95,100.367741937,154853386.422,971364.833252,92721702.5177
2019,95,436.997881551,154853386.422,965000.456503,92684230.5015
2215,95,807.513481965,154853386.422,953028.945598,92696903.1702
2022,95,94.0450859632,125768705.628,970157.739892,92725301.8905
2092,96,228.012580517,125768705.628,958974.227781,92724039.7068
2341,96,230.202527111,154853386.422,956971.188072,92723136.6714
1840,93,689.966597241,154853386.422,957005.210178,92707129.8049
2243,92,45.2595078335,154843519.455,990375.661438,92723260.6259
2083,96,331.520169854,125768705.628,972316.740609,92719066.0944
2098,95,60.2133620707,154853386.422,972181.158191,92726142.661
1488,69,1275.2742214,154853386.422,1108471.31931,92576978.1559
727,43,3480.39843206,103583827.658,1354178.4215,92359191.0732
1964,90,1291.44231901,154853386.422,975426.64827,92656405.8992
2119,95,710.664592303,125768705.628,958954.606635,92699512.3346
2106,86,737.096631233,125768705.628,1000289.16502,92694730.9087
2196,91,806.668108291,154853386.422,979567.784363,92662847.4335
1386,60,1502.79518887,124586631.69,1176453.89328,92629238.0592
1894,80,737.496337894,154853386.422,1043017.78402,92652775.3863
2318,92,292.224622722,154853386.422,973218.700364,92724637.6324
2022,95,165.017094273,154853386.422,968301.803588,92722684.0942
2044,86,1032.18654517,154853386.422,1000315.21722,92625267.3913
2403,93,98.4620393268,154853386.422,975332.353177,92724093.5094
1678,84,890.282115404,154853386.422,1010513.55738,92652410.7013
2275,93,89.5098472779,154853386.422,979578.782659,92724487.7581
2290,92,222.674569364,125754344.977,972304.951246,92723548.1791
2187,95,0.0,125768705.628,975341.41392,92726973.2368
2198,95,195.766949559,154853386.422,964016.957685,92724793.5497
1965,91,375.86492502,154853386.422,977651.968686,92715881.9432
2000,96,97.463829911,125768705.628,966179.404943,92726009.096
2039,89,673.524449233,154853386.422,994759.312227,92667479.6826
2244,93,485.59827837,154853386.422,980767.190705,92680468.4176
2224,95,147.648936294,154853386.422,966084.773526,92724986.6838
2049,86,888.387761543,154853386.422,1004784.32174,92659595.6828
2098,91,888.50429867,154853386.422,975565.460973,92670238.1304
1508,74,814.349869674,123236332.548,1077491.90759,92697841.6203
1110,49,2466.88381985,143461440.363,1267201.73139,92491923.8632
2052,87,695.84009051,125768705.628,1001392.56781,92683097.2327
1962,95,241.997903187,154853386.422,971294.600518,92720813.2054
2030,91,683.177636329,154853386.422,980761.73137,92682185.0276
2021,85,1465.54365241,154853386.422,998103.626142,92624604.3399
2176,95,158.105151814,154853386.422,970126.076397,92724753.2002
2106,87,661.988795601,154853386.422,999019.351869,92670235.0177
1342,59,2684.44543634,125754344.977,1145938.25131,92563425.331
2362,95,221.915766741,154843519.455,973231.315028,92713103.387
2106,93,227.339093274,154853386.422,973258.285422,92724041.7929
2083,91,345.816594297,154853386.422,978577.781398,92722276.6415
2177,86,589.194570536,125768705.628,1003677.42371,92683389.6306
2031,89,920.377488439,154853386.422,991466.749334,92661556.2266
2244,89,190.496583235,125754344.977,1007074.67421,92716503.5913
2255,93,1456.55042186,125754344.977,960150.217504,92714548.0836
2210,97,96.6413503337,154853386.422,961951.912732,92726346.997
2035,93,602.021141816,154853386.422,962991.155614,92722264.1358
1781,89,185.297728935,154853386.422,998343.763036,92719744.6036
2374,91,448.497802358,154853386.422,990371.270773,92693984.2058
1989,88,765.380851115,154853386.422,995858.897875,92654620.3526
2054,92,564.308194814,154853386.422,979739.033911,92680273.8086
1779,89,796.842227005,154853386.422,994764.231714,92660527.7729
