n,hit,dist,nabla,sigma,hv
1612,77,1365.53012088,125768705.628,1035609.95859,92605753.9193
1529,75,1084.74372478,125768705.628,1057317.56534,92658597.6373
1484,80,2003.82578331,143479929.175,1030490.94173,92644727.2772
1539,81,774.648461459,154853386.422,1028141.01637,92653167.0658
1561,81,985.335742145,154853386.422,1031362.96795,92655733.0867
1520,81,566.059707494,154853386.422,1044343.91259,92571950.0623
1413,77,1459.56702103,154853386.422,1035301.19369,92635107.3276
965,48,4312.40140086,153418425.855,1254953.87958,92398252.8853
1546,75,1187.74243659,154853386.422,1051575.26646,92681260.5298
1636,87,159.39310388,125768705.628,1003955.90263,92719468.297
1593,83,690.583947205,154853386.422,1026583.15277,92703488.9027
1560,80,1492.01179035,154843519.455,1015664.13038,92684455.1746
1582,82,988.412747486,154853386.422,1016936.99069,92653815.613
1632,84,1188.33485414,125768705.628,996189.900666,92639952.0206
1641,81,818.365572983,154853386.422,1024581.5551,92666102.2555
698,28,10178.168905,146741948.938,1452321.86365,92298139.5164
772,34,12043.8545852,154853386.422,1282015.42911,92471999.8954
1487,80,734.896664697,154853386.422,1027044.24291,92576358.4703
1674,78,2100.70423412,153679636.402,1014659.22821,92686336.4696
1518,80,469.11491472,154843519.455,1035165.37123,92710141.1244
1445,79,908.830104272,125754344.977,1039299.72482,92644950.6588
1753,82,1428.20093479,153418425.855,1007074.8373,92628452.6403
1612,78,1253.34375543,138831824.396,1035832.61852,92639249.7012
1483,77,497.635680627,154853386.422,1049670.64223,92647915.2458
1552,78,95.1192948697,125768705.628,1068580.69224,92691066.9487
1259,67,859.796661739,143461440.363,1104617.37748,92703572.3267
1540,86,188.023366322,154833482.229,1012055.61461,92721893.6587
1579,68,2804.62661617,133752119.363,1058269.61487,92441649.4386
1415,72,1731.80808615,125754344.977,1059956.43845,92635395.7381
1654,77,685.749393189,154853386.422,1061248.04588,92691737.8116
1573,75,502.426362393,154853386.422,1069256.32378,92672729.9459
1649,82,969.943794498,125754344.977,1013151.50581,92720223.3586
1624,78,1352.99020846,123907690.884,1038247.70639,92567572.5465
1541,79,874.615201428,154833482.229,1049856.99922,92634521.9537
1274,51,3063.70971346,128350188.002,1206173.24469,92251739.4222
