n,hit,dist,nabla,sigma,hv
2344,96,206.162447443,154853386.422,961957.390899,92724874.2016
2272,94,235.53944603,154843519.455,967085.763382,92722604.8795
2554,96,250.646186715,154853386.422,963974.477513,92724524.7552
2360,97,705.944919588,154853386.422,946258.798421,92700508.0787
1469,67,1743.92880165,124600928.647,1109084.5728,92604085.4856
2094,93,455.434969633,154853386.422,974542.638874,92707232.2762
2386,92,279.261066684,154853386.422,985088.356305,92693186.1504
2470,94,335.000000254,154853386.422,972375.894604,92704642.7925
2375,98,244.642411886,154853386.422,954991.25947,92724601.6863
2045,90,723.218823099,154853386.422,987162.680843,92666924.29
2271,94,449.314779955,154853386.422,976461.583959,92692849.4463
2074,89,880.806040993,154853386.422,979636.736907,92653854.6705
2278,96,232.879492727,154853386.422,962981.461432,92710217.4713
2298,98,1.09473684211,154853386.422,960969.18568,92727340.5281
2161,89,703.608022605,125768705.628,995689.821458,92654099.1109
2834,99,93.9585063447,154853386.422,954012.471078,92726607.6375
2213,82,975.107751914,154853386.422,1013452.1056,92679950.1654
2013,85,735.778058817,154853386.422,1001697.69392,92676837.163
2036,95,383.116777655,125768705.628,972332.791071,92688785.6886
2556,96,247.875001998,154853386.422,955981.657052,92723066.0657
2383,98,183.663201824,154853386.422,954991.379673,92726047.8385
2186,92,884.415954622,154853386.422,972374.640697,92663107.7611
2622,98,0.0,154853386.422,961967.818701,92727427.9259
2478,96,0.0,125768705.628,971154.39819,92726253.4451
2593,98,165.072463902,154853386.422,953043.137391,92724421.3695
1692,76,880.332511748,154853386.422,1055388.97306,92686246.2944
584,30,5892.20540152,141022241.03,1415238.34827,92266785.4308
2329,96,277.637899362,154853386.422,960973.705983,92697912.7442
2365,96,441.168055929,154853386.422,961250.082734,92696236.4829
2175,93,572.341880488,133752119.363,975565.365316,92709310.4109
712,38,5669.64857922,133734864.411,1350307.93945,92519666.6998
2664,98,235.163902083,154853386.422,954019.619405,92724061.5629
2322,95,98.0259741519,125768705.628,974295.981178,92722212.8852
2710,90,571.000004917,154843519.455,990402.265227,92672222.6716
2501,95,241.485171221,154853386.422,964022.727039,92723521.7157
2381,93,748.175852169,125768705.628,971451.956448,92667726.1918
2493,98,66.4927237556,154853386.422,955005.795065,92727103.1147
937,36,6136.90881551,153418425.855,1328510.9567,92468610.4903
2369,96,302.134763062,125768705.628,960974.353858,92689871.1225
2358,97,296.00207928,154853386.422,954998.039386,92724370.4915
2836,97,85.0231583284,154853386.422,960973.048309,92725977.4071
2138,97,245.663883334,154853386.422,956975.629649,92724080.7175
2538,97,104.134736965,154853386.422,960961.116105,92726339.3096
2156,98,0.0,154853386.422,958960.939558,92727580.0793
2018,92,784.877949084,154853386.422,976617.140533,92655868.4226
2721,98,94.1538462748,154853386.422,955001.340638,92726296.4927
2173,95,1.36501082547,125768705.628,973269.762032,92724742.1033
2160,88,804.54139182,154853386.422,998034.137306,92655329.0748
2610,98,94.1538462748,154853386.422,954995.560796,92726408.9811
2696,97,981.036458567,154843519.455,942442.150313,92694404.6864
2080,95,351.746814648,154853386.422,966185.373381,92681510.4341
2515,96,96.2144375066,154853386.422,972323.117549,92722687.7166
