n,hit,dist,nabla,sigma,hv
543,20,10276.6530683,142148090.463,1709939.749,91517431.71
591,31,5855.31313968,140138840.052,1486999.17406,92101382.9767
592,28,6230.91220959,108951081.007,1509273.54464,92011826.592
667,31,6103.98236469,118378771.22,1393599.9353,92500410.1946
600,24,8320.41242523,138668477.231,1527640.25341,92164201.9198
630,20,8606.46308728,138686358.665,1478186.35,92255442.3003
604,30,8226.92737941,139581667.243,1432775.79154,91902322.9483
554,17,14924.6229577,145398844.894,1616706.02034,92167085.6728
641,24,8357.9350027,124552365.282,1532714.9094,92304693.735
596,27,7061.77943015,125085170.088,1488193.86727,92336836.4219
632,21,7406.86876948,134689040.242,1703456.6186,92236407.2517
605,22,7082.58947656,125768705.628,1634715.02049,91726885.487
