n,hit,dist,nabla,sigma,hv
1415,69,1609.25851315,154853386.422,1077572.45078,92610174.7005
1421,74,3248.89446126,154843519.455,1071417.9187,92698567.207
1398,69,1177.37057481,143496771.37,1100717.60699,92659179.4781
1393,72,2753.42789233,153358879.228,1046295.69135,92583756.7694
1390,77,2085.00235159,154853386.422,1020232.52098,92627848.574
1409,75,2196.10050502,154853386.422,1024438.9618,92675174.1884
1405,72,1455.53574702,115479115.681,1065008.41935,92489269.9026
1424,77,1957.3214313,154853386.422,1031631.80606,92618641.4404
1308,70,1825.17620147,125754344.977,1071332.81114,92555219.3351
1450,78,1153.39951612,154853386.422,1038321.33606,92695775.847
1420,71,664.146276753,125768705.628,1087637.91905,92683806.1017
934,47,3563.84590676,125768705.628,1223438.22696,92562054.2695
1314,78,1807.14323039,154853386.422,1031787.47527,92674066.4676
1559,71,3006.01484714,125768705.628,1048437.50653,92634425.7799
1303,70,2374.55885981,154853386.422,1058706.17873,92248645.508
1544,72,681.599496293,154843519.455,1085082.5458,92688839.1849
1555,73,1171.15065807,125754344.977,1066641.28342,92632464.5138
1281,74,1481.03250827,154853386.422,1056851.63531,92603597.6216
1423,81,522.067492951,154853386.422,1041520.71963,92686287.5877
1375,71,813.178480606,138686358.665,1073254.72049,92699638.9781
1466,71,1787.37437796,125768705.628,1049351.33145,92617147.7934
1321,64,2036.54868702,123236332.548,1097435.41381,92510516.8372
1388,80,1201.520937,125768705.628,1017513.6292,92644109.3276
700,37,6146.02439313,119379127.842,1349265.90878,92471641.1804
1377,76,1126.90220419,125768705.628,1043193.40438,92678244.3133
1426,72,1060.41691758,154853386.422,1097637.53147,92617488.9894
1424,81,668.260246566,154853386.422,1027814.27095,92665361.5792
1397,72,1272.48323193,154843519.455,1064483.9225,92606912.2429
1432,72,1071.62274526,154853386.422,1064230.79955,92513718.9591
1439,79,1187.3406582,143479929.175,1032726.44212,92679466.506
1298,71,1654.71868031,133733095.706,1066606.14757,92605135.4094
369,10,12985.6348535,99319807.3815,2138188.19973,90544901.4391
1464,72,1687.51565581,133752119.363,1076639.90948,92620289.1668
1312,71,1110.17473695,113208204.66,1093410.09062,92630554.6373
1361,80,1451.58120194,153418425.855,1016029.09142,92633912.2775
1381,74,1171.47959792,154853386.422,1065494.14836,92642564.6529
1390,71,2977.03039318,138214907.209,1053840.16796,92603924.6208
1378,73,1540.31235058,154853386.422,1070552.14146,92634585.3937
1294,76,677.246269291,132490898.989,1043912.43621,92713453.764
1307,67,1741.01867265,154853386.422,1108825.15811,92600364.8603
1446,69,6712.32227743,123907690.884,1072524.01142,92636971.3032
1445,77,1278.35014927,125768705.628,1033569.36439,92663969.7158
1389,76,1066.08229479,154843519.455,1053717.97459,92694627.0021
1359,73,1086.35550974,154853386.422,1073061.29179,92622794.7525
1344,78,152.3589746,125754344.977,1069330.34604,92710678.4228
1358,65,1830.35447356,154853386.422,1129312.04048,92658413.6745
1386,78,1117.54395147,143496771.37,1020377.44659,92675883.7412
1455,72,839.303455698,154853386.422,1080778.9808,92690991.9009
1425,82,1051.70425179,138214907.209,1026458.50258,92681189.3717
1435,82,1417.91918606,154853386.422,1016701.44031,92666439.6296
405,14,12100.1544182,143496771.37,1853690.0537,92149531.6456
1408,76,2090.38729108,125768705.628,1044267.47283,92647774.7013
1346,69,2146.0082932,124600928.647,1102339.51451,92668049.9991
1457,77,1095.11521677,142346075.021,1036689.72903,92672055.0549
1394,73,1991.29107784,146760851.487,1052263.96422,92569506.326
1372,72,1886.06599209,133752119.363,1071127.24622,92615387.0907
1430,72,1188.26874019,125768705.628,1072759.18891,92639396.2267
1321,76,431.81233973,153418425.855,1063080.65107,92711175.0588
1455,78,881.37652854,154853386.422,1043089.94541,92699844.2394
1375,78,1250.69812033,154853386.422,1024445.61053,92651948.9704
1380,75,1827.97250172,154853386.422,1054632.34519,92690609.2865
1344,73,1236.45409874,154853386.422,1080774.34119,92618217.8882
1532,76,1759.76049762,125768705.628,1048156.10635,92698051.3076
1462,75,1319.39122484,143496771.37,1042838.47423,92660559.3322
1436,77,1817.0514709,125768705.628,1049714.9831,92618398.902
1243,63,2145.30000697,133752119.363,1129743.78562,92602418.8314
1313,76,1922.61464123,133752119.363,1047777.04039,92587819.0384
1455,78,469.309646203,154853386.422,1059919.06056,92693693.9355
1360,64,2024.02285795,125752472.28,1124748.17888,92694296.4019
