n,hit,dist,nabla,sigma,hv
1188,66,2345.89067694,125768705.628,1087888.13913,92534290.4611
1241,67,1576.6906103,126042539.175,1099534.73117,92672280.1313
1364,73,1736.72956045,154833482.229,1050816.04998,92615364.6098
1350,64,2736.73003491,125643341.383,1124477.73507,92494408.3406
1202,65,2157.3994424,154843519.455,1122181.00433,92569511.5033
1178,61,1346.45045276,153679636.402,1162473.8608,92512430.3911
1270,67,2898.5356568,143496771.37,1085183.89127,92586087.6389
1278,64,1912.45837228,154853386.422,1113667.34849,92602503.9068
1213,72,321.983921559,125754344.977,1097851.38563,92688421.9591
1241,63,2389.45629072,125768705.628,1116456.14944,92608972.9583
1369,71,496.912329907,154843519.455,1109426.84461,92685453.9974
1257,63,2294.85637887,138831824.396,1100465.23847,92553252.084
1366,55,2448.1305939,113214832.54,1191638.35575,92497770.5768
1215,57,2938.83825119,154853386.422,1148962.35215,92578091.2129
1192,65,1533.01086286,133752119.363,1089328.84362,92658853.1481
1208,64,2689.2210865,154853386.422,1084328.5651,92561016.482
1269,65,1982.73829231,154853386.422,1109694.02139,92665268.6024
1235,70,2674.24608184,154853386.422,1081642.02476,92552080.0385
1313,71,872.804353812,125754344.977,1099065.05832,92641385.6853
1233,66,1970.64722035,143496771.37,1086074.51117,92689813.367
975,47,6775.02742425,154853386.422,1219421.97234,92579652.2073
1256,64,2030.9944979,154853386.422,1102934.56784,92617941.5408
1313,69,2821.20455543,154853386.422,1059848.05036,92638453.6497
