n,hit,dist,nabla,sigma,hv
1770,79,1739.5236183,153679636.402,1037827.59165,92607001.2554
1708,86,365.968617041,154853386.422,991491.736043,92691792.1498
1653,77,2739.8793597,154853386.422,1016247.64532,92628299.6328
1619,84,977.503412066,154853386.422,1004885.1136,92655610.5792
1550,78,716.187975268,154853386.422,1055984.57072,92651036.9322
1630,87,1208.48704118,125754344.977,974558.427274,92663355.238
1763,86,361.285384588,125768705.628,1008592.46098,92714332.475
1544,88,921.168889143,154853386.422,1005210.90231,92671030.9554
1708,74,2951.00717005,125754344.977,1029514.63891,92632883.7156
1616,79,1078.3903669,125768705.628,1035350.25247,92655971.2625
1667,87,534.442181749,154853386.422,997198.450913,92695522.8326
1663,81,881.15669143,125768705.628,1005009.82548,92669118.6816
1559,79,1109.65144818,146760851.487,1034453.69059,92644315.6135
1544,80,1578.49425956,143496771.37,1015751.12036,92615442.7808
1591,76,1844.24250252,143479929.175,1046823.31892,92594339.2242
1539,71,1727.98983169,154853386.422,1058069.93615,92599443.7456
1617,81,718.491530757,154853386.422,1037983.28982,92652620.581
1542,79,1959.22927377,154853386.422,1036991.41004,92644919.7584
1599,84,799.646543747,154853386.422,1019557.42262,92668523.4274
1650,78,748.712505779,154853386.422,1046763.98115,92661233.9311
1686,83,1174.7431245,143479929.175,1003179.02175,92684235.4684
1664,86,981.763943328,154853386.422,988270.50979,92671183.1082
1735,84,769.195477686,125754344.977,1005796.61797,92710634.0628
1651,78,1680.69596874,154853386.422,1028204.26783,92565800.6709
1684,83,450.672948697,154843519.455,1029094.24913,92665574.9025
1425,61,2821.53849443,125768705.628,1119275.70947,92592678.7623
1672,83,445.726192344,154853386.422,1034999.50414,92683005.5549
1705,83,2478.56406968,125768705.628,992695.673661,92669226.9131
1640,80,799.132683748,154853386.422,1045580.79224,92661550.5206
1705,87,1066.57616115,154853386.422,1005940.11427,92677563.5766
1597,81,931.68411344,154853386.422,1028453.47588,92653659.576
1528,75,1057.44304374,154853386.422,1061186.5519,92643607.8826
1609,82,453.766827354,154853386.422,1036348.26102,92705251.1516
1796,82,969.827511997,154853386.422,1010879.62641,92677279.5221
1764,82,1569.24605504,154853386.422,1004580.59999,92636123.9932
827,46,1495.78823706,137005012.266,1317709.59113,92613670.0217
1453,84,293.839243933,154853386.422,1017990.98868,92717656.8598
1441,80,1168.49289238,125768705.628,1019189.65853,92688166.6409
1537,84,180.854415592,154853386.422,1022659.03629,92713320.9077
1668,86,1055.28636956,125768705.628,982981.335044,92683039.922
1700,84,543.751740533,125752472.28,1016745.42527,92714810.8154
1699,80,1003.7378672,143496771.37,1031852.12317,92706496.257
1665,83,663.985582086,125768705.628,1026561.35248,92668289.5256
1601,89,244.742729701,154853386.422,990607.296852,92717692.1754
1590,79,888.477612413,154853386.422,1050685.0049,92699210.5565
1736,84,2025.02472604,125768705.628,992615.838232,92648920.3829
1254,51,4527.19667091,146760851.487,1111076.5617,92476845.7587
1507,75,1229.45722008,125768705.628,1044996.67531,92633137.2279
1494,79,1507.27542055,154853386.422,1030312.58376,92642253.3564
1671,79,1312.54086646,123907690.884,1026757.73743,92671331.5923
1662,81,1898.33178075,154853386.422,1019788.10581,92636571.1499
1764,80,259.041895801,154853386.422,1038869.52018,92721491.5631
1739,81,1116.03695426,154843519.455,1015855.23378,92699964.4856
1685,85,380.883179462,154853386.422,1011949.09394,92720614.6641
1812,86,890.152471647,154853386.422,991502.632111,92670717.0484
1648,85,512.689815,154843519.455,1007313.3517,92713282.2366
1608,85,773.496527907,154853386.422,1011911.81534,92694406.6795
539,24,9274.44445807,125738112.516,1609352.75155,91928025.7969
