n,hit,dist,nabla,sigma,hv
2253,90,537.549889286,154853386.422,993640.364453,92685594.086
2261,98,151.116910353,154853386.422,956971.031389,92725661.5738
2212,98,94.7447699962,154853386.422,957967.359452,92725762.7733
2094,89,692.230088647,154853386.422,992405.857458,92681265.3579
2233,98,0.0,154853386.422,957959.705576,92727823.944
2394,98,94.7447699962,154853386.422,957969.26996,92725860.3548
2242,87,747.358114501,125768705.628,1001411.41428,92653268.7381
2489,98,85.698746329,154853386.422,957965.497544,92726175.0693
2303,95,399.132651717,154853386.422,960948.622879,92718191.8373
2307,96,461.167715827,154853386.422,959136.484725,92708302.9185
2083,91,636.862449989,154853386.422,985926.260483,92656898.4387
2408,89,648.809210953,154853386.422,988144.007769,92694145.7024
2439,96,96.1528663655,154853386.422,972317.312356,92723583.0954
2403,92,323.930434917,154853386.422,983802.394564,92707467.8656
2248,97,245.663883334,154853386.422,956966.34903,92724601.662
2272,88,770.799111945,154853386.422,996985.884869,92653151.6575
2467,98,244.642411886,154853386.422,954994.737084,92724389.966
2103,95,659.145837862,154853386.422,963240.242598,92681269.9314
2290,95,372.675159379,154853386.422,965006.613286,92708901.6868
3030,97,96.0335430989,154843519.455,958955.277088,92726390.0732
2498,98,151.116910353,154843519.455,956964.562023,92726008.42
2402,92,561.797418521,154853386.422,979772.758055,92672144.8149
2045,93,349.500000149,154853386.422,972359.014372,92707780.8363
2375,91,852.886270715,154853386.422,977511.372546,92658255.3875
2386,97,86.058825095,125768705.628,960120.36978,92724833.0467
2217,98,94.1538462748,154853386.422,954995.560796,92726408.9811
2084,90,733.072056974,154853386.422,986090.69346,92657364.5364
662,32,4300.70093991,117456382.136,1445035.1676,91926672.207
1947,88,773.501114955,154853386.422,993648.259179,92658766.9553
2506,96,129.208510641,133752119.363,966049.519835,92724765.8682
2196,88,925.523183922,154853386.422,991503.402686,92651663.4904
2101,96,128.551063969,125768705.628,966034.134434,92722556.0995
2389,95,250.368085355,154853386.422,966169.05816,92723172.0469
1922,96,269.670196372,154843519.455,970276.590832,92697229.5692
2436,98,0.0,154853386.422,958960.115623,92727480.8172
2544,97,143.74419045,154843519.455,970272.837613,92699792.5253
2241,98,85.5198345412,154853386.422,956979.803001,92725857.268
2416,98,94.9433963483,154853386.422,958972.723374,92724386.456
2321,97,95.142857265,154853386.422,959965.725225,92725815.2384
2860,98,95.6325679711,154853386.422,956969.708104,92726392.3405
2465,97,95.142857265,154853386.422,967407.347538,92723517.9911
843,44,3552.18978955,133733095.706,1275337.10299,92521739.9116
2383,98,178.917185808,154853386.422,953032.789521,92725584.4112
2327,98,37.7794118938,154843519.455,959952.375167,92727686.1505
2320,96,384.023359139,154853386.422,964992.050324,92686190.8181
2031,82,1321.29767769,125768705.628,1015177.32011,92690596.934
2232,95,86.650320744,125754344.977,967040.339516,92723140.4213
2405,95,432.098739947,125768705.628,959965.629653,92709335.2407
2206,96,96.0425547772,154853386.422,966179.722254,92724614.9601
2245,98,47.1236912527,125768705.628,958966.214126,92726386.9919
2023,97,102.993697501,154853386.422,967237.864021,92721199.2075
2507,96,344.968287652,154853386.422,962980.586277,92717386.502
2072,92,776.025482405,154853386.422,965017.311621,92677780.2021
1984,94,340.764958886,154853386.422,975432.549757,92712575.6199
2149,88,656.575625493,154853386.422,1002543.28492,92654230.0026
2413,95,72.0688172295,154853386.422,978548.205099,92718624.5081
2200,88,814.049221844,154853386.422,998069.451897,92652634.3333
2433,89,561.272932339,154853386.422,998070.690986,92688795.4835
2528,95,688.748958468,154853386.422,965233.976528,92672228.4072
2250,96,268.118648722,154853386.422,963989.146916,92697969.7475
2658,98,94.5469729815,154853386.422,956982.170788,92723997.7885
2226,97,66.77035517,154853386.422,956983.433654,92726808.2881
2358,96,480.006302646,125768705.628,967254.49538,92702938.93
2028,98,242.691823939,154853386.422,966233.930272,92709394.4854
2225,93,173.609170449,154853386.422,986088.239049,92707263.1776
2393,98,203.085594992,154853386.422,956968.321095,92713728.5825
2272,96,360.473905963,125768705.628,957006.362687,92713294.8827
1995,71,1757.43190495,125768705.628,1068081.22913,92654875.3743
1990,95,181.804721071,154853386.422,970140.347147,92720337.0615
2218,95,167.480603575,154853386.422,972343.666735,92722285.3007
2575,98,213.352822983,154853386.422,956970.133116,92702213.1666
2089,97,4.75053007606,125768705.628,962979.110185,92724293.4317
2136,95,678.896055909,154853386.422,955023.623028,92684526.1925
541,22,9224.59306114,141021372.939,1671727.56494,92048883.7198
2212,97,436.296682052,154853386.422,954024.58942,92713366.4982
1144,51,3354.96406156,126042539.175,1208336.44263,92602186.6403
2397,98,243.629399828,154853386.422,953030.073185,92724604.626
2235,99,0.0,154853386.422,955980.147155,92727895.7727
2175,94,499.219616341,154853386.422,967214.827741,92703403.8101
2239,97,354.889813015,154853386.422,954995.402673,92719765.8785
2145,92,644.803838116,154853386.422,974393.678496,92701825.0703
2262,97,95.3431580172,154853386.422,961139.425238,92725815.2813
2249,97,419.063029853,154853386.422,967395.727783,92684564.11
2043,93,587.209850371,154853386.422,969272.277855,92705838.8314
2375,90,636.328198694,154853386.422,990404.784525,92661800.6214
2185,97,80.3553191506,154853386.422,973334.340641,92710621.939
2207,93,480.875536569,154853386.422,977512.559839,92705010.487
2202,90,342.627494734,154853386.422,986162.334703,92714071.2846
2262,95,98.0259741519,154853386.422,974303.8548,92724543.1669
2177,89,650.700228397,154853386.422,998055.383523,92654787.3216
2676,96,513.127887355,154853386.422,958960.323536,92681019.5129
2057,93,166.532327984,154853386.422,972392.749126,92721678.0759
1937,87,809.345296311,125768705.628,999183.842053,92652874.1035
2488,98,0.0,154853386.422,959960.694669,92727181.717
2075,96,492.493776075,154853386.422,954167.068853,92711499.6054
2406,98,0.0,154853386.422,957960.194488,92726202.2436
2066,91,589.872849345,154853386.422,979597.475379,92670805.3169
2527,98,85.698746329,154853386.422,957971.984379,92725865.8916
2197,88,740.685274193,154853386.422,996961.499273,92653234.097
2110,95,535.851701028,154853386.422,963995.844378,92669598.2565
