n,hit,dist,nabla,sigma,hv
1434,67,622.376436965,123236332.548,1129849.13261,92676741.6803
1498,72,649.663983857,146388845.442,1087018.34136,92658789.0791
1516,75,1516.65829337,153418425.855,1058012.92484,92669888.9342
1489,81,748.431331088,153584491.252,1035711.984,92662418.7554
1517,79,973.760217048,132685100.577,1025253.97441,92667451.6817
1479,79,759.453204008,154853386.422,1039010.11439,92704862.8994
1518,76,1232.60002826,154853386.422,1041342.17656,92628537.2063
1432,78,652.244338262,154853386.422,1050353.77743,92696279.841
1494,77,991.538841354,154843519.455,1044263.36167,92628940.9975
1326,71,1560.42175159,154853386.422,1088497.52231,92644178.7381
1527,74,1456.4495009,153679636.402,1059612.2044,92642767.5432
1441,71,1889.93590374,125768705.628,1073928.35671,92575612.3647
1551,79,903.622623374,154853386.422,1026813.34271,92686291.6004
1402,72,1166.76253879,125768705.628,1094828.39623,92634260.5442
1415,74,1341.05641949,138686358.665,1059969.67911,92618072.7335
1492,73,1755.67941764,153418425.855,1061209.34464,92633146.5678
1582,83,799.226955529,118378771.22,1025894.12186,92660056.5932
1444,73,578.898673582,154853386.422,1080619.82339,92701311.4888
902,38,7062.63866014,125752472.28,1375308.75759,92461155.8493
1532,69,1003.74310008,146760851.487,1108078.09977,92643953.0899
1395,70,1031.15847016,125754344.977,1109983.41316,92568262.3039
1392,55,2560.35205819,125768705.628,1167332.69425,92633107.2316
1500,76,1123.74178348,154853386.422,1060044.04739,92652441.3142
1546,81,1332.23258423,154853386.422,1010256.74367,92560707.1681
1486,72,1066.58903425,114875764.772,1093008.82701,92529738.9723
1715,71,1381.38947419,142164862.261,1074000.32029,92686561.1269
1505,80,732.968370993,154853386.422,1040610.26114,92652795.7615
1533,80,269.752452342,154823615.858,1045310.72121,92716669.1797
1466,73,1492.45113624,125768705.628,1056445.1774,92606244.6307
1467,72,1692.75637574,154853386.422,1062894.42323,92563885.888
1398,80,1285.115865,154853386.422,1018065.35599,92686321.1062
1527,76,2142.25241681,154853386.422,1035664.59824,92600750.9441
1445,72,1296.90909682,154853386.422,1074933.21199,92660316.0242
1567,76,1603.81660956,154843519.455,1057242.8954,92669827.2578
1431,65,2386.5994765,154853386.422,1117006.50418,92505866.3009
1518,77,2203.25414916,154853386.422,1023706.01205,92586898.6511
1487,84,197.566684151,154853386.422,1021740.93567,92719031.2662
1545,78,2069.54460561,154843519.455,1037657.24746,92651110.6165
1546,82,1608.40659889,154853386.422,1012288.9421,92651033.056
1385,76,1339.3185239,154853386.422,1062054.69886,92624847.184
1416,75,949.395007412,123907690.884,1054457.78282,92654965.7989
1445,70,670.604336265,154853386.422,1092143.63879,92636634.0582
1461,71,1293.14769611,143496771.37,1073279.1799,92662085.5712
811,38,3644.31406114,153465290.059,1362895.31559,92585318.565
1394,76,2133.14217641,138219494.652,1037793.20579,92650205.7995
1512,76,713.170794282,125768705.628,1049786.29629,92695195.3828
477,20,15025.6435771,138668477.231,1511305.92855,91933376.1782
1480,80,868.410503617,143461440.363,1030407.4851,92691681.681
1519,73,1297.46036003,154843519.455,1058679.55308,92630813.2194
1446,66,2033.03377414,154853386.422,1094898.46803,92577416.0993
1493,81,455.584543151,143496771.37,1029040.86303,92714982.8398
1432,72,1438.37470789,138686358.665,1072389.9591,92632310.5484
1423,80,1257.68560555,143496771.37,1018221.76517,92602150.3028
1565,76,1629.94447762,125768705.628,1037671.08268,92592263.2415
1447,74,1999.65750929,133752119.363,1047013.056,92659816.3949
1502,73,1365.02319626,143496771.37,1064190.21557,92687733.523
1531,73,1326.53488985,154853386.422,1073216.3992,92615962.8765
