n,hit,dist,nabla,sigma,hv
1191,59,3841.6850045,125768705.628,1119734.33794,92644091.375
1102,63,3052.51092008,123236332.548,1115577.99865,92514396.9405
1131,62,2661.76339921,143496771.37,1121654.18886,92535412.654
1163,56,3646.53694434,125754344.977,1131462.56754,92472597.0452
1116,62,1977.39195404,154853386.422,1144788.08259,92558415.707
1199,64,1811.4361187,154853386.422,1111890.32754,92623376.7025
1129,60,2903.54261805,146760851.487,1115987.52514,92621465.2932
1182,66,1822.29315148,154853386.422,1109835.22666,92623342.2799
677,32,10293.4299019,115018501.459,1386434.55851,92293071.1718
586,28,4992.47514598,138475205.587,1647151.32619,92116557.695
1168,58,3264.17009763,125768705.628,1147852.49627,92615697.1971
1196,61,2497.35227901,154853386.422,1125805.44934,92629336.7479
485,15,16632.5951185,122564913.643,1741917.587,91840406.6299
1203,66,3097.22164787,125768705.628,1098191.68781,92584200.8698
1196,62,3465.72475009,125754344.977,1114193.66795,92663764.0759
1117,62,3616.88656913,154833482.229,1174155.42927,92515063.3944
1190,62,2559.86554866,154853386.422,1135284.43941,92255753.7985
1109,56,2052.44481652,154843519.455,1198940.4332,92648368.4771
1119,65,1002.27762936,125754344.977,1124024.69527,92624990.9886
1203,57,2988.90520837,124586631.69,1172743.76633,92617975.7858
369,16,12919.6174821,105578562.809,1758643.05303,92008683.6412
1073,56,2456.31953357,125768705.628,1150179.19845,92505079.477
1039,65,1922.81995985,154853386.422,1110135.98089,92568890.3178
1204,55,3375.70469614,125768705.628,1148491.12506,92504339.8621
1148,58,1885.96441847,146800549.983,1154798.59442,92499846.0722
1186,64,1563.27095864,125768705.628,1116021.47415,92601799.9606
1248,57,2719.0906373,154853386.422,1157492.24778,92665513.7072
1149,59,3817.57897566,125768705.628,1116787.01234,92514721.0062
1193,65,2082.81921745,154853386.422,1104847.13887,92545925.0604
1094,62,1308.52481633,138668477.231,1138453.21369,92620792.699
1130,58,2034.31846323,152099074.865,1149744.50382,92517160.6181
1068,57,1753.76636359,154853386.422,1184691.85688,92465713.6092
1219,61,3925.16156211,154853386.422,1121072.52141,92608552.8528
1095,61,3796.94752937,138668477.231,1139531.01857,92643504.4611
1084,54,1475.61746119,110171219.048,1221532.07861,92546861.7901
1131,63,1589.52395326,154853386.422,1119784.65337,92535667.5353
1180,64,1516.08733203,124586631.69,1136477.78127,92551823.5024
1138,61,1534.96096771,125768705.628,1156412.52132,92628312.1799
1007,56,1822.99675475,133733095.706,1200549.94817,92559351.7249
1124,62,2763.41344348,121087170.16,1116405.36347,92542096.9316
1076,45,4536.0431688,122228996.303,1262931.3365,92556159.8313
1082,51,2363.14382644,154853386.422,1213551.73287,92584348.9635
1143,60,2389.61992097,115317605.804,1146622.47253,92487033.9766
1045,49,4411.20834255,154833482.229,1185967.1723,92637051.432
1089,61,3377.54470322,153679636.402,1135633.70012,92552668.6304
1158,63,1743.36036704,133752119.363,1169352.63032,92651408.2819
1247,63,2196.70766764,143496771.37,1094373.77182,92583327.0091
1135,63,3497.47203185,143479929.175,1106710.10561,92276450.6971
1217,57,4592.24735441,125768705.628,1095996.46763,92485791.1504
1182,66,4013.83880323,143496771.37,1089282.00828,92676105.7341
1160,64,3232.78261663,154843519.455,1100497.49981,92599117.441
928,51,2949.44519228,125768705.628,1214845.34274,92585129.7404
1029,61,1991.5592461,154853386.422,1139845.0816,92546468.1625
1222,69,1075.831031,124600928.647,1102475.36076,92675700.4833
