n,hit,dist,nabla,sigma,hv
1158,62,1009.29452025,125768705.628,1174513.04838,92630462.312
1231,67,355.132580459,125754344.977,1125993.42116,92660678.2224
1195,63,2234.43353398,125752472.28,1133201.44374,92606190.4961
1260,63,3401.35522264,146741948.938,1094326.04949,92597063.4626
1214,63,1682.62866542,143461440.363,1139837.52965,92636171.0754
1211,64,2345.46538185,154843519.455,1109438.74103,92533619.992
1319,67,1259.49582412,143479929.175,1112755.83259,92683352.8158
1223,50,2177.94809987,124552365.282,1237819.01803,92599773.5224
1132,55,2242.17689273,154843519.455,1186201.26626,92615940.537
1218,55,1915.70226671,125754344.977,1213283.38399,92621557.7684
1264,69,993.46808577,154833482.229,1089563.91851,92679689.5038
1223,59,2485.57717027,154853386.422,1188592.64026,92638281.802
1142,68,1270.85393843,154853386.422,1126056.39475,92627185.3324
1234,65,2969.9412084,125768705.628,1072078.81856,92464175.0843
1276,57,1875.03881676,125754344.977,1143204.52994,92632523.0245
1172,60,1678.61990712,125768705.628,1135417.83331,92677796.2187
1258,69,1933.870831,125768705.628,1071875.01594,92649110.0786
1239,63,1791.24100356,125768705.628,1115352.72528,92619285.8156
1155,55,3807.53300774,154853386.422,1145550.69406,92621688.383
1107,56,4082.66257985,126026270.482,1164418.21467,92626938.0388
1214,59,3999.04598422,154833482.229,1133205.69101,92574353.7519
1175,62,2609.78179548,154853386.422,1110667.96494,92616604.0176
1188,61,2096.12428442,154853386.422,1145110.36297,92531371.5909
1309,64,3822.22003501,136208724.593,1056073.6654,92552142.0924
1250,72,1076.80211495,143479929.175,1108774.53323,92660185.1113
814,38,5376.57879315,132685100.577,1287669.86467,92387753.0063
1128,58,860.028784724,153408601.701,1182211.14992,92697182.016
1212,68,1726.4734102,154833482.229,1093415.41205,92639940.2007
1255,72,853.139785145,133752119.363,1085536.21253,92687655.2451
1194,60,2643.05526656,143478281.576,1129192.76001,92629012.7933
1188,63,1671.78409906,154853386.422,1116971.74507,92667762.6037
1158,49,3234.44561099,154823615.858,1276965.08851,92494208.7376
980,54,2949.61562585,138686358.665,1185354.55538,92617036.0344
1319,68,2240.63803671,125768705.628,1075970.68127,92500824.713
1247,69,1449.86293134,154853386.422,1113123.03928,92629786.5868
1234,65,3254.04583672,133733095.706,1096714.74339,92472270.1766
1084,57,1815.49057614,133752119.363,1181312.25906,92595867.3317
1068,53,2979.65607581,153358879.228,1204963.07883,92502092.2728
1130,64,1327.78902365,125768705.628,1133168.53246,92630400.5424
1210,73,940.230769567,154853386.422,1092967.55097,92637969.5828
1234,61,1202.75305655,154853386.422,1163589.13813,92614240.097
1283,65,1222.1638423,124600928.647,1119631.56223,92667208.0843
1160,57,2066.97118947,124872219.618,1140037.79383,92639276.2643
1169,65,1792.97500287,125768705.628,1116315.98004,92498448.2551
1236,65,2172.07459223,125768705.628,1100148.25641,92616589.9884
1186,56,2456.85461151,143496771.37,1163516.27517,92611730.6813
1264,69,2434.64951848,146439419.978,1071122.83731,92563966.436
1110,58,1959.70298094,125768705.628,1143107.38616,92598139.6708
857,45,4010.86574569,146760851.487,1259882.0684,92493789.8689
1189,64,2638.33336696,143479929.175,1088516.52494,92234313.964
1167,70,2420.20307421,154853386.422,1068443.03762,92515786.0445
1175,66,1879.67290032,154853386.422,1088063.56873,92637561.4456
1197,67,2348.11469604,154853386.422,1103030.5458,92557143.0814
1160,60,3307.67827973,124600928.647,1129719.34112,92581068.9959
1148,55,2303.1464429,127105283.471,1189524.58544,92505473.4776
1145,57,1321.31982215,154853386.422,1172455.50409,92650785.8336
1024,48,3041.24915325,128101679.144,1247480.04038,92269210.5434
1159,66,2128.01661769,154853386.422,1132982.70476,92491080.4301
1221,71,1517.88391368,126433362.581,1075077.93874,92648930.4365
1234,63,2464.76309071,143496771.37,1106926.58792,92594137.6977
1318,72,679.264706327,123220392.077,1097537.05555,92679081.6153
1259,69,1592.49189883,154853386.422,1103313.06061,92608333.37
579,27,7913.36458949,108466592.724,1601075.67068,91520609.739
1273,63,3022.1460413,153564707.338,1127861.917,92568110.6551
1143,64,2845.34957178,154853386.422,1130292.93414,92658914.2079
1152,73,2307.65571034,154853386.422,1064800.42497,92621499.1892
1193,67,2007.17476027,123898258.238,1094180.80241,92629931.5386
1168,56,2643.07055391,132685100.577,1165920.64894,92656171.5062
1191,73,1129.5452215,154853386.422,1064037.07169,92661289.8617
653,32,6484.56208497,141022241.03,1364098.97618,92333566.4871
1311,71,2452.26479326,154853386.422,1072000.5192,92620846.5477
1171,53,2956.30352466,154843519.455,1193464.21726,92607905.8639
1124,52,2983.60707287,123236332.548,1197917.02143,92583822.1011
1249,61,2585.76677563,145920182.144,1154822.34739,92541449.7005
1183,67,3153.64712255,154853386.422,1059362.09875,92513155.7912
1186,60,3489.08591116,154853386.422,1120522.55304,92564469.5379
1235,66,2324.44775978,124600928.647,1103115.15347,92586586.2179
1222,67,2905.09046598,133715841.711,1070027.16004,92549195.2053
1278,61,2354.13093345,125768705.628,1113504.25971,92598834.3188
1189,59,2620.67860336,124600928.647,1140142.08092,92662991.9034
1115,68,2056.53968854,153418425.855,1092432.29157,92624362.8484
1280,67,1343.98111181,123236332.548,1089738.18183,92659013.3714
1236,70,2164.98966547,125768705.628,1071976.76324,92635297.0092
1275,64,3069.85908559,154853386.422,1097760.56744,92565562.6128
1195,63,2461.34150403,154843519.455,1089532.50633,92574834.9773
1291,63,3016.86667507,133752119.363,1102721.58298,92628360.6703
1218,61,2767.03966871,124600928.647,1121896.83046,92543027.2014
1206,68,616.06442613,154853386.422,1133261.19607,92568786.1364
1243,63,2226.73408826,154833482.229,1112256.7406,92615574.0291
1120,63,2540.44011711,154833482.229,1123368.09861,92582170.1087
1209,66,1797.46704765,154853386.422,1105849.3513,92569927.7678
1073,51,4819.46538991,132439281.773,1215801.37622,92512562.2695
1186,67,2703.93995117,123907690.884,1079826.8943,92536032.4137
1165,57,2710.08642681,153418425.855,1179565.9806,92665452.4381
1195,66,1841.79841552,154853386.422,1085228.22342,92647806.3522
1128,65,1093.46471285,154853386.422,1134664.37886,92605223.4356
1125,60,2717.07670066,154853386.422,1136792.30982,92496016.8354
1283,70,1672.54068791,125754344.977,1077490.85886,92651102.3507
1151,62,1476.40000759,154833482.229,1175452.15628,92569493.0386
1204,55,3363.03108851,125768705.628,1180149.95111,92594198.897
