n,hit,dist,nabla,sigma,hv
1170,63,3155.89421725,125752472.28,1078222.65985,92495154.4471
1095,51,3250.48986499,125570463.572,1265314.40197,92514199.8809
1027,53,3222.32812695,154833482.229,1184458.12848,92530320.7317
1046,54,3740.30543009,125768705.628,1155349.13356,92562475.8243
996,59,1196.41745298,136934603.215,1186249.76634,92609443.9612
1066,45,6108.5479644,125768705.628,1233409.87732,92547470.178
1147,61,4054.65709501,123236332.548,1081259.91053,92558153.5394
1038,61,2018.18551373,125768705.628,1154680.33305,92591848.915
1063,62,3437.83562595,138686358.665,1103836.95004,92601128.1489
1059,56,1938.31976581,125480091.906,1195529.51193,92568180.5935
1103,55,1107.27335706,122228996.303,1241189.36476,92651987.9928
1090,52,2946.70003961,143479929.175,1178203.84892,92570265.7196
720,36,4722.16087895,145551860.234,1420340.34728,92201742.2267
990,33,6673.31539588,154853386.422,1326676.88796,92204897.4362
1138,61,3348.63020726,123898258.238,1141728.49494,92562948.4964
1126,43,4613.00345918,153418425.855,1242513.17656,92538928.8604
1040,49,2953.71724404,125754344.977,1241387.28413,92471205.6366
1015,48,4165.76039037,153418425.855,1203761.15685,92596022.074
1084,59,2686.0562032,125768705.628,1124672.00063,92541729.1575
1051,60,1294.18518559,125768705.628,1163064.50528,92690057.1858
1008,51,3188.49835958,154833482.229,1211149.53711,92483117.2106
1063,68,1251.56604616,153408601.701,1103468.38784,92626895.6512
1072,60,2718.89051542,153418425.855,1128381.03186,92623797.4163
1051,54,5761.82321329,154853386.422,1132717.11878,92570931.384
1091,61,1642.45272712,154853386.422,1138012.42581,92627665.5276
1071,60,2340.09426338,132490898.989,1181796.09692,92585695.0821
1028,47,3095.85185671,142148090.463,1235043.46749,92623137.3958
1068,48,4463.55931083,153418425.855,1181174.28064,92149778.8612
1137,60,2652.91392605,125768705.628,1126140.60335,92536862.1401
955,43,5478.11283878,154853386.422,1299584.80872,92323055.1835
1153,66,2470.02143733,123236332.548,1097487.10942,92283685.3855
985,46,3367.3811328,154853386.422,1238293.36672,92541379.8063
531,23,7721.83076928,150608327.937,1646707.09709,91431854.9632
1020,53,3919.5396981,125754344.977,1188000.18269,92585322.3938
1118,46,7166.47756828,143478281.576,1228930.06279,92331211.9897
955,44,3383.62409031,122226604.093,1283596.38967,92425463.8284
966,50,6335.95585141,132685100.577,1175367.80895,92520098.2227
408,15,12821.3333426,125429660.077,1675649.48184,92147272.2905
1011,56,1882.35197615,124600928.647,1215468.7986,92645331.785
1027,56,3502.82899467,133752119.363,1162612.80471,92215413.5939
1042,63,1165.28986145,133752119.363,1135525.38474,92635661.3561
1046,53,1678.08856188,125768705.628,1203917.97749,92655147.6805
956,62,3288.32183947,154833482.229,1125153.10962,92645872.9797
1021,60,2708.19201722,133752119.363,1135480.64095,92358982.1291
1062,56,4295.92818117,138668477.231,1173983.33247,92097527.4274
1059,49,2361.4108169,118378771.22,1223151.40549,92432436.6043
1022,53,4387.6018725,154853386.422,1169472.46662,92239555.4773
1068,56,1901.51890185,125738112.516,1190145.05592,92628519.9032
1091,56,2068.40126871,125754344.977,1171891.361,92612260.0539
1032,53,3251.81074297,125768705.628,1209437.41896,92521430.4313
1039,55,2615.28395912,113214832.54,1174804.7764,92552025.5043
1010,61,5399.91818215,125768705.628,1151542.95644,92655716.6391
1001,55,3004.62461679,125754344.977,1184786.09046,92609174.9456
1085,55,2845.30312573,133752119.363,1175161.03982,92638026.8534
1066,56,3331.14988043,154833482.229,1123273.16574,92590151.7503
1079,50,4512.46535786,123220392.077,1217598.98131,92590248.6982
1091,55,3528.35757505,125768705.628,1135116.26685,92165732.8434
221,6,19462.9801578,126677276.877,2516987.81611,89599430.4693
1067,55,1664.96508208,154853386.422,1194786.91304,92637683.7721
539,20,8867.67968585,144276147.851,1578985.74085,92262166.2517
942,54,3568.55016204,125768705.628,1197956.66836,92640560.1138
958,45,4520.22860035,154853386.422,1281211.73511,92362389.8154
1107,54,2519.17572934,154853386.422,1183689.02858,92519217.175
720,29,10271.8977862,138686358.665,1403332.43478,92252434.5487
1047,51,5016.51490381,142346075.021,1152700.15989,92446620.4222
961,47,3042.13638559,143496771.37,1261668.6593,92501415.1161
1099,54,4096.0397607,126433362.581,1181871.40575,92424695.8422
1137,67,2061.76800144,136934603.215,1095181.00432,92663181.6473
1023,60,2159.95429739,153418425.855,1163762.89128,92570781.2548
1033,58,6950.99716911,133752119.363,1120589.47478,92594652.625
1069,56,2606.31484977,123236332.548,1176264.27045,92614166.7934
1095,53,4548.91016067,123907690.884,1128498.68838,92549538.8691
1094,55,7438.67990773,132685100.577,1152045.85981,92619453.0357
1077,52,3699.94970036,153418425.855,1193544.75506,92609074.1946
1004,56,3209.32754529,133733095.706,1135716.04458,92385585.5382
1130,56,3537.84273081,154853386.422,1162659.54371,92539359.8638
1012,53,7845.0314923,125768705.628,1174162.08114,92582081.8098
1057,56,4416.88992037,153358879.228,1174931.5944,92523242.8142
1117,60,3019.06339391,125768705.628,1122728.45645,92570563.1856
1125,57,5721.04653907,145024860.575,1135886.30569,92503329.2121
1071,59,1541.00312642,142148090.463,1177846.34296,92228334.1728
940,51,3488.80446318,133733095.706,1203869.55723,92371018.1614
1001,41,5541.1201497,130561554.721,1319025.74552,91918059.4867
1033,62,1653.75002255,122228996.303,1141517.84582,92554303.6007
990,49,4457.53138613,125768705.628,1217714.77691,92625364.276
949,44,5942.56857585,142164862.261,1217825.15539,92272413.7341
1123,61,2759.83527368,146760851.487,1135624.683,92376416.874
1043,64,2526.84960713,154853386.422,1109043.28033,92517968.0404
784,43,5427.30390618,125768705.628,1270865.84766,92503980.9707
1106,52,3695.05217969,154853386.422,1178078.20276,92636126.3719
1078,60,4104.62833339,154853386.422,1141480.00276,92536293.5051
1019,51,1716.81359482,138201649.702,1221296.72021,92647396.8544
1057,63,1563.03915671,152158261.588,1172809.71212,92644801.8816
1034,48,1815.04445354,125768705.628,1271723.41461,92678758.3592
1063,53,2287.53921726,125768705.628,1226399.05657,92605879.191
1083,60,3268.98603435,123818455.964,1140598.22744,92436456.6554
1165,62,2922.21332881,133752119.363,1112959.85812,92543661.2092
923,48,3015.0714684,151208930.976,1255034.84332,92584348.2505
918,47,2457.20906306,125768705.628,1260671.97193,92519163.8953
1104,55,5073.27223053,154853386.422,1120811.28564,92599493.6095
