n,hit,dist,nabla,sigma,hv
1347,74,1815.40587582,154853386.422,1049809.93258,92661585.8359
860,39,3854.64063927,133733095.706,1342125.23257,92156156.1715
1439,71,1124.127613,154843519.455,1076257.76875,92616270.151
1435,73,2622.10195122,133733095.706,1032820.22171,92443142.3318
1351,77,566.644843876,123385204.311,1050958.35516,92660764.0497
1347,72,1096.24114382,143496771.37,1065709.28056,92621988.8825
1473,68,1048.67416348,125754344.977,1117461.89233,92635558.5241
1453,78,1917.97136444,123891666.255,1030747.75003,92678757.2831
1555,74,1004.65812777,154853386.422,1069362.51908,92652563.9069
1386,68,1793.86098684,133734864.411,1083619.06719,92671884.3153
1447,75,1090.01785916,125754344.977,1066940.91489,92673644.6761
1473,75,2296.17521586,142346075.021,1034052.80602,92567204.4163
1438,74,611.299242954,153418425.855,1083101.80822,92648442.9311
1368,80,215.032260055,154853386.422,1042703.76642,92710929.1501
1567,75,1762.49397753,125768705.628,1030192.05537,92607162.7385
1387,65,1837.63966569,154843519.455,1106048.38746,92705514.3378
1357,71,433.436813673,123907690.884,1103024.95108,92671221.0334
1473,75,810.643229268,154853386.422,1077011.86513,92622763.342
1480,78,2404.07093107,154853386.422,1023304.77197,92601528.2812
1428,71,1098.95405989,125768705.628,1090434.60334,92656349.6505
1396,67,1332.10383359,123236332.548,1094266.16292,92665911.8107
1393,77,2030.86153032,125754344.977,1014756.77362,92685936.7099
1439,78,978.607941512,154853386.422,1043368.71259,92684543.147
1408,70,762.330625758,154853386.422,1089530.45374,92706137.3287
1380,65,2917.97898242,154853386.422,1098480.29158,92513890.3074
1511,76,1085.04282142,154853386.422,1064822.48895,92669111.2149
1269,42,4000.14076033,133752119.363,1306247.95448,92128175.0448
1299,64,5358.49418684,154843519.455,1137637.0284,92538884.5222
1361,70,1821.12307156,125752472.28,1079045.67815,92617706.4617
1462,73,1674.07301553,125768705.628,1042763.76414,92655119.318
1374,71,2581.25379727,154843519.455,1050293.24864,92584164.9775
1443,72,1329.07109286,143496771.37,1082624.61069,92636980.8209
1381,74,831.516540083,154853386.422,1066027.19982,92686066.3302
1374,71,1662.38504175,154833482.229,1105195.49196,92699948.5601
1345,73,1160.86597973,153418425.855,1064585.37677,92708979.901
1350,67,1561.31388909,153349056.855,1104059.43916,92685519.3756
1322,66,2159.9231177,124538070.98,1096550.12697,92665435.8045
1389,72,1180.44947021,153418425.855,1090093.19928,92710192.1652
1395,79,831.051597306,154853386.422,1045754.49056,92667396.1497
566,24,9097.40218144,125070847.115,1679765.67016,91756585.6842
663,33,5518.28706257,125754344.977,1455032.23404,92449361.2388
1330,55,2412.376599,143496771.37,1193705.58565,92626462.096
1458,78,1286.10389043,154853386.422,1036701.88035,92675236.8651
1446,76,561.526862141,143479929.175,1058764.38968,92670719.9705
1422,75,1712.01716236,153584491.252,1052813.67305,92630059.9962
1033,48,2562.9580526,146760851.487,1247492.50684,92572416.2163
1506,81,1479.87473635,154853386.422,1015587.98423,92580620.031
1449,79,1339.93012995,154853386.422,1027741.52208,92681971.1552
729,37,7020.4166772,133734864.411,1367066.92932,92425450.6579
1468,73,450.076924127,154843519.455,1088562.62512,92601655.1528
1432,64,1725.06775779,146760851.487,1098002.03465,92632171.2099
616,29,8477.43622557,154853386.422,1368585.07266,92394596.2485
1524,73,1727.23195269,125754344.977,1053579.50971,92643180.6164
1497,76,1114.22613632,154853386.422,1063466.33904,92611248.5854
1303,60,2785.92503789,153418425.855,1114931.43279,92613805.8315
796,41,4065.43351441,125768705.628,1316747.15763,92427989.6354
1469,80,443.423669023,154843519.455,1038841.41621,92719517.8786
1414,75,826.970005621,125768705.628,1054907.20653,92621058.9555
1333,74,868.49617098,125768705.628,1069294.13546,92617911.8478
1377,73,1502.89876095,154853386.422,1054253.33879,92645091.874
1412,73,1653.2110652,154843519.455,1050698.22887,92647103.0211
1447,72,1418.56123108,154853386.422,1065982.28173,92572843.7725
1404,71,2053.82369405,125768705.628,1060415.99125,92526084.1801
1351,83,813.806604175,154853386.422,1024719.20002,92697792.6665
1392,71,836.518327142,154853386.422,1077962.20685,92658437.1943
1368,70,1617.78158474,125768705.628,1081835.80724,92632435.723
1454,75,528.844560373,146760851.487,1065746.58007,92690814.7159
1235,68,1994.79951916,154843519.455,1075548.03022,92621089.166
1440,76,2677.05427389,146760851.487,1024929.95755,92585136.1576
