n,hit,dist,nabla,sigma,hv
523,16,20428.7037101,41851578.4648,270276.537838,49587819.0164
626,21,41950.9082156,40694178.2506,292167.487575,49800279.2029
513,26,16202.8737428,41656237.7093,229548.275699,49503673.4758
540,20,22029.1099091,43662130.1009,306673.028638,49067528.4743
549,29,6005.86667209,38804420.1846,316061.758729,50324313.2733
595,36,4123.27551178,42726407.211,245445.545211,50856310.6718
439,12,79981.2874467,57565573.0944,435372.774673,49809330.1617
632,21,20481.9948628,44135347.7046,218499.095131,49861660.1142
573,34,7870.98598817,41752717.429,242748.532905,50181997.9527
519,13,22005.8138198,45307786.1741,330126.545602,49891420.0279
587,26,15385.5130932,41384546.6863,299789.102443,49748558.349
596,29,13460.5841153,54115522.7206,309314.542707,49569206.7932
431,17,7471.61314147,41475650.6446,295322.515314,50730871.844
473,21,65271.4327511,47858808.2259,344079.959923,49899547.3678
504,33,4836.96648083,33407667.1379,244695.316814,50271772.7411
609,38,3935.65865642,43819018.9877,222245.386794,50981543.4185
640,23,19952.5392199,41589467.6908,263769.633295,50172861.629
592,22,24903.2142952,41656237.7093,288003.671498,49338048.9355
642,13,77548.2056122,58893115.2586,302251.706195,49484291.3262
523,20,36892.3764101,43062234.2363,300890.634022,50112229.6008
590,35,50478.2088901,39285721.9246,290913.592286,49673121.9879
550,22,18581.4528437,38471158.0049,286069.822028,49076066.9077
453,14,16984.4714326,39314546.3208,236879.828905,50346454.1428
580,23,19032.7272757,39314546.3208,295384.354805,49859447.4063
558,22,30420.6358792,39314546.3208,218800.179486,49332359.9021
538,23,9796.98780767,38775962.7514,257047.82772,50723165.0528
599,26,13761.1243838,40113797.082,246270.777729,50350461.7642
559,22,16261.6089435,38775962.7514,284599.718956,50217496.1149
568,30,13686.1822715,40733189.6236,244479.208728,50413535.398
628,19,89493.7228303,51447731.4235,382926.001593,49861185.365
542,26,16482.1052656,40500297.2486,220103.914642,50513788.2482
593,26,22432.1226879,37679188.6614,272818.842045,49598847.0215
549,21,14920.4251524,41634267.9378,229219.552023,50523840.3308
510,15,32523.2471302,52509743.8328,312050.85942,49523214.9223
593,16,42517.3559351,56806148.3784,341732.769479,49835154.8099
590,18,28860.8360865,39425608.9411,325971.132734,48920587.0326
594,18,23676.4000045,39775468.9892,297951.693289,49620351.3839
628,21,24344.0855898,43120332.9574,268844.883548,49815903.9417
459,15,41046.8333377,52025925.9895,358833.857764,49766484.8155
584,13,28810.5422263,47981170.879,238987.059468,49847771.564
536,24,11367.8965531,48293124.8546,236297.700217,50738004.3839
546,34,6436.48019882,49468056.8723,222997.011733,50960504.0663
488,12,23777.8270956,48210056.968,342551.237259,49450646.0261
610,40,5822.58928788,54247090.4744,232024.588201,50908357.4233
599,25,21852.5023517,38766821.0725,295748.775842,49327759.6917
506,24,16755.0833367,44746357.415,322685.086568,49393228.8013
523,16,18664.0993457,44002280.7203,336578.935425,48945343.2221
468,14,26044.0115896,47695653.9266,307462.27498,49776113.5574
588,18,23130.4752562,46591091.3805,211348.764962,49804954.0149
586,24,24296.3568536,44414753.1627,218280.361803,50050194.1569
482,26,10884.1829013,49591938.4706,219991.878267,49694980.9183
545,24,6264.33136775,44010838.6078,293442.599439,50477790.9152
605,21,13406.9547779,40696615.6344,257887.770387,50510634.8173
544,14,22098.4713454,49479512.7286,214435.044552,49623786.4496
546,25,23140.5850178,39846345.3732,330971.364295,49471367.65
528,13,12759.2533424,46444988.4009,287421.474798,50636688.5689
557,23,8720.54494433,41367163.3109,281600.164541,50712086.2199
557,14,27110.5320455,45281742.5537,305913.340458,49649257.5242
571,31,5702.38000052,40067020.4556,212525.711602,50787172.3531
638,13,22261.0368165,46475326.8719,244884.412378,50407842.7435
596,33,13381.8247452,38002193.9671,324230.816769,49596708.2245
540,28,11883.2065239,49479512.7286,301391.582924,50064286.6728
626,16,29344.7209446,35833561.4676,287131.107702,48879161.7784
320,10,16777.5606163,41235011.2971,446994.684853,47608775.006
539,28,11216.1250009,41003034.6004,270920.025121,50666167.36
