n,hit,dist,nabla,sigma,hv
1317,69,17628.4188498,49479512.7286,201878.826146,50177283.0558
2042,80,1056.29253761,51523112.2667,177103.270248,51176212.2284
1217,66,2120.45741337,49479512.7286,178827.04667,51171574.5825
663,28,5686.26455145,46494719.8523,236808.269011,50860747.6778
848,54,8193.57553994,47527246.5146,244388.433128,50645881.1365
2034,88,391.886111116,49479512.7286,166306.055636,51221228.5743
1165,57,4415.77777972,46063520.4675,215238.340858,50740903.1535
1953,91,254.713157962,49479512.7286,164270.256838,51217251.4666
2151,87,117.240113073,49479512.7286,168449.681849,51221665.7837
1033,50,5143.76383861,43832804.1346,194784.901549,50963219.625
2109,85,378.69491547,49479512.7286,167242.202175,51198465.2854
1205,51,5449.53958243,54593674.5195,182812.196846,50846574.1947
1429,55,15085.1835466,54584595.474,227000.260863,50189373.5188
2113,91,287.962567043,49691283.2068,162903.889835,51218127.0913
2140,90,447.685645739,49479512.7286,166418.340382,51219225.3756
1802,88,536.824324505,42031257.1927,163545.832636,51198693.0238
1234,57,1785.08365037,44078914.8603,196096.82973,51083593.7327
1180,65,15321.4101128,49479512.7286,216671.840627,50058207.38
748,39,6771.85903565,49479512.7286,222503.121857,50921127.0446
1838,85,744.214084576,46006068.2692,172259.590104,51135686.194
1563,80,652.228739116,42726407.211,172314.847377,51178401.0734
916,31,15995.9159309,38775962.7514,265477.300606,50550220.8509
2334,90,1524.67379702,50511896.3078,162346.654138,51184337.5956
1521,72,4665.47575799,49479512.7286,185136.031766,50891438.9991
969,46,8777.98850863,49459095.7293,223091.004224,50599330.478
2117,90,428.698953073,49479512.7286,161766.436358,51216771.4654
2058,87,166.443213303,49479512.7286,150336.4674,51220092.067
1865,91,1684.8078948,49479512.7286,161164.35423,51209133.4434
1834,90,204.694594608,49479512.7286,148073.955554,51213941.4398
1276,74,16338.4472378,46063520.4675,198357.602158,50160911.2492
1266,61,16717.6812879,54247090.4744,214548.699902,50100810.1186
2267,92,77.3646113176,42653772.8432,163130.187405,51215417.6179
1939,86,264.36438433,49479512.7286,165976.474128,51181813.1114
766,45,14410.6619235,54247090.4744,224360.583407,50355475.1394
2196,90,535.105820324,49479512.7286,162554.883677,51219148.8166
2180,81,2158.99155028,50511896.3078,167353.487049,51156097.0778
2384,90,717.133333428,46494719.8523,147811.89437,51212774.1618
1743,89,657.893899573,49479512.7286,163464.056589,51198049.3338
1978,90,112.405914046,43662130.1009,164077.151613,51216033.9338
2098,86,936.622535231,49479512.7286,172939.738364,51125594.2292
1811,94,451.396947271,49479512.7286,143511.039632,51224927.232
2041,89,798.518716604,42031257.1927,163169.481282,51195977.3778
1822,81,10814.7881226,49479512.7286,201158.570452,50671725.8562
1859,88,283.190735917,44742214.3824,165042.724701,51215627.65
882,41,8798.72357797,47527246.5146,203106.966168,50923851.6149
2130,88,458.614754129,49479512.7286,166466.189341,51215338.791
970,54,17017.6526986,49479512.7286,226428.615414,49666255.1771
906,60,2247.19014144,49479512.7286,190890.198146,51040511.1523
1922,88,240.44011143,49479512.7286,153675.983764,51162256.532
1773,78,5979.28732463,49479512.7286,184656.255582,50694938.2668
1849,90,239.840108418,49479512.7286,149442.4312,51214326.3021
2047,80,5160.88705263,49479512.7286,161676.22652,50871567.3795
2169,91,34.4878048864,43769207.3212,163860.235901,51220168.7956
1742,89,1332.88859456,49479512.7286,162288.377946,51204804.6475
1656,86,344.813889752,51523112.2667,166627.073452,51210003.8232
1891,77,16642.8695669,49479512.7286,146732.346678,50177601.5913
1770,82,2350.15142864,45300609.3563,183227.06632,51019510.5959
2508,90,110.97267782,50511896.3078,165643.691631,51213289.549
1989,94,282.871728025,51523112.2667,161586.168155,51217990.5894
1703,86,342.539945711,48221134.471,166105.678399,51188757.7034
2225,85,771.879888358,48330790.1249,151703.329368,51204864.2599
1846,82,3735.30028451,49479512.7286,158753.131448,51024059.4757
1815,90,492.409091106,54247090.4744,148440.304434,51202162.5013
1827,86,606.905555852,49479512.7286,166332.840395,51198502.834
2070,90,456.132626169,49479512.7286,164089.918777,51209933.4054
2265,83,2399.14606827,50511896.3078,186095.972299,51051460.3765
1303,58,14497.3826733,52025925.9895,197667.369244,50958476.5466
1496,60,5245.45000116,49479512.7286,169500.820659,51134920.6921
