n,hit,dist,nabla,sigma,hv
1776,74,2660.14199631,54198191.061,203302.279153,50473799.5912
2388,93,288.748704819,49479512.7286,144812.135128,51221503.4722
3442,96,315.426735497,49479512.7286,159838.496137,51202086.8824
2969,93,481.360824994,54247090.4744,144020.786225,51214505.9501
3189,95,121.036082786,50511896.3078,144380.867191,51221344.1213
3224,95,117.624679087,51523112.2667,160405.345821,51225711.5826
1556,70,5792.82263016,49479512.7286,165117.805356,50987334.9544
721,33,5286.67742584,44125662.2423,236132.929796,50447214.4646
2113,78,3653.49303687,44089218.7191,167805.701006,51098406.0968
1308,43,4121.95946079,48221134.471,222633.998015,50844602.3532
2308,90,1849.61968094,49479512.7286,164315.231294,51194592.1319
1961,71,1192.27795607,49479512.7286,180681.342433,51107441.7389
2885,92,187.387267906,49479512.7286,146968.685379,51175834.2278
2327,80,927.653295433,51523112.2667,169460.748597,51191219.2208
728,39,3284.40291374,51523112.2667,227962.201275,51088472.2218
3585,96,271.860406105,49479512.7286,159043.557928,51225344.2477
2776,86,391.950693937,49479512.7286,166903.745907,51198047.7442
2928,93,204.768831424,51523112.2667,146071.699421,51213214.8971
3026,96,58.0102827847,49479512.7286,143693.187013,51227493.9583
2907,95,32.0386598511,51523112.2667,143962.306257,51226393.2594
2304,74,725.398754042,49479512.7286,180336.017509,50845315.587
1212,80,6164.77994438,51523112.2667,171221.859701,51128330.3705
3360,95,83.7844161174,49479512.7286,160994.270904,51223730.6011
1196,81,1135.70317061,43756444.6951,171450.282871,51201268.2061
3458,94,123.918848182,49479512.7286,145036.342639,51222175.0647
1451,86,1895.55248629,49479512.7286,168954.75455,51127273.9077
2055,67,15852.7806453,44218557.362,171850.347362,50998519.6996
2607,91,218.570292519,49479512.7286,162499.555364,51210140.0242
3340,97,130.303579792,49479512.7286,143284.154564,51223488.8441
1185,76,1252.85885888,49468056.8723,174796.843036,51203600.3574
2761,93,289.604221911,49479512.7286,161929.156476,51193417.2249
2316,92,136.529100622,49479512.7286,163265.534759,51218726.1151
2230,88,460.630136999,49479512.7286,166771.315545,51209438.0299
855,38,20921.5037626,49479512.7286,246597.448183,50065998.0094
1032,67,7937.63492261,47527246.5146,235940.77264,49691772.9293
1265,48,4181.8396956,54247090.4744,199294.124691,51074622.4998
3211,97,194.068702299,49479512.7286,143077.00526,51226246.718
1238,67,12146.0588251,41019502.5437,220245.735761,50320490.7054
3388,94,322.119171098,43769207.3212,160784.398883,51217115.6063
3251,93,1025.01856764,49479512.7286,147389.559865,51214758.3828
1687,62,4031.01760675,49479512.7286,203945.085382,50773269.4569
1527,67,8643.7916677,46116858.0652,229274.801035,50313119.906
2913,96,38.9102564127,49479512.7286,143581.852882,51227238.2059
2675,90,78.8176795605,49479512.7286,150894.811662,51188509.0157
682,29,18474.6232569,43130412.3272,229856.196769,50466774.6294
811,48,10282.2377065,51523112.2667,266993.780501,49998126.7419
1100,56,7688.87762372,49479512.7286,215643.992838,50906596.3139
3704,93,158.224543094,49479512.7286,145390.146571,51222139.9737
1177,62,9034.87461996,50511896.3078,177895.27283,50988860.528
3186,96,25.8134715035,49479512.7286,160818.193029,51225069.2362
1075,56,15656.594128,49479512.7286,222803.26651,50619338.0521
2833,94,215.692506648,49691283.2068,144196.923909,51219501.5306
1990,83,3922.45352303,54593674.5195,158203.12999,50991169.2079
1304,82,5415.29222548,49479512.7286,168988.769307,50768423.2032
2218,88,486.306011177,49479512.7286,165588.1254,51215190.5345
938,57,21681.3071901,52025925.9895,183175.97382,50638565.5511
1158,56,3319.56521779,49479512.7286,176992.723464,51093176.1386
2386,95,125.496143995,49479512.7286,160164.664586,51225677.6208
1034,71,21794.6139819,52025925.9895,184974.20063,51079112.9886
3005,94,205.27704489,46116858.0652,163202.709597,51217345.3893
3333,91,533.939473923,49479512.7286,146411.554785,51154075.9595
3231,95,89.9405684878,49479512.7286,144148.569741,51224315.1573
2416,84,411.214488121,54593674.5195,167140.806127,51123617.4679
3478,95,380.35218535,51523112.2667,160228.944778,51219761.2463
1997,78,3228.23428586,49479512.7286,168742.56247,51130920.3214
1937,94,276.388601151,51523112.2667,160783.338179,51221065.8522
2194,79,1729.86687451,51523112.2667,189928.456692,50881582.6394
1453,88,606.219251452,49479512.7286,163458.790977,51214683.0481
1433,76,17303.9014794,49479512.7286,195863.117846,50182334.6316
847,57,13183.5125802,51511175.5423,225629.776149,50089223.3237
2884,82,1933.73611175,46116858.0652,150602.54964,51172561.5471
2968,96,116.380462739,49479512.7286,144283.5031,51226100.2597
