n,hit,dist,nabla,sigma,hv
577,19,21144.7819174,49479512.7286,269412.520652,49911230.3418
652,30,14006.9403016,51523112.2667,326413.217652,49704071.3016
703,31,30577.2047641,43094602.6408,242348.989903,50894537.779
663,32,19281.676858,41384546.6863,279180.413225,50029208.6861
705,34,7491.89140363,54115522.7206,217894.443009,50942409.0303
432,13,28683.2290089,53865514.0554,394576.599725,50134347.752
631,21,9879.77071096,42931169.8313,259524.912222,50374263.0904
712,27,17130.7225051,44873731.8525,229201.813944,50928193.582
592,35,8176.73831957,42021389.1392,257308.488226,50173167.6336
660,30,37158.91204,54180248.6849,227611.164367,50815321.2421
728,27,17329.1935624,35231572.5371,328636.636843,49708005.7325
629,36,10113.7098244,46723326.4026,310061.77446,49962238.1985
676,34,4862.94444619,39846345.3732,237073.160217,50883432.4652
581,36,25166.1924893,46239663.1143,342778.962106,50925430.7083
617,36,29479.7410727,44918698.3403,240146.283308,50797847.924
640,23,12144.1902371,40408568.9732,229240.770172,50597562.072
628,31,12655.7452879,44070830.9005,311174.973275,49846231.2418
350,8,23717.7440262,51523112.2667,434315.345265,49175711.1317
587,31,4946.17553721,48281773.3195,237507.86398,50846775.9308
623,33,11229.1962621,37505006.6155,214908.830582,50875920.8497
687,34,13017.0909123,43754625.4144,241422.832099,50645345.2733
726,40,4144.94954518,44090641.1265,232301.334049,50761222.3003
654,32,9489.55123961,43361749.3178,237619.463777,50456044.8708
624,26,6649.79330074,44645036.6946,246388.226506,50684022.948
694,29,11761.4731916,54593674.5195,246796.074747,50003649.4507
732,32,12600.1516632,47981170.879,277979.072198,50367553.0069
688,33,4410.96875156,42002533.6276,231356.824533,50827613.188
603,40,9760.65778276,39327149.1218,283925.523207,50337730.391
690,41,4777.0045879,46063520.4675,226006.920649,50905179.1676
711,39,4622.85520632,38713995.6336,233650.958267,50927131.7458
705,35,5621.95575572,42783339.3994,235649.968779,50952146.5657
645,37,13404.8677706,46116858.0652,257563.95344,49994486.8326
707,32,16070.5478296,49479512.7286,275647.498751,49963089.1918
545,25,23040.0476275,45170813.1658,314455.629309,49401132.5483
718,33,34202.151962,41367383.8923,251732.433475,50583177.1085
624,25,15602.8650084,39425608.9411,294521.510079,49412997.3832
621,36,13394.8073413,41859563.1927,238447.51099,49867210.119
614,34,3880.17368601,48229931.7418,311853.637107,50552803.3121
712,32,18803.2369698,41659417.8911,223122.327913,49733550.3398
744,24,25242.337402,34924640.8678,200189.487826,49806985.0728
728,19,27234.9557629,50031704.8384,266629.230477,49822477.5412
672,36,58371.5135173,51007456.1783,300519.177508,49422399.983
595,30,12655.7980787,39899034.6153,236425.867359,50899602.852
620,26,14366.5252541,40423022.7986,193830.605841,50745456.2608
646,35,15038.9342136,39846345.3732,235659.274128,50238243.8606
649,31,9501.13636448,49911014.58,235537.299818,51058055.6503
569,28,14985.3172053,41330304.9507,316066.120952,49680395.9991
692,32,11010.9242476,45179952.0396,234213.218713,50684850.3587
626,31,13929.2608727,41921956.8271,266962.964746,50568932.8036
701,32,6029.89952464,51523112.2667,213509.213014,50796756.3896
721,27,23369.5178611,40999277.234,269424.302311,49909811.8481
602,24,9127.61363908,51523112.2667,255354.803708,50841140.0031
681,30,8218.51175728,40094734.2887,233014.43337,50425848.7308
540,25,5944.83432471,49227593.82,305145.597513,50451543.1401
467,11,23447.5362475,41995537.8857,260177.500523,50780025.9185
726,29,15988.0000039,53039869.9827,308463.463883,49991383.1983
646,23,15098.7288203,49679764.6177,245094.531208,50558857.5703
629,29,13485.4623134,41374813.6215,302905.855531,49909955.9185
626,31,6673.05405673,39297991.2123,277782.71786,50527578.6946
549,25,13154.9111142,46006068.2692,318758.743918,50071167.9752
