n,hit,dist,nabla,sigma,hv
825,31,9745.7525274,38768186.3007,253638.124982,50479664.1302
2353,94,339.179687542,51523112.2667,144934.502543,51220789.3999
2493,94,129.647368623,49479512.7286,145501.940522,51222626.426
1427,89,398.371976491,43769207.3212,164419.641956,51196005.697
2170,88,1954.62191783,41859563.1927,167399.892881,51178811.8103
1085,52,2011.67857186,44735858.778,203595.548877,51115030.7379
2268,85,2170.66391219,49479512.7286,156038.271779,51020970.6449
2315,92,45.4010695192,49479512.7286,164184.378144,51214286.0315
2440,92,2416.75515468,49479512.7286,159433.341248,51194902.7765
1741,62,2815.31579072,46483844.8775,179837.65716,51085461.8124
1079,41,11226.2583356,41974570.5168,253944.527505,50521452.6465
1843,92,339.114882884,49479512.7286,145386.480917,51216701.2948
1373,81,22152.3083334,58566871.0305,211125.082545,51185642.0294
1996,91,348.938829812,49479512.7286,162493.072871,51218073.8994
2390,92,589.563968688,49479512.7286,145303.709049,51210402.9182
1517,70,4130.21612949,49479512.7286,168515.586362,50782986.1442
2449,86,67.2678063728,49479512.7286,172831.817803,51174016.6144
2429,91,136.983957432,49479512.7286,162915.467527,51219425.5634
2130,87,469.702997582,50500156.8411,164989.71292,51211244.5817
2240,86,485.911845967,49479512.7286,149242.377021,51218295.0608
1062,43,18396.6085437,42031257.1927,212586.456228,50723636.0538
1113,68,2444.73667846,49479512.7286,177593.748781,51158617.7742
2058,94,92.8005249449,49479512.7286,162051.991199,51223866.5243
1595,90,152.040000475,49479512.7286,163631.968715,51223138.6912
2132,92,362.72774902,50511896.3078,161606.697234,51215046.2986
1240,74,12690.9220437,49479512.7286,206759.921087,50344037.1439
2072,91,265.89238901,51523112.2667,145461.51112,51211610.0972
1310,80,872.383041326,51523112.2667,171306.08948,51182816.2217
2078,91,258.088472129,51523112.2667,163896.82372,51211735.7706
2708,91,127.077748087,49479512.7286,163635.288708,51218883.7733
2696,92,29.9086024215,51523112.2667,163736.095763,51213717.2445
1651,88,123.655556012,49479512.7286,150824.513694,51207689.3859
1119,70,1691.38338666,51456673.8206,186621.741657,51092205.2786
2484,96,210.025575642,51523112.2667,159348.098998,51223477.0564
907,40,22947.7735224,49479512.7286,245095.234993,50065227.0506
2129,92,167.962666703,48330790.1249,147193.102379,51216772.7508
1519,69,782.911672159,49468056.8723,179394.291447,51186866.4493
1003,55,2802.21428768,44746357.415,185839.908585,51088632.9868
2319,87,637.008219218,49479512.7286,178596.965901,51128790.2616
2271,84,1184.87222235,42817264.9199,151772.093778,51110650.2647
1605,92,340.103448316,49479512.7286,163521.039468,51219203.43
2293,87,2656.82210259,49479512.7286,150142.353083,51171441.3186
1480,74,2199.11854212,45300609.3563,177001.531354,51141216.1782
1250,61,2121.58219445,49479512.7286,196304.828134,50856515.9626
2505,87,501.760989115,46006068.2692,151866.249528,51135296.372
1771,71,1369.68868048,50511896.3078,163640.616489,51125800.1881
1290,74,14948.6579653,50511896.3078,201624.851582,50175868.1979
2404,85,1199.2244321,46006068.2692,182074.505713,50974597.4454
2411,90,412.708108122,49479512.7286,147802.362916,51214389.207
2414,86,1251.89100847,51523112.2667,149606.502055,51160138.8252
1480,54,3565.40972402,54109465.3502,188249.512948,51073700.0605
2064,92,323.803200213,49479512.7286,163008.487132,51207597.6831
2443,93,125.812665261,51523112.2667,145740.493393,51219353.1782
2054,79,6532.54857209,49479512.7286,218930.78986,50439924.678
2453,94,167.025915261,49691283.2068,160379.149752,51221682.3102
2410,94,240.600529113,49479512.7286,162265.436517,51220454.0264
1152,65,2996.44702038,42643765.8838,183675.989954,51148416.9214
366,13,25794.570257,52234622.5366,435211.453976,48957350.6943
