n,hit,dist,nabla,sigma,hv
1285,63,8112.41233818,49479512.7286,207957.000065,50799049.6885
1332,67,19038.8813159,51523112.2667,160928.128129,50130556.4896
647,27,5828.49390368,51523112.2667,256758.001291,50915294.2529
1484,70,11452.1380285,46494719.8523,158969.420254,50473732.5029
1537,63,3645.71382716,39456827.1687,180857.478004,51089526.4908
1475,68,9499.83569523,42755625.7993,173835.603918,50857631.8435
1304,76,3229.5677235,46636477.4496,170324.162563,51155613.728
1619,78,1460.37681173,51511175.5423,171753.226211,51201095.3887
1479,71,6039.59214572,49479512.7286,183904.102334,50854873.8619
1296,58,1701.10909115,44271782.3984,172432.737422,51097212.9323
1162,49,15532.6720807,49479512.7286,231099.611757,50122053.246
1265,68,12966.6086966,51511175.5423,215477.820606,50026438.5603
1544,64,1090.43000149,51523112.2667,186327.184583,51174005.1245
1474,75,1208.20433525,48221134.471,158658.829062,51128121.2464
1510,72,15991.955498,49691283.2068,175099.014787,50750524.7633
1263,71,3400.43343764,51523112.2667,182137.921677,51089159.8591
1275,67,17136.2661414,40408568.9732,204683.404247,50057937.6743
1118,69,6407.53432903,42031257.1927,184072.971617,50788029.1584
1515,80,1562.56034518,42755625.7993,170015.221069,51183465.5475
1219,72,1738.95076943,49479512.7286,189976.805303,51095999.6871
1224,71,2125.99386529,49479512.7286,175891.726111,51141259.7248
1180,74,3511.28049072,54247090.4744,171858.721205,50513646.5658
1337,69,1749.72727324,44746357.415,162840.470352,51133363.6378
1201,62,1167.16326713,49479512.7286,186215.652053,51154393.0485
1063,58,2868.06766941,44078914.8603,231923.55593,50838299.5568
1423,71,5492.98224899,49479512.7286,198433.155419,50829444.2234
1245,69,7504.42215598,43130412.3272,183107.833053,50922971.3593
1559,84,520.887955516,42031257.1927,150875.736005,51204242.2267
1372,81,880.020057421,49479512.7286,171160.949892,51184801.1361
1484,75,2134.87462789,42002533.6276,183747.13417,51098481.9911
1233,74,1297.72809691,48330790.1249,175691.036952,51193381.9452
1167,64,3928.02413916,49479512.7286,187699.324735,51120469.3544
1218,76,596.596387612,48330790.1249,155552.778894,51210371.2207
1350,56,17073.6207963,42971912.2947,189708.207934,50229044.9974
1465,77,1250.65056951,49479512.7286,169436.291443,51178117.5227
739,32,51745.9387794,61068615.448,253513.774877,50833660.8897
564,35,4665.82178506,41706944.4041,240719.513078,50478262.6112
1307,75,522.41538577,48221134.471,158802.773404,51185906.4919
1485,69,7464.10869574,39121289.5586,186395.4576,50730178.6769
1375,56,7625.32881524,42755625.7993,228946.867956,50786873.2753
1548,84,593.806818414,54247090.4744,168993.273293,51180646.1144
1222,67,1312.44918057,49479512.7286,187010.774857,51142449.5026
1185,66,5180.13208678,44746357.415,195284.756459,50744260.4361
1624,74,708.910769358,42653772.8432,175425.348391,51196399.2166
1377,74,774.893418338,40185735.9347,178035.853079,51127898.6561
1503,62,2603.77397387,50511896.3078,194506.445469,51026996.65
752,35,19171.1704572,51501851.2378,250054.916196,49901870.722
1395,80,833.635294673,54247090.4744,171042.476103,51188324.4238
1410,71,4118.68597595,49468056.8723,181803.67785,50981463.7931
999,57,15057.8811005,51523112.2667,229576.575004,49852324.8756
1262,59,2489.03597158,49479512.7286,214852.155603,51027363.0464
1365,66,5256.14743666,50500156.8411,166022.739252,50993654.2445
1130,56,5074.87085029,49468056.8723,216182.868645,50974143.409
1066,66,6684.63636558,49479512.7286,189450.713511,50285773.8175
1375,69,1001.40460583,51523112.2667,182574.286503,51099456.4965
1261,68,4895.18012542,49479512.7286,182557.190944,51061601.0739
951,68,1225.69103153,51523112.2667,188945.953905,51152059.1296
999,59,2594.77818317,42755625.7993,221141.075924,50959202.852
1506,74,2988.31976856,51456673.8206,169843.61985,51177295.4962
1351,73,1151.4093757,39331499.6851,181183.333746,51149565.9463
1347,73,4157.66869328,45204180.1922,183548.461562,50984072.2183
1027,57,3734.23630211,46494719.8523,196270.548935,51051161.5646
959,42,16031.2993334,49479512.7286,217325.04985,50292219.9676
1094,67,1747.06230574,44918533.9148,177682.960879,51171179.4214
1288,74,1236.69938671,41869139.83,178344.642384,51181760.5369
731,32,17831.8755218,49479512.7286,240799.200524,50494030.3646
1152,64,1368.18367408,42971912.2947,184823.242328,51094314.3258
769,46,4414.78028469,43769207.3212,291969.934621,50186266.7051
1280,75,969.198777853,49479512.7286,175049.92363,51182975.2127
1413,66,6467.80488047,41384546.6863,178340.788576,50802748.4743
1377,64,2336.34333397,41859563.1927,186604.055538,51065296.3732
905,59,5078.75257866,43090853.2169,242816.128424,50598085.7878
1380,63,2484.35690285,41859563.1927,185258.188539,51135186.8268
1053,59,3915.47213291,49468056.8723,166974.171868,51102218.599
1265,68,1606.21035732,54247090.4744,183635.234375,51054959.9814
1341,68,1411.14470565,48330790.1249,179489.553716,51195841.8391
1244,60,4066.05442203,42916918.4489,183989.767858,51112211.0667
877,49,13809.9148948,41859563.1927,250574.211891,49997929.2092
1471,64,2023.8666684,49479512.7286,164748.761364,51140986.5645
1466,72,12892.0464489,54247090.4744,172474.270772,50590457.594
1096,54,9452.12252938,54247090.4744,200615.697713,50367829.2602
1366,66,2317.08223823,46006068.2692,199885.282057,50982349.2254
812,31,17947.0514054,49479512.7286,219848.289995,49729069.9551
1214,66,3679.75415349,49479512.7286,209337.444718,50971009.1183
1192,74,1615.46474583,39304639.5543,198996.218686,50825722.173
765,30,55383.930558,61068615.448,278443.123278,50861102.7023
1312,72,1219.99101854,39314546.3208,175560.051039,51145381.4172
1306,71,1342.08201908,42031257.1927,161376.234673,51160435.0726
1027,67,2079.8857148,46116858.0652,182477.894079,51114575.45
1434,57,2523.74835726,49691283.2068,192314.668576,51070075.8202
1395,73,3309.00854854,46006068.2692,154699.797493,51083692.62
1283,73,13707.6892967,39121289.5586,203937.061009,50118915.1851
1406,71,2985.3498461,50511896.3078,178794.34195,50972533.0129
1354,74,4579.33928639,49479512.7286,182822.944233,50917668.8267
884,39,13852.0553198,42839357.324,231447.529945,50651484.1092
1330,69,2889.14375103,49479512.7286,176635.484417,51166381.1378
615,25,8384.91146386,41384546.6863,255684.296411,49888789.5152
1451,66,8119.85889865,54247090.4744,201506.150423,50612191.9052
1041,51,14085.5703984,46267623.5599,217414.537377,51025085.5466
1091,54,19110.4910732,49479512.7286,215346.445248,50161405.8759
899,54,12832.664385,49468056.8723,257383.328572,49987614.9384
