n,hit,dist,nabla,sigma,hv
927,29,9205.67475939,38916165.8231,246355.984118,50203652.1445
568,20,27141.2272748,49479512.7286,311326.51915,49854243.1823
899,39,15427.0461647,54571055.9772,263211.924928,49670967.9162
664,27,19637.0744213,48461798.3115,278009.325501,49922540.1068
726,37,17655.7835973,49691283.2068,246806.486988,49376337.773
791,41,4677.93750326,49479512.7286,209023.954481,51058211.4033
983,50,2646.81783146,54322143.6789,206230.992364,51049546.4641
1008,47,16912.7926833,40733109.2621,227905.120618,50694757.3898
859,31,6313.93719924,46475326.8719,241732.944578,50891539.172
985,46,3517.46274729,42401353.6882,211037.62023,50952902.7352
916,33,13840.338147,54198191.061,212938.154387,49645183.8891
774,35,5783.79411856,48209940.532,229571.008091,50936998.409
823,37,6094.63366586,38775962.7514,237960.770074,50734095.6822
934,53,3117.69395098,54247090.4744,191956.445411,51082470.5003
828,50,13293.0353458,49479512.7286,277396.596798,49636607.7271
812,46,7948.07083447,49479512.7286,229810.95222,50068321.5779
644,27,16549.296657,40608851.3172,197074.197739,50219790.3538
846,50,2122.23506109,54247090.4744,204133.767687,51079441.9917
792,46,13043.6345393,41907233.8768,168642.941313,50835719.4466
875,35,4377.83797489,41626569.2598,228814.378911,50376735.9514
848,46,2859.96000224,44746357.415,216454.727875,51014062.49
926,48,3226.00862175,44746357.415,241925.784468,50822668.8704
494,21,9021.01973857,43019100.821,299569.933748,50736172.4786
906,41,17687.2624133,51523112.2667,250604.067901,50324132.6504
965,53,3896.2319407,37720191.3194,222722.679689,50398575.3147
910,47,7278.55893724,49479512.7286,217249.317542,50447512.2895
873,42,18216.3829009,39921160.6823,205810.168349,50611651.0091
811,40,10614.1382609,44923469.8706,225434.149675,49226047.233
816,43,3256.65137783,49356854.3339,226119.467749,50939195.3186
932,42,16234.2172374,43843108.1329,188125.912881,50162717.2639
901,48,16950.0982495,46647396.1656,240869.207279,49754967.0793
935,38,20314.8091624,54096839.436,227700.553599,50352861.289
863,44,5568.79842285,48330790.1249,212995.803986,50532545.1129
898,50,7495.19702897,34575853.4126,212104.549977,50541614.6026
756,38,8378.15789778,54247090.4744,213693.534989,50826350.3066
867,47,17311.3274045,41384546.6863,214142.26492,50178702.0251
938,43,14197.1330963,51523112.2667,226490.183861,50543123.249
288,3,30979.8367381,43176132.4274,405108.810176,48847650.9761
773,48,5275.42307833,46106062.3261,256610.801742,50641446.0394
864,51,2554.43462652,41859563.1927,201161.744004,50888904.2056
693,29,12429.2270568,43459720.2915,244767.784459,50101975.7175
