n,hit,dist,nabla,sigma,hv
1384,54,18447.2328385,41384546.6863,216563.896236,50132394.2403
725,37,14100.9181053,41384546.6863,276018.296555,49509770.7706
862,33,30925.819674,43447789.2725,206487.710104,50984143.5625
767,44,7771.64427215,48209940.532,201027.765755,50800557.5523
1500,77,1074.96142548,46647396.1656,174020.352183,51168501.095
1562,70,1019.45696629,54571055.9772,201166.833921,51085565.348
1235,57,10075.0797111,49459095.7293,254804.03744,49861007.9077
1417,79,674.17201183,42040326.0154,173406.353548,51190227.3579
1533,79,774.026393416,51523112.2667,172246.456132,51187436.496
1264,67,10316.689232,42971912.2947,191904.025845,50253017.5309
1300,69,2038.64466737,50511896.3078,193784.298044,50696642.6704
1253,51,12581.1157575,42726407.211,182662.678235,50903316.5744
1400,72,1307.12225709,49479512.7286,177660.161362,51185211.8697
1409,59,20291.1278437,44089218.7191,211431.349225,50136371.1856
1502,64,17450.3406611,41195468.0039,209086.736301,50156671.1317
1290,68,1361.37267276,49468056.8723,161355.385771,51135346.7319
1352,73,2180.85000117,50511896.3078,179699.310078,51174977.3812
1179,51,4189.36132811,44923469.8706,183575.519776,51057552.4619
1162,54,4232.98962307,47527246.5146,188699.127478,50628458.8495
1439,74,2987.95858024,49479512.7286,173718.815929,51178218.4503
1264,59,6504.14776693,51523112.2667,219673.674253,50721668.6904
1150,54,20712.3117686,46116858.0652,217996.746243,49981888.6324
1011,57,10002.5635293,49479512.7286,235411.261892,50705785.9482
847,41,4454.34836286,48310748.0509,206574.207199,50942848.4996
1433,62,4026.48135722,49468056.8723,193026.147971,50988421.3865
1349,58,3552.79021059,49479512.7286,193995.238471,51113823.041
1648,61,2781.18861312,46006068.2692,170893.71353,51112596.7211
1297,73,1485.95859447,54593674.5195,157250.518143,51124367.9297
1301,75,2348.89855307,54593674.5195,154396.494854,51140523.4541
1490,76,2007.56534139,50511896.3078,171459.8681,51160487.6625
1531,59,2186.39455993,50511896.3078,184632.302532,51127127.1053
760,33,8341.51980251,42489254.3961,235457.530823,50819429.9078
743,45,25930.2715528,56867887.044,262157.785438,51095551.7775
1076,58,18570.8926576,50511896.3078,210151.186805,50117115.6793
1536,71,1737.57275637,46116858.0652,176485.491874,51100868.8077
1259,77,2380.76176497,48221134.471,174295.508628,51187602.7001
1530,77,2198.15929217,41859563.1927,158371.51535,51146143.1994
1297,80,1202.27841004,42766059.4419,169985.823198,51169605.3874
1423,66,1277.66890731,49479512.7286,187447.903948,51118077.9363
1378,74,929.964179622,50511896.3078,174129.883919,51194053.9808
1161,51,12470.8237531,49479512.7286,197672.534407,50748678.9508
1054,61,1389.13427677,49479512.7286,189444.11941,51188559.759
1229,72,1315.72638468,54200838.0344,195536.958762,51076775.0526
1259,60,2867.76431011,49479512.7286,190732.363689,51121664.6968
1192,69,4446.52411667,50511896.3078,225869.451769,50829567.8831
1436,68,15581.331463,54593674.5195,176719.660708,50609143.109
1098,52,9975.02464832,49479512.7286,186544.201385,50532932.762
1438,69,3104.61935504,41859563.1927,177850.96346,51114602.4607
1260,68,1726.91029992,49479512.7286,185305.611704,51075046.7476
1282,57,17071.5855875,49479512.7286,218269.890225,50112043.2125
1378,68,3226.23824625,48221134.471,178911.213486,51104619.7228
1364,65,2860.62751846,49468056.8723,200605.529083,50961104.0095
1270,59,3843.6666674,46056733.912,214420.200404,50791307.0933
1376,77,1738.76923494,51523112.2667,170397.024503,51110748.7102
