n,hit,dist,nabla,sigma,hv
780,31,9840.54975692,40381648.479,239003.265654,50817214.3439
882,35,9256.1201906,54593674.5195,241685.275477,50800093.5338
876,44,7443.88628986,54571055.9772,232065.851852,50881956.2446
982,42,9125.1781383,41909335.6125,206154.637905,50939411.9843
1006,32,8384.33673571,40137154.7128,238172.630509,50914174.3347
695,30,10402.1393055,41859563.1927,182735.407998,50906632.8179
933,54,4557.33333525,50511896.3078,191340.294926,51082277.2491
970,39,16932.3646259,49479512.7286,227303.488519,50206546.0068
866,44,4533.65517706,49468056.8723,211344.972419,51027261.8178
948,28,24043.7983904,43680184.4544,202077.395388,50347627.2653
887,42,3503.18565586,39573546.6248,208055.2686,50931709.0766
803,43,18173.5186579,40067020.4556,213485.823468,50093606.3063
896,34,8325.15668609,37888155.3242,176638.104609,50757333.6094
482,16,21079.8076984,38107636.0295,379558.4686,49513121.7454
824,45,5504.2276428,42971912.2947,201926.255482,51082593.4538
915,42,14745.2343761,54035977.2304,212450.616503,51001866.3507
600,21,19386.2259228,46494719.8523,349829.08619,48970053.1738
824,41,10008.5000024,51523112.2667,229876.700999,50838241.3261
984,33,4796.8217843,40067020.4556,223203.460877,50961535.1707
927,52,14508.709345,41588361.378,268365.414507,49815415.5232
915,57,3011.01459927,50511896.3078,193996.665691,51099731.0695
903,44,11733.7132101,47527246.5146,248321.632616,50511110.1474
904,37,14079.2920357,38775962.7514,232273.323256,50509682.5185
932,64,2110.18297097,54138002.4273,180316.19279,51039787.4838
445,11,43742.2634992,51434578.8413,398855.607317,49107590.4731
981,39,20641.3510695,39846345.3732,245402.608924,50038485.6774
926,55,2665.39068224,50511896.3078,182073.979221,51030074.7446
810,44,26264.5985259,52025925.9895,268404.829698,50094897.6827
1012,55,4375.41044807,49459095.7293,197697.443537,51077590.2594
942,59,1975.92280817,42971912.2947,189797.943788,51115056.5849
837,35,19663.8109264,39314546.3208,203301.763959,49817815.4382
708,42,39772.349154,58565983.9269,263637.746698,50540173.599
895,59,3675.53159985,38775962.7514,198672.36035,50963364.6767
995,33,25352.6534342,46494719.8523,182068.351739,50033736.647
447,20,15351.4210615,41384546.6863,323046.853143,49667378.2157
761,32,6008.48417604,50150893.1864,217293.597216,50796068.7482
815,53,4241.02206083,52069355.4418,212005.475834,50941838.8131
918,58,1712.32717466,40067020.4556,197160.088866,51067845.6526
958,57,6685.2827603,39067070.8773,191973.907681,50863165.1539
816,38,20600.1992349,39353495.4946,232029.106692,50289184.5414
899,46,15806.9238432,41656237.7093,236337.566467,50096055.1921
790,35,13559.4978197,45217668.5669,221827.292073,51037211.1865
836,47,2518.76862928,50500156.8411,204503.141164,51101473.1814
961,54,5354.85925996,51523112.2667,197452.223021,51017809.2727
963,48,9270.04044192,38492828.2495,232110.822408,50550742.6322
859,53,1663.35433169,44746357.415,188668.85072,51024180.1517
890,47,12931.9784183,46116858.0652,202863.621764,50457358.9702
998,45,20094.486578,44089218.7191,224507.515216,49900415.7716
800,35,6263.28095428,38775962.7514,211576.979462,50645403.2868
953,45,12831.3838042,42401353.6882,243234.226722,50475485.3357
979,43,4013.43775654,40423354.0741,201918.68816,50720199.6046
792,45,3664.2412284,42192611.1957,211535.148196,51026522.6751
859,41,16089.816328,49679764.6177,196027.206868,50810730.3511
958,40,13656.6477767,41315090.4176,191802.891011,50750032.6955
935,43,14427.8659039,39403115.128,255743.97,50041432.9288
925,41,35184.7824281,54453741.3254,291670.68462,51014974.7369
780,25,26217.8724332,42858904.8282,190424.382667,49998307.6611
868,39,14226.3849378,44203100.1102,223461.730289,50600432.0891
878,42,51781.8052457,54550603.4458,238624.769046,50761474.0112
895,53,2371.22813726,51523112.2667,208067.394601,50912170.8724
934,50,4827.23622514,50511896.3078,204677.800225,50756294.9778
961,46,37456.9390739,64757221.5203,258835.353597,49983250.2028
916,51,2363.42857451,36313201.2976,199405.519712,50956894.7532
928,39,25237.7288914,41950642.0358,238416.948125,50406580.0776
993,50,16405.2244253,39846345.3732,236019.776579,49626619.3714
879,52,7253.09448855,49468056.8723,211299.125085,50703160.8835
711,30,26051.8884332,53865514.0554,230612.862997,49832225.1087
960,41,20643.1118451,41849766.0183,171918.96378,50076867.6081
870,53,7752.14186891,46434157.5722,193076.390694,50991068.6968
703,33,30313.1282105,48457635.272,216284.771597,50972045.7718
705,37,5520.57078811,41849766.0183,220409.111763,50925792.399
805,46,13497.9753089,45850574.8391,213051.190087,51077558.6901
545,26,41889.5028916,54534143.5339,401254.141386,49672109.8014
903,42,21666.0641919,41994531.3982,230741.803566,50121831.4662
959,29,6142.46734227,43662130.1009,255945.028838,50411717.0004
945,38,7523.36956891,54593674.5195,176714.277311,50885152.5208
839,52,28092.626375,64361071.1762,271427.859448,51030492.6238
963,45,12122.7472145,48221134.471,205302.662237,50198074.4352
956,54,2924.35849083,38813574.2941,199258.690272,51122317.7239
979,54,9848.23232619,42653772.8432,196900.490188,50604917.7563
955,51,3759.42400011,41374813.6215,202764.598355,51052599.9928
926,47,2889.52340529,49415732.6755,224164.631591,50908304.8525
914,46,28944.0403227,47268989.816,210782.693915,51077303.3264
884,34,12738.7647079,43880682.9371,229956.700574,50624353.299
863,52,14307.1480279,46116858.0652,236097.985843,50058098.9594
904,47,5271.79518242,54247090.4744,242013.239904,50649307.1696
999,47,11925.8065713,50707387.0514,218430.419104,50839327.4747
777,47,2858.58403414,39846345.3732,215844.923192,50961906.877
983,53,4915.99640402,41638738.0707,168267.36733,51081074.1947
903,53,7021.41911953,42044182.7814,193747.69741,51073523.8451
942,49,16830.6237434,48221134.471,231592.183774,49859901.0164
772,38,10268.9045662,46494719.8523,315534.630932,50157573.2691
929,39,6116.14957371,44940663.1795,190699.58508,50952645.3461
905,46,14203.7922569,40194406.5607,255336.569574,49925791.6716
847,39,5767.31441274,54200838.0344,200079.228959,50835781.9579
928,51,12371.886448,41297684.7412,192968.115023,50905148.7756
962,50,15717.9934652,43120332.9574,251610.206297,50009134.4728
951,52,2398.2684842,43441337.3587,215070.11146,50941534.7452
874,47,6466.27341141,41588361.378,198677.756099,51000476.6939
751,24,9012.55844419,49479512.7286,266243.190711,50803044.5267
