n,hit,dist,nabla,sigma,hv
1029,55,6488.94795656,40057580.5545,210717.50384,50922536.4687
1068,60,4457.10676265,50511896.3078,183165.650413,50788973.5111
832,41,12714.5418338,49468056.8723,225522.854684,50183713.8336
1163,59,1641.11379787,46116858.0652,212018.56254,50911810.7513
1191,60,14548.2170097,46116858.0652,230346.8266,50286641.0411
873,46,8969.79166887,51523112.2667,213007.197102,50623890.8729
1144,68,1436.5048243,51523112.2667,183845.880613,51074318.1721
920,46,16596.5261345,49479512.7286,211305.246292,50665793.3391
1090,64,2792.21337697,54247090.4744,183696.544298,51066758.1839
670,31,17845.1461233,49479512.7286,278323.827758,49990958.8908
937,50,15144.198659,42040326.0154,252614.499811,50345492.3485
616,26,6066.26136543,38850232.4363,248630.47913,50675260.1698
1139,58,10867.4645182,51523112.2667,217063.656527,50766598.088
613,44,7663.57021587,42732036.1497,320443.554957,48923295.8136
1044,58,3637.02127699,49479512.7286,190405.116712,51068482.4907
1107,62,1660.97297399,54138002.4273,189382.885788,51133476.4755
1204,65,1562.20065878,51523112.2667,186391.769473,51153548.2721
951,48,19520.6266252,49479512.7286,227612.966997,49869703.7525
1063,76,725.535169266,39846345.3732,176844.769576,51109066.9007
884,35,18740.327804,49479512.7286,237296.338355,50418590.3869
1190,69,350.757476065,51523112.2667,165977.247564,51182677.774
1250,57,32370.8831933,47821890.6508,209920.684264,50091823.4178
939,50,12051.3888915,48330790.1249,221682.964043,50487195.8492
1169,56,2151.51301194,53592832.8425,200770.922209,51022189.6132
1021,58,2822.8472237,54247090.4744,189211.443531,51073127.7671
1205,55,19244.7522965,39846345.3732,172651.51872,50099376.5425
1029,54,3185.8649679,39613780.1969,194857.75857,51005916.3098
1112,58,11054.6430883,51523112.2667,197116.392364,50614943.7415
1101,60,10986.1174611,42755625.7993,251873.208882,50366289.1402
1150,56,18965.2654884,49691283.2068,218338.855217,50250998.1758
980,49,14705.1643366,51523112.2667,202740.29279,50520285.821
1076,60,3176.77551086,50511896.3078,186372.430001,51148824.0294
1108,60,3681.4829946,42755625.7993,184839.151231,51012586.6941
1062,60,7331.07876813,44271782.3984,242266.683989,50229626.3606
1211,53,31597.4534902,43537136.5354,216809.715734,50042335.4935
1077,59,2613.685514,49479512.7286,192110.843456,51137907.1172
969,57,3231.3561161,38794124.2881,195392.695193,51014414.6037
1035,52,2328.85992551,47887811.4926,199846.36912,51087645.1065
1054,55,16995.6896572,49691283.2068,215117.6168,50019639.8449
967,54,5706.86641317,42013140.1308,201864.230277,51109239.0959
1170,34,14843.218256,41656237.7093,235014.305852,50448065.8366
1056,59,9781.0495069,51511175.5423,173821.981484,50764867.904
1025,46,9079.09886198,43790936.6156,200501.572169,51029324.6897
1117,58,5277.62629886,45300609.3563,192852.032828,50967729.5389
1033,52,12181.9411776,51951322.8892,189268.512866,51078433.0863
897,47,11480.2007438,49479512.7286,191436.964106,50821526.712
884,31,9406.04109746,49459095.7293,213434.720436,50949463.8075
1144,64,13186.5294141,51523112.2667,164591.549411,50281361.8398
1188,57,16307.5348215,50500156.8411,218413.693659,50556383.1177
1108,62,5860.78405404,46116858.0652,189118.339727,50612411.1544
1152,61,3772.04545614,41859563.1927,207664.022239,50863451.4556
543,13,23710.3595648,54247090.4744,240561.312005,48990293.3204
876,52,11476.6397067,42755625.7993,242663.896942,50515827.6268
885,51,4256.32271175,42021389.1392,210977.467647,50782770.8256
1078,62,2843.92041608,42755625.7993,174091.874438,51126552.6695
736,34,22287.8957352,51951322.8892,225091.343563,50463379.5606
1114,66,2320.38853623,46116858.0652,161005.548109,51138865.8142
593,31,18086.5754822,42343582.4224,278325.692506,50077556.5388
1170,50,18030.5431164,54593674.5195,179284.130761,50176963.9733
1154,68,1190.71523193,42031257.1927,186429.752373,51127664.6137
1116,52,5973.34317385,38783175.844,213088.981683,50714748.4415
923,36,20757.1186618,57340294.9168,281595.136088,50631927.3968
689,29,29006.295577,64459191.2332,277029.959903,50780860.747
1286,52,3470.03759767,46116858.0652,176885.961212,50906497.0064
1050,45,8406.41064769,41384546.6863,211677.604443,50793315.0253
828,49,4530.30000189,49479512.7286,228886.511763,50749748.7856
1153,64,3510.60000122,51523112.2667,190059.300548,51080120.4635
1162,61,13733.6447777,48209940.532,194306.561057,50815096.8952
971,48,8337.13882791,46116858.0652,208296.692931,50805982.5421
1094,59,13531.2911411,46106062.3261,240896.210007,50334978.7454
1245,44,15658.5899324,44742214.3824,244708.260943,50548405.8383
1108,44,13343.2851581,49479512.7286,253792.771384,50322959.6681
1029,45,12239.1560296,49479512.7286,267507.246318,50383986.1301
1128,61,8956.74598268,43130412.3272,195445.78393,50042813.8961
1076,59,15112.6310984,51523112.2667,202838.470292,50350833.82
1145,55,18756.5932742,35798762.9166,222060.908223,50014376.9933
1113,61,5949.04651228,49479512.7286,193958.983895,50978429.4093
1020,49,3995.0590548,50511896.3078,194557.502097,51103564.1666
989,52,2278.18560771,49691283.2068,202401.598305,51043570.4839
1088,52,18877.9684599,51511175.5423,221775.042193,50017213.9595
992,41,7183.42971997,51523112.2667,202682.596429,51036109.7509
1073,48,4352.71317979,50500156.8411,196903.938231,51033475.4421
1111,61,16862.216619,41104972.0969,216053.974425,50113871.9825
1046,60,11480.3885173,57403172.1128,191647.732702,51077738.3043
1069,68,4528.64375057,47527246.5146,177647.764794,51127089.8585
530,14,34407.0289066,49479512.7286,321315.557623,49515388.5719
1015,48,17530.6789315,49479512.7286,184176.501339,50210149.5581
1202,52,3005.78409227,39846345.3732,196221.540625,51031626.8902
1170,56,6860.78358303,39846345.3732,204367.941497,51060503.5112
1059,69,2310.31715223,39439819.7835,173440.111619,50936332.8165
1148,56,1362.41176489,43378675.4631,233961.566145,51006050.0472
1291,54,8826.27075951,40544292.2038,206523.304747,50862236.5358
1172,60,5768.47635156,49691283.2068,176323.816939,50948265.858
1044,44,4572.17928459,49479512.7286,209666.679667,50992230.7866
767,31,7158.12121476,46063520.4675,250892.218398,50650722.6482
839,48,16931.7208488,40832986.5546,198892.058334,50981511.7062
1065,56,6276.17266298,49479512.7286,201337.272825,50816836.625
1247,61,6679.88815901,43608359.7798,185256.944825,51092522.6861
963,60,2571.14540277,43769207.3212,197985.389216,51097060.452
1098,58,3965.86891406,37720191.3194,256874.26777,50613535.5948
987,40,5885.5974611,42002533.6276,210292.206611,50999814.6776
1159,64,10354.1938491,41859563.1927,226885.296521,50151868.0382
946,38,6567.96000316,47527246.5146,221160.163668,50984875.9446
703,29,24437.1351425,47527246.5146,250863.657684,49445584.3
983,35,15515.262911,38813574.2941,209687.087362,50759454.9822
1169,65,3032.77704976,49415732.6755,186315.879614,51108374.277
1179,64,4319.48464289,46063520.4675,198746.592079,50823359.1129
1226,66,3510.24290398,46056733.912,181243.773485,51146093.247
1001,54,8004.71724197,49415732.6755,201533.778878,50938893.525
476,25,27358.3478292,56930311.9002,250546.890444,50644882.2263
1185,62,4272.09090954,44271782.3984,184696.006035,51128945.2119
1072,59,16443.7115504,43769207.3212,256928.874165,50094401.4465
1131,57,5564.21352386,44663751.5924,217409.134343,50864273.6533
993,53,14118.0719197,46063520.4675,237253.367207,49909289.889
1249,61,2312.04153401,43769207.3212,189706.293688,51178027.1452
976,61,933.592593616,38067372.5859,175712.37721,51064213.5885
1014,59,11767.4530774,51523112.2667,228506.015465,50051398.3911
998,55,9116.79152053,46116858.0652,186198.694425,50345249.4514
1035,60,3906.24652861,49479512.7286,185315.256692,50881429.4373
1122,60,3865.47222348,51523112.2667,190445.620015,51014599.2846
970,58,2191.50000037,54247090.4744,196548.680169,50928690.7281
1182,65,1392.85148537,38813574.2941,185144.781832,51077378.6547
1186,51,6009.13688409,43843108.1329,211851.303611,50786118.2944
913,41,4936.78899597,43662130.1009,221354.077841,50915618.3987
1281,59,2955.90785051,49691283.2068,185765.56328,51099594.9489
