n,hit,dist,nabla,sigma,hv
932,29,6437.66853985,41656237.7093,216441.967939,50929547.2566
1654,73,4368.09202521,49479512.7286,181323.809549,51086265.8084
1717,78,7401.29281983,49479512.7286,191842.234716,50383108.6956
1611,79,3614.4914287,49479512.7286,173419.471963,51144753.5141
803,50,19673.64286,51951322.8892,235169.888091,50645626.2438
1278,81,1768.13483167,49468056.8723,151395.566711,51153610.6389
1521,80,3996.88365708,51523112.2667,174822.313782,51033956.8108
1744,87,517.73170757,45358905.7895,149928.698486,51212544.3327
1803,87,103.45810056,49479512.7286,167152.542331,51220480.5688
1058,51,18950.4598544,41921956.8271,196475.926214,51045393.9484
1580,77,895.241279506,51523112.2667,153249.334071,51198110.1372
1843,78,1489.35522432,42031257.1927,179897.143028,50921524.5279
1993,77,926.500000783,38471158.0049,161347.375697,50970312.9151
2329,87,458.024600758,54593674.5195,165130.206272,51201599.9409
1829,88,439.1243244,49479512.7286,164207.716896,51208802.1827
1694,87,551.926230313,54247090.4744,166308.647925,51206323.7375
1883,80,3196.10481672,51523112.2667,178524.7002,50728474.6622
1687,90,231.868632947,50511896.3078,164129.856379,51217291.7482
1704,86,590.536111366,50511896.3078,167281.274228,51164273.047
1359,82,841.93258448,49479512.7286,151742.621161,51209820.9467
