n,hit,dist,nabla,sigma,hv
870,40,7932.32677533,51501851.2378,203482.056093,50931818.3991
1289,86,539.716253838,50511896.3078,167479.237375,51209746.9004
1115,56,1543.78518593,43662130.1009,174590.582733,51155748.1073
1293,69,2747.10130747,49479512.7286,171740.431741,50946708.6735
998,59,4208.55719603,49479512.7286,211002.875116,50895687.5191
1250,60,1888.55914018,49479512.7286,173651.86914,51105719.416
1149,59,1296.12454255,49479512.7286,199381.612281,51009826.6801
390,8,36442.0150796,42091459.5215,393408.26768,48477536.7139
681,43,14912.2448147,49459095.7293,274429.363474,49898124.6537
1295,62,3061.98969074,49468056.8723,186151.312546,51132087.5701
1212,74,2387.46200745,47527246.5146,175157.113624,51082816.4539
1043,58,1565.62878822,49459095.7293,218116.588482,50909193.3122
1226,83,606.567416485,49479512.7286,170434.172154,51174379.4478
1104,55,1962.47058858,49479512.7286,210325.469834,51063356.3994
1252,67,1205.039089,49479512.7286,162368.562237,51200253.5321
1271,72,2220.47868864,38813574.2941,188092.90205,50912875.0505
1483,75,2065.73607257,54198191.061,157124.958082,51142068.3873
1421,74,1726.28869186,46006068.2692,161984.287364,51076168.7292
1249,51,3252.5475295,40308358.5085,197703.120657,51132237.4358
1243,67,2625.97068615,41384546.6863,182611.53599,51036328.4708
1215,68,6047.92592695,49479512.7286,193821.304392,50885261.1676
1370,70,9854.56214748,46116858.0652,171633.182114,50984129.5252
1482,72,1859.31003102,49415732.6755,174131.96594,51184304.8279
1485,77,514.844776592,51523112.2667,172485.212486,51197746.2544
1558,74,5248.30144994,54247090.4744,173587.3919,51090416.0856
1312,73,17554.4613482,49479512.7286,149873.989387,50166685.6392
1481,78,1506.84795414,50511896.3078,158716.483944,51180578.6727
581,18,22934.921057,49479512.7286,341907.707046,49537657.0454
1420,79,875.540462935,42031257.1927,171490.091301,51139703.889
646,23,6329.27673123,44059088.7723,273417.435333,50788031.8674
1319,57,2645.42161581,43013273.9524,188885.726288,51124988.5747
1349,69,2868.98381952,40134605.2324,181034.855703,51117894.7547
1385,76,2775.43440259,46494719.8523,171918.201474,51164134.3969
1543,71,33256.4714726,50632169.4862,219496.336467,51070039.6523
1519,76,1818.41003027,49691283.2068,174084.080743,51078960.9525
1461,71,945.09717975,49479512.7286,160048.37103,51201190.7339
1228,66,11011.0355057,42755625.7993,221540.972068,50214519.4519
1567,65,2508.78187971,46494719.8523,165414.867296,51091159.8582
1212,66,12060.6286562,51523112.2667,180959.992713,50629286.3764
1393,68,4424.47557039,38874552.0918,193668.350917,50688113.7572
748,36,18534.6570052,52007977.365,255751.446659,50572132.1996
1429,67,17601.65092,42971912.2947,203028.393099,50129968.9555
1126,53,20262.0869582,49479512.7286,161102.043076,50049236.9194
1353,63,4029.16333376,49479512.7286,190807.123123,51048756.3919
1057,42,4341.04292319,54593674.5195,198891.313553,50777913.5537
1382,70,1348.42946777,41984428.9467,178188.900303,51168574.9864
1250,72,10555.2977625,43268330.3271,229329.704286,50217903.3847
1069,44,6175.90551331,46483844.8775,248465.900184,50412966.4585
1273,60,8633.3187524,39456827.1687,169460.271165,50122208.75
1478,69,14429.7369872,51523112.2667,220430.721034,50275058.3479
1255,60,15610.5582841,49479512.7286,231998.479001,49912578.7671
1398,70,2052.87741944,41986791.9386,178936.106714,51169577.5772
1368,70,8769.12828069,41235011.2971,203286.253402,50894557.9055
1376,72,2892.36336382,49479512.7286,175799.739255,51110068.4741
1202,51,807.586206961,38775962.7514,191534.065671,51140368.0095
1505,74,2867.75223931,49479512.7286,174189.666511,51012425.1506
1447,74,13244.1989126,46116858.0652,175532.935136,50112389.4849
827,40,18023.5760044,49479512.7286,255925.941854,50013645.5316
917,53,25919.9160609,50829108.3831,200671.339655,51102585.1125
