n,hit,dist,nabla,sigma,hv
1392,69,3327.46875086,47527246.5146,223794.467939,50756447.7207
1482,85,217.495751352,49479512.7286,168037.571448,51215006.297
1345,62,15884.0986402,52025925.9895,203783.728542,51050722.2717
1173,65,14522.0835756,41962321.392,214829.811611,50152493.0068
1546,74,1941.31627582,54394905.0809,173552.304343,51151765.9128
562,28,28719.1047624,44402262.9827,267946.154325,50636286.3044
999,69,3007.39116745,49479512.7286,179456.704222,51062349.6637
1418,77,1066.33939417,54247090.4744,179926.294418,51140881.8596
1316,70,1458.93248831,40514575.6731,180028.256227,51105255.5261
1177,72,1918.26234688,49691283.2068,175435.495191,51187398.645
1235,67,6671.86786809,48201177.7042,180364.958541,51057772.6507
1549,79,1800.62393372,54593674.5195,171558.82959,51124379.6594
1491,80,870.368572301,49479512.7286,171831.006363,51184540.0393
1470,84,672.543909571,49479512.7286,167739.265695,51208356.9796
1414,79,633.114035217,49479512.7286,153396.568073,51181790.0484
724,39,7366.9607902,43074261.8717,295222.135391,49644673.0814
1076,49,4548.75000108,39846345.3732,198110.359108,50853395.7164
761,25,11318.7195906,50500156.8411,215358.263212,50719969.4883
1429,68,2103.16770268,49479512.7286,177588.046567,51178262.9316
1623,88,267.650273512,43130412.3272,165297.071963,51213938.5765
1494,71,5326.73636399,50511896.3078,161858.997122,51062168.0944
1664,74,3032.08682725,49479512.7286,176871.490198,51005011.7512
1053,60,4563.38061041,49479512.7286,267965.363454,50086404.3131
1676,88,153.262430952,42026608.002,168185.389882,51204969.4242
1246,67,7489.21605065,49479512.7286,211097.814861,50545355.2316
1488,83,878.641025678,48330790.1249,152099.691435,51217378.843
1220,75,1406.5175445,38438504.8359,172883.564589,51161409.3002
