n,hit,dist,nabla,sigma,hv
1209,72,3449.83281776,38294094.739,177148.807724,51091999.6143
742,40,6499.6160723,49691283.2068,214643.662133,50865390.6979
1107,54,13640.255457,54580972.1456,231969.30019,50042670.1808
1253,49,2138.67796705,46116858.0652,212977.90427,51122653.5822
1173,44,8899.89565406,48221134.471,207771.904924,51040049.2859
1107,60,13009.0241744,50511896.3078,220439.752311,49864874.9115
1312,63,3642.67986994,54247090.4744,181869.456946,51125997.1183
537,32,8519.00512955,39305283.7048,210464.94068,50697454.0025
899,53,6993.13265515,50511896.3078,215497.280892,50838237.4013
904,45,4691.69620304,49670757.8927,184370.873825,51061130.6875
1280,65,3503.73310842,42755625.7993,210094.108017,50925187.7216
931,39,5034.83333729,41842066.6474,220069.203089,50860702.408
1094,71,2080.44615421,41859563.1927,175403.791857,51131276.8755
1292,73,2434.77811872,49479512.7286,175335.30233,51088649.6733
1298,68,2860.17241676,42726407.211,164260.354242,51024096.7072
1122,60,9531.72816693,52007977.365,191358.270028,51049368.6511
547,24,20996.4652456,49479512.7286,331164.224687,49949598.4097
1171,55,15565.9847581,50511896.3078,193353.702213,50703408.082
1205,61,2310.29553376,46097604.2184,186926.47427,51165241.018
1237,60,9352.20447326,42817264.9199,185135.405086,50931522.4116
1298,61,4974.08251032,46063520.4675,199645.719822,50960296.4024
1327,66,874.153595227,51523112.2667,181955.132794,51139749.4346
1117,57,3238.89169875,39314546.3208,194552.859604,50976818.7238
1203,71,1276.15360558,42755625.7993,162494.09748,51152193.7839
1259,58,5086.96610288,51523112.2667,197487.84219,51026566.3853
1270,62,11134.2730184,44742214.3824,231919.013898,49965502.5455
1123,54,16015.8993928,49479512.7286,200891.473173,50434925.5116
1176,60,3202.32986159,49691283.2068,195330.225015,51065409.4114
1287,70,1617.8248416,38961201.5838,179872.836962,51164428.5469
1088,73,2757.22429917,42040326.0154,177724.279588,51130409.5048
516,17,28644.1470629,47157592.4527,293398.260237,49599281.0591
852,44,10888.8538484,46116858.0652,217092.144364,49849023.7595
1219,68,3278.85923829,49479512.7286,172030.293056,51106336.9405
588,19,23748.5084768,54115522.6467,207749.175761,50188473.3604
1129,65,2832.12881445,51523112.2667,188404.213559,51044165.3595
