n,hit,dist,nabla,sigma,hv
654,35,10589.0294172,36965273.3717,242326.805292,50423182.0251
650,36,37903.8000023,45588274.6646,295014.387281,50935096.551
532,17,8679.41279579,41814314.377,255034.406021,50854981.5568
470,14,50294.0764731,55829143.4671,405451.87352,49399184.5895
655,28,29653.5265719,45983912.0024,273451.49419,50934019.6889
723,27,23268.8584938,41053060.7339,279441.643789,49816086.1981
585,20,26083.0950045,56758004.9029,288223.569867,49713905.0521
623,25,13774.8632133,45179952.0396,365020.816491,49326134.1553
610,20,8993.1241894,43894159.5235,256750.686903,50812496.4012
668,29,15838.7894805,42834619.5322,253606.752854,49973772.519
618,29,12093.7018463,36573982.7646,246292.72583,50155886.5942
602,31,5892.45455106,44742214.3824,253670.431047,50747497.9331
503,30,13822.2247199,41040343.4194,310020.78484,50671983.119
654,29,6940.17582544,51501851.2378,268209.049386,50579580.6251
595,22,13141.1712751,38730331.7243,211185.806546,50729120.0733
675,26,10846.5759195,40126302.6977,246550.508216,50384579.2508
539,19,9129.19355177,46636477.4496,263496.390129,50626729.6008
661,32,21647.1869966,39630543.8908,300113.818248,49165996.0819
594,28,11328.2259637,39082838.5629,240481.662781,50480752.6902
621,30,16830.541879,35151668.6565,295226.284775,49842786.9236
673,38,12474.6588788,43521893.8191,224525.893865,51005623.9632
689,26,5911.79688752,38852345.7412,234372.689757,50824455.9396
619,29,45002.5257889,53094121.7359,324619.879145,50301246.2858
688,23,24054.6758186,44742214.3824,174131.094345,49255692.1282
632,35,16651.5991747,39314546.3208,223824.660136,50223462.3774
679,32,11587.5849073,42391372.823,266077.946784,50329790.6664
616,34,12821.8974397,46116858.0652,211904.284393,49973293.7173
567,19,11186.9855082,39182911.8048,252653.117389,50826155.1033
686,17,18877.2210015,54522983.5815,254780.264701,50418044.5688
614,32,12737.6706876,54394905.0809,264464.128403,50562595.2266
631,38,10370.9269419,43605251.1347,268928.633732,50165713.5552
670,27,25682.37388,41384546.6863,287334.290633,49173319.6178
582,28,18368.4974846,51523112.2667,300552.475144,49757191.2299
642,27,14052.2716792,45353534.1454,269396.421663,50678567.3626
657,31,11326.6134032,38626497.9048,250865.859287,50707072.4526
594,28,20485.8409105,54200838.0344,226928.974051,50327044.7955
608,21,12350.984045,44883729.0437,292962.071701,50243886.8296
313,9,30957.9230788,35826812.491,412148.768588,49177910.6103
631,30,15718.7263182,44539826.0394,248652.818503,50639226.1039
641,28,18328.7459206,40347721.1434,293647.404466,49676333.3792
583,26,10452.5957495,46494719.8523,234977.82658,50743193.7635
686,28,22280.735437,54096839.436,300717.106344,49201456.5928
512,18,21302.5032527,54180248.6849,320413.169015,50379399.5249
632,29,9177.37767416,54322143.6789,364766.420197,49417848.005
604,28,10480.1269076,48201177.7042,272474.167621,50550510.7283
694,34,12748.0933388,43651921.0823,292880.717977,49733070.3741
632,21,11391.162502,40308470.7588,225929.297716,50676800.3024
638,36,12511.7533659,44942198.3294,221163.030068,50842536.4039
579,18,11754.8129675,54387018.8965,293329.370512,50302007.5009
708,36,11171.8400051,51523112.2667,282434.296301,50110330.964
705,28,40377.381447,49651018.3152,277085.294141,50935700.2357
614,25,21072.7019266,48209940.532,284018.515285,50228703.6999
627,25,9142.81481585,40922911.9512,278483.930446,50714736.4795
698,29,11781.7702745,49468056.8723,237537.798932,50401242.5348
687,23,16057.1322763,41995537.8857,342726.123649,49890852.5673
604,22,19327.7828788,48891645.9574,344076.957649,50495241.3496
676,26,10932.085312,44080191.6444,207614.573413,50918468.7816
599,29,17490.3532138,44242200.7731,329963.714986,49548973.3781
