n,hit,dist,nabla,sigma,hv
989,38,24414.0909128,39846345.3732,241803.920366,49886339.6191
914,46,4964.7747094,38679387.6361,188102.694761,50707870.4244
1072,57,4533.47386903,43130412.3272,200309.508492,50927829.3096
822,47,3950.60728862,48310748.0509,205444.867977,51052992.501
1122,57,3044.61254673,41367163.3109,198407.185329,51049404.4582
951,57,28052.1732855,51167114.225,244390.350331,51092506.7571
934,52,4879.71206295,48201177.7042,199070.74763,51047402.5017
900,44,3668.35655961,49479512.7286,225961.16838,51016694.7912
913,41,4941.84322903,39112070.8247,210934.433888,50937428.4471
800,39,10062.2903252,49479512.7286,232255.493006,50182960.4739
1097,47,2626.12820666,39494536.0074,189707.240087,51029993.1319
664,32,5856.46411541,41984936.7404,203358.347011,51007072.5325
909,41,13149.0000031,49479512.7286,255045.42586,50281136.0383
1006,40,5937.09178784,38883963.0934,236423.153631,50867516.943
987,53,7453.0792466,48310748.0509,231533.194581,50925877.9083
998,57,5108.86868844,43662130.1009,167416.415612,50985345.1847
913,45,7100.52653178,51511175.5423,202409.598847,50858375.4702
887,34,15201.7773296,49691283.2068,260129.204824,49867892.1357
946,44,5280.75732287,47465494.4294,194319.161117,50890599.1083
1048,52,10396.384087,50511896.3078,181115.696377,49940317.1078
749,34,9054.08252486,51511175.5423,251073.509602,50638331.3084
1011,40,4939.57075796,39846345.3732,224972.976453,50990992.0026
945,38,9960.04641587,39314546.3208,233017.068885,50554215.1623
979,58,2874.84306581,49479512.7286,206695.600146,51106347.9253
891,54,4632.72862542,51523112.2667,196661.529802,51090461.0331
951,45,7187.72963236,39846345.3732,196537.96268,50729024.8457
850,44,21858.2065238,52025925.9895,213704.339584,50323296.4835
969,55,1574.66666798,43130412.3272,240130.551384,50854481.3414
936,49,6884.88518742,38730331.7243,255631.570111,50367035.3488
739,42,4037.73593372,49459095.7293,226356.016984,50665678.0484
1046,55,6210.80144513,49479512.7286,194101.273048,50893642.8268
932,54,2268.25367696,49479512.7286,202071.066571,51070111.1449
890,56,3245.44029903,38775962.7514,177110.732699,50914790.9082
1050,59,4052.96220329,51511175.5423,182171.634544,50844908.153
952,43,6376.96154049,54247090.4744,177666.361762,51043411.498
911,47,17147.0448295,46483844.8775,220076.334027,50591483.767
441,25,20266.7741996,44858319.7994,387341.404029,48945043.4856
823,49,7814.76030349,44271782.3984,201004.647629,50813016.5024
865,47,20669.7973,41993417.4018,230701.656367,50093462.1615
963,49,4914.89718338,51803459.2256,194526.275464,50205551.5418
997,51,6653.267659,51501851.2378,218312.927842,50533741.5635
942,50,10893.1654687,44863934.6795,249153.957207,49951527.1199
996,58,1935.82481901,51511175.5423,202187.617995,50896046.0151
857,41,9435.70048468,51241702.8865,229299.927041,51086854.6614
947,46,3355.55601724,39113241.0663,217440.081227,51070000.8321
931,57,3093.69811578,39414599.8653,204859.859446,51017551.3771
1065,53,6587.95833481,43898914.0937,238734.171278,50357582.4019
848,51,5129.31923228,41901859.7638,184157.714691,51034489.9899
1019,48,12982.0885635,49479512.7286,249116.373294,50420442.6073
930,59,1538.98534929,38769334.7684,193810.275933,51073393.532
922,56,4286.19589004,43388869.913,188428.024076,50979576.6255
818,41,5587.93133229,49479512.7286,212067.485214,50906801.4897
