n,hit,dist,nabla,sigma,hv
3318,94,133.673629257,49479512.7286,145453.28314,51223102.3724
3346,97,164.808184154,49479512.7286,143441.485466,51226724.4724
1249,70,2409.1479119,49479512.7286,184040.354189,51059124.6928
3296,93,302.819587913,54198191.061,160409.052167,51215736.843
3098,94,91.8046875106,49479512.7286,161158.061327,51224062.0498
3366,95,58.7322834667,49479512.7286,161939.048421,51217955.8415
1110,74,1191.28706664,42755625.7993,179953.506333,51084902.1992
1858,73,2058.80745409,49479512.7286,180222.747975,51072328.5458
3408,90,1842.02902388,49479512.7286,147324.14242,51130148.3644
2741,94,356.827763649,49479512.7286,144223.992251,51220250.9154
1902,91,518.311354463,49479512.7286,162310.582242,51219714.8123
1462,75,2672.87842092,49479512.7286,192284.514124,50902998.4069
3177,95,208.530777706,44742214.3824,143671.729681,51220758.5254
3512,93,629.897915911,54593674.5195,145000.189728,51148792.9418
1256,86,128.069832405,49479512.7286,167599.945282,51221451.0187
3499,95,387.542416726,49479512.7286,143813.196368,51199293.985
2234,96,136.55128221,49479512.7286,144120.997055,51225098.6895
1257,56,4892.60594857,49479512.7286,234759.845053,50787051.5268
2059,81,6634.13746667,49479512.7286,175648.2986,50772691.288
2269,95,37.456919074,49479512.7286,161436.758381,51224495.3721
3140,95,104.246114141,49479512.7286,160833.453611,51223733.7167
800,46,10074.8090865,46627927.6073,229616.844906,49751331.9604
4193,97,418.500000028,49479512.7286,142872.327723,51225508.4922
1323,78,12617.5766243,51523112.2667,225948.651634,50004587.7939
2741,95,74.7246753336,49479512.7286,162292.655354,51226661.8243
2829,93,542.124352442,51523112.2667,145516.955481,51206857.9558
1066,45,22645.6583879,46116858.0652,221373.69083,50096579.2649
2167,91,148.386486496,49479512.7286,164603.688074,51218352.2044
1291,68,18442.0994783,46006068.2692,201899.554052,50172774.6333
1841,97,9.03084832954,49479512.7286,143835.182012,51226611.8318
2415,94,167.704960845,49479512.7286,145850.497431,51223558.2356
1983,91,309.330645388,51523112.2667,164234.359079,51200037.1497
1065,66,4060.63829845,46116858.0652,177044.678872,50786693.828
4954,95,17.8193717283,49479512.7286,161579.387248,51224862.2512
2628,86,705.290411228,49479512.7286,165124.814384,51199075.5392
2338,87,383.045070435,49479512.7286,155925.965241,51166356.7163
3166,95,214.561538659,49479512.7286,144755.83375,51222076.5405
1114,68,1211.10033605,49479512.7286,187764.626555,51075773.8655
1111,56,18894.1851873,44684015.1765,211353.5763,50097071.2171
2722,95,30.3834199332,51523112.2667,160297.018887,51224773.4627
3034,94,3.776,49479512.7286,163515.90599,51226323.7172
847,47,2960.1902844,42022706.7785,182494.920558,51057513.4483
3014,93,337.332474692,51523112.2667,144623.509978,51215998.1615
2292,90,266.03773603,49479512.7286,147954.078922,51182226.0677
1227,64,19126.7585321,49479512.7286,203618.361821,50138533.6201
3667,96,15.6000000012,49479512.7286,144547.920787,51225650.6184
2902,89,354.430517727,49479512.7286,168406.9448,51213943.7982
2432,81,916.491714511,49479512.7286,149673.296586,51150886.18
2119,69,3808.52866319,49479512.7286,192408.070956,51078139.5262
3587,96,17.5891472873,49479512.7286,144175.916739,51225377.2583
3262,96,49.3072918031,42971912.2947,160769.522908,51213468.2245
2959,95,132.178756478,49479512.7286,144813.34934,51225842.9838
2547,92,414.457447031,49479512.7286,146491.029891,51166663.4289
3347,95,86.4077923584,49479512.7286,145097.626749,51225724.9641
2004,75,7959.63315262,49479512.7286,163332.028653,50769599.1249
2997,93,197.86133334,49691283.2068,146773.500881,51219762.8438
710,44,19279.3584077,58440804.6124,290797.42534,51040947.6599
1681,73,905.141066879,54138002.4273,178673.245692,51136886.426
857,36,24008.8327296,46006068.2692,240209.697021,50026252.4067
3896,95,191.232558154,49479512.7286,160692.304264,51225102.1596
2324,78,1016.7768224,50511896.3078,174242.264171,51177990.8468
3860,96,118.595360858,49479512.7286,159993.109949,51224540.9168
1974,83,651.764205254,50511896.3078,172757.735474,51145019.2621
3590,96,15.0389610458,49479512.7286,160484.252144,51225687.6637
3598,96,1002.25255102,49479512.7286,143480.797046,51219234.3573
2982,95,121.914728971,50511896.3078,144186.366625,51214945.3475
2342,72,1428.7835369,54198191.061,178002.86501,51166144.2333
910,38,5690.16102026,49479512.7286,220160.521401,50905961.0955
3895,95,113.87532481,49479512.7286,161245.423056,51219580.7082
3202,93,357.674418899,44742214.3824,160555.787678,51210847.4943
3628,95,16.7994791702,49479512.7286,161521.003545,51227518.8396
2703,93,822.691099477,49479512.7286,163178.97674,51215806.8208
1121,69,6802.86866675,44742214.3824,185104.195775,50809110.4293
1174,46,11561.8223965,44089218.7191,206628.647565,50301951.1196
1354,83,3129.85555562,46006068.2692,168605.377904,51147708.4021
1490,91,132.572192608,49479512.7286,163828.947578,51220202.5112
2378,82,723.812858844,49479512.7286,168881.247883,51214302.9255
2890,97,48.0923077006,49479512.7286,143567.281291,51227159.8667
1156,72,13659.4191795,49479512.7286,208118.974747,50160150.8915
