n,hit,dist,nabla,sigma,hv
812,30,23654.1950374,49479512.7286,255595.75197,50082737.0784
1104,48,5751.49416399,41485461.9226,178325.918011,50998846.9751
961,58,11629.6862763,39331499.6851,203310.173036,50619688.123
550,30,6966.79602082,49679764.6177,211790.058998,50923502.24
1019,53,2983.59176312,43662130.1009,216436.094875,50808594.9269
1078,44,21775.8520927,41212805.721,225664.241875,50132597.1574
1084,48,5687.03731583,49679764.6177,177212.03359,51018960.5377
974,47,8269.2463793,54247090.4744,206001.337322,50880092.3784
866,38,17508.8791686,51860717.8265,216534.655383,50836795.7602
948,35,24119.3801409,43552551.4323,232454.841165,50044642.6018
957,42,9987.21722746,50500156.8411,240652.787297,50672336.5277
1029,61,1682.964029,38766821.0725,190845.410345,51144291.6209
925,46,5145.45106586,46006068.2692,231404.324101,50987651.0224
640,27,15344.5094382,50490980.6334,203395.979439,50816228.5059
985,60,3369.77083446,41384546.6863,197276.328679,50933818.3297
971,55,3458.6789688,51511175.5423,192437.966689,51092394.2971
1004,53,10956.8766689,39311254.9819,244809.316612,50382985.9999
890,46,11802.5897444,50511896.3078,228635.598745,50763977.498
1023,68,853.585761074,49468056.8723,163220.031885,51191418.4104
1076,65,3452.19417566,46006068.2692,187818.34847,50938942.1958
357,13,39621.8386625,49287494.9491,347606.086445,48504500.8981
1073,65,2542.86000242,46494719.8523,185521.872509,51011652.3276
985,48,26977.1457504,54180248.6849,258214.896341,50602417.5372
1001,51,2184.75190892,49468056.8723,197312.440933,51123702.5047
961,60,2942.66006817,44942198.3294,185173.38701,51114867.238
1001,53,8886.07719477,49691283.2068,216221.280974,50599256.6563
1014,68,708.578074447,42040326.0154,181994.249754,51166088.0829
950,48,18576.6262016,44414753.1627,223327.486991,50080794.2111
934,57,14903.803706,57009911.3213,203621.370704,51130059.1765
837,47,7925.27781613,46063520.4675,229821.827446,50564599.7239
1029,58,15760.8854507,49691283.2068,219884.266299,50075644.657
1041,57,13459.6129044,54247090.4744,224606.875859,50647484.499
925,52,3902.55185305,39846345.3732,192532.324172,50891690.4548
739,38,6318.52678904,49479512.7286,217606.716016,50926085.8225
998,56,7607.44520777,39314546.3208,201014.359502,50193584.3602
954,50,2607.75303743,44820974.9145,202968.810203,50920894.2243
1120,59,5082.79109651,50511896.3078,187586.784672,51105703.5274
935,49,6482.78716433,43662130.1009,185005.071473,51023898.5885
989,51,12260.0528064,41302471.6029,194759.510298,50773783.3216
1061,63,2105.67845839,40067020.4556,182761.185763,51105316.1018
618,33,68369.7187515,52386576.6955,291303.633966,49650009.7868
944,49,9829.21721458,41155925.0241,219576.494231,51092430.6939
691,31,6675.08064654,49479512.7286,281206.764808,50676504.9173
776,34,12408.7990875,49468056.8723,227345.653968,50896455.1352
1074,57,1908.09747388,39846345.3732,192314.778727,51117975.5144
887,48,6335.17004128,49468056.8723,200864.454664,51099640.9478
1069,62,2107.83881817,49479512.7286,166703.817701,51094921.5104
858,35,28084.6599368,46647396.1656,220532.123713,49923280.2775
1046,48,11556.7735866,46106062.3261,262441.598171,50028688.7705
974,50,12679.9755275,51511175.5423,246508.556407,50033954.9541
997,47,4493.96484585,41570859.9607,186174.605831,51023758.9075
817,41,4390.99576549,49459095.7293,212252.531672,51049188.1372
795,33,18550.6787551,57403172.1128,242566.377163,50212030.3064
618,26,9321.88622939,49459095.7293,267814.057073,50810389.8463
1159,54,2435.57992593,54251728.4687,196930.949783,51164586.082
