n,hit,dist,nabla,sigma,hv
1722,80,1500.84000959,49479512.7286,177547.382224,50969912.581
1540,76,6769.79271748,51523112.2667,185550.543594,50927555.8266
1735,74,637.544586244,49479512.7286,180750.536278,51181349.586
1816,80,3459.12784098,49691283.2068,154561.478934,51129243.4269
1769,84,769.571831245,46116858.0652,152887.972387,51177373.8911
1560,72,7128.42228837,49479512.7286,195912.872398,50370844.8354
1600,83,2203.94315406,54593674.5195,161381.324283,51163113.4929
1331,70,9803.58383303,49479512.7286,170303.328352,50631186.7518
1855,81,1110.75766087,49479512.7286,168075.00865,51151932.6738
1451,78,2260.68235506,42054762.8188,160149.276593,50791486.4278
1239,73,1445.62997074,42755625.7993,175945.288895,51071436.1892
1922,86,382.367232035,50511896.3078,167596.00859,51212818.7164
1806,85,282.770538346,49479512.7286,170744.08618,51207421.3782
1464,66,10085.8922565,52007977.365,188990.000843,51023914.7154
1631,80,1338.48863773,48280634.6267,154767.694002,51117063.06
1695,79,1297.15339326,49479512.7286,199463.526823,50847992.8949
1770,86,735.793956425,40194691.6323,166441.638413,51200213.8849
825,45,14127.0938691,42054762.8188,249648.717862,49444986.2661
1816,83,762.601140587,49479512.7286,169847.795886,51154366.5539
1423,70,4645.78931202,49479512.7286,186729.386655,50813280.0947
1633,86,650.750000075,49479512.7286,166297.226578,51218325.7627
984,61,4278.26481054,49479512.7286,201240.437565,50817508.6035
1601,74,1727.9480128,41859563.1927,176596.441427,51122618.8266
1631,86,240.319444619,46063520.4675,166779.802464,51208198.8224
911,47,14654.9889844,42653772.8432,244213.795361,50080349.6532
591,20,22598.300561,47145652.3226,277622.943557,49940745.7203
1681,88,197.111732685,42002533.6276,150744.649255,51191884.2151
1555,78,2848.950293,51523112.2667,179534.525437,51035614.0887
1742,82,618.677872091,51523112.2667,168480.043138,51175173.9841
1679,76,1018.54545496,51523112.2667,157948.30565,51205585.5547
1912,77,4262.50000022,51523112.2667,181334.483301,51089972.7438
1578,85,632.025495762,46116858.0652,168258.304306,51203914.9037
1798,77,2068.02346117,43813433.4729,200223.29374,50985372.7159
733,35,19892.5680961,42817264.9199,264941.655827,49953404.4455
1848,89,1002.77308745,46006068.2692,162826.39011,51197398.0392
1546,78,6280.65517384,43769207.3212,187252.405564,50938572.2485
1227,58,13799.360391,49691283.2068,196598.900702,50510550.7983
1203,74,5397.22675455,50511896.3078,155348.949896,51064407.8416
1770,82,922.150998437,51523112.2667,168266.723287,51135048.2136
1200,67,3748.98422771,51523112.2667,181362.259002,51072300.241
1840,76,4526.26470641,51523112.2667,180520.080371,50950991.438
825,48,4561.49429882,49479512.7286,198941.15559,50967427.6422
803,32,15801.7455518,43608359.7798,241307.19338,50523241.5593
1550,85,726.722222386,49479512.7286,149497.903549,51198506.8352
1676,83,1760.2450705,41421287.6026,153587.689307,51140751.5297
1907,82,263.284457509,39846345.3732,171807.732999,51158900.5675
798,49,17412.7661032,49479512.7286,232087.302646,50004040.2779
1683,81,961.101409303,40596366.9907,167850.069228,51150933.0236
595,25,35187.6567244,39162668.6075,314924.878004,49365494.5485
1891,79,2486.84971172,49479512.7286,174664.58466,51106100.429
751,38,24240.1923175,49054677.8927,218012.56623,51035444.7378
1725,89,137.73297032,50511896.3078,166571.204116,51207232.3774
1776,82,421.639769787,46106062.3261,172338.440712,51190850.0712
1167,61,17805.2969208,51523112.2667,210620.30805,50163070.3971
1969,75,816.329192971,42755625.7993,185218.91826,51116204.8905
884,56,31012.8750007,61068615.448,239835.079537,50941422.2479
2001,77,1122.02719193,48221134.471,173834.992692,51187948.4517
1417,79,519.641618716,49479512.7286,170143.931632,51213233.2175
1583,82,514.17094022,49479512.7286,153585.214655,51162268.9776
830,23,30477.9068378,58212199.2498,388014.661515,50024625.0269
1295,57,4380.22758716,41859563.1927,194678.318973,50844077.557
1869,84,809.770950208,54247090.4744,149710.149383,51192062.7635
1789,75,2596.34593107,50511896.3078,173868.690141,51067743.3544
929,48,2966.80242105,46647396.1656,202689.847974,50924246.8913
1905,83,1281.36676308,49479512.7286,171310.737079,51178983.8058
1654,85,442.000001223,46063520.4675,166116.92315,51195573.9049
1446,81,1454.59154972,49479512.7286,169682.374062,51126473.6096
1583,71,1703.49536704,41869139.83,177960.246075,50971192.0289
1737,86,583.076712557,39129730.5157,149368.846236,51191168.7501
1366,63,15901.8657155,50511896.3078,172557.776575,50284142.0254
1637,82,387.918605962,46494719.8523,171610.714364,51198165.7072
730,34,7563.04504649,48221134.471,230488.654685,50652084.8246
1615,84,2252.45406362,46494719.8523,163960.407002,51173506.3646
950,58,14079.3993623,48330790.1249,247315.220038,49886140.7817
1836,87,348.222527616,49691283.2068,165490.361836,51211552.0383
1820,80,1712.81818264,49479512.7286,170193.504853,51183571.8016
1426,83,726.948571511,46006068.2692,169312.777076,51190242.5267
540,22,17163.0000496,44742214.3824,220772.28786,50416302.3847
2020,74,7180.90028539,42004399.139,160817.107247,50700310.832
1140,59,18243.3815057,49468056.8723,214090.11001,50262515.4001
1526,83,2137.21229098,51523112.2667,175041.379766,51085526.7309
1710,75,13470.797447,54593674.5195,155984.586732,50434815.3024
1494,75,17153.5634163,48221134.471,195547.741835,50180371.8754
730,45,6765.3605968,49479512.7286,182834.071757,50890104.2217
1630,86,400.12465436,49479512.7286,166603.996581,51216504.4532
1635,84,808.893568155,54593674.5195,150839.433919,51199638.6126
1832,83,792.192090537,43388869.913,153720.265799,51157169.0078
1648,81,1861.70056525,43130412.3272,173844.046049,51155990.1389
1672,78,194.39877354,51523112.2667,175358.478486,51181864.9099
909,38,22212.1058485,45780673.9922,197097.765145,49364764.1751
1204,73,2870.72973011,41384546.6863,156865.007714,51109938.525
749,37,20434.6705007,42004399.139,188536.017588,50012759.9852
1593,78,4268.88405822,49479512.7286,180941.575838,50980824.5541
1626,72,3587.61875005,49479512.7286,177376.822383,51168528.4486
1673,78,1661.75443804,49479512.7286,172948.382196,51198067.8524
1295,74,1595.87613333,50511896.3078,171918.029951,50992089.2614
1722,81,623.751445964,49479512.7286,171274.373917,51213381.6041
1577,82,278.307471477,44942198.3294,171002.942783,51208682.2714
1059,70,1355.0194177,46063520.4675,162597.39607,51175169.8098
1608,70,6560.36593159,49479512.7286,201607.092019,50539722.1599
795,42,13310.7264963,51944477.5196,217507.018248,50695894.2183
527,19,42642.9320608,58628004.8127,348218.890403,49744212.0489
1182,64,3888.77678732,49479512.7286,174195.874422,51092397.5352
2039,87,232.265937156,48330790.1249,166701.38588,51216198.1787
1238,65,4913.90728928,51523112.2667,212093.535084,49789385.6626
